dates,nzd0104-0000,nzd0104-0001,nzd0104-0002,nzd0104-0003,nzd0104-0004,nzd0104-0005,nzd0104-0006,nzd0104-0007,nzd0104-0008,nzd0104-0009,nzd0104-0010,nzd0104-0011,nzd0104-0012,nzd0104-0013,nzd0104-0014,nzd0104-0015,nzd0104-0016,nzd0104-0017,nzd0104-0018,nzd0104-0019,nzd0104-0020,nzd0104-0021,nzd0104-0022,nzd0104-0023,nzd0104-0024,nzd0104-0025,nzd0104-0026,nzd0104-0027,nzd0104-0028,nzd0104-0029,nzd0104-0030,nzd0104-0031,nzd0104-0032,nzd0104-0033,nzd0104-0034,nzd0104-0035,nzd0104-0036,nzd0104-0037,nzd0104-0038,nzd0104-0039,nzd0104-0040,nzd0104-0041,nzd0104-0042,nzd0104-0043,nzd0104-0044,nzd0104-0045,nzd0104-0046,nzd0104-0047,nzd0104-0048,nzd0104-0049,nzd0104-0050,nzd0104-0051,nzd0104-0052,nzd0104-0053,nzd0104-0054,nzd0104-0055,nzd0104-0056,nzd0104-0057,nzd0104-0058,nzd0104-0059,nzd0104-0060,nzd0104-0061,nzd0104-0062,nzd0104-0063,nzd0104-0064,nzd0104-0065,nzd0104-0066,nzd0104-0067,nzd0104-0068,nzd0104-0069,nzd0104-0070,nzd0104-0071,nzd0104-0072,nzd0104-0073,nzd0104-0074,nzd0104-0075,nzd0104-0076,nzd0104-0077,nzd0104-0078,nzd0104-0079,nzd0104-0080,nzd0104-0081,nzd0104-0082,nzd0104-0083,nzd0104-0084,nzd0104-0085,nzd0104-0086,nzd0104-0087,nzd0104-0088,nzd0104-0089,nzd0104-0090,nzd0104-0091,nzd0104-0092,nzd0104-0093,nzd0104-0094,satname,average value
2020-11-15 22:12:06+00:00,359.83,373.27,370.64,363.9,358.5366667,365.46,360.9566667,361.6,366.92,368.8477778,373.2177778,368.7977778,369.6777778,372.6077778,371.08,372.1077778,358.2877778,358.7236364,363.2546154,363.4646154,366.5133333,369.9746154,362.3933333,363.2933333,357.3136364,359.3846154,361.0346154,361.8946154,367.7546154,364.6233333,371.8736364,373.4733333,375.3533333,373.6933333,373.6833333,369.2946154,365.6546154,359.0433333,352.7636364,341.9436364,344.8,346.7136364,357.66,354.7736364,361.3736364,368.8236364,368.8133333,359.7836364,373.0936364,363.1436364,375.53,374.0477778,370.9077778,366.55,362.7777778,354.7536364,360.8,356.08,355.4477778,350.7236364,349.8536364,361.0677778,366.7877778,361.0436364,353.7333333,352.89,349.1777778,359.22,353.8636364,349.37,350.6536364,358.6636364,359.03,365.6777778,359.92,358.5077778,361.99,351.95,345.97,345.71,345.0077778,345.4536364,357.12,357.3433333,359.7577778,355.8777778,358.6377778,356.6033333,363.11,370.2977778,361.06,363.14,366.6166667,377,374.7,L8,
2021-02-19 22:11:51+00:00,367.0285714,389.13,394.3,377.82,366.2566667,371.5985714,376.6666667,372.7585714,371.85,371.8311111,373.3011111,373.1311111,374.2111111,375.5811111,375.86,376.7411111,369.0111111,366.4690909,366.3492308,367.7692308,368.4533333,371.2592308,365.6733333,363.9333333,355.2490909,356.7992308,356.7492308,362.0892308,368.2792308,365.7833333,373.0290909,370.5433333,374.7933333,375.2633333,375.7733333,377.1292308,377.3892308,376.2633333,370.0990909,363.6090909,365.4042857,364.8290909,372.77,370.6290909,375.9690909,377.3390909,379.4933333,375.2090909,381.0190909,378.2490909,384.27,382.9911111,386.9211111,382.08,377.9511111,371.3490909,372.51,373.05,370.8411111,372.0290909,367.6390909,371.8511111,372.2211111,376.3390909,371.9633333,372.22,371.2211111,374.64,375.7390909,368.65,367.9390909,367.9790909,374.4885714,374.6811111,370.97,372.4011111,365.8785714,359.85,360.17,356.24,359.3511111,365.5190909,371.1942857,374.2933333,390.6411111,385.3911111,390.8711111,383.1733333,383.89,381.1811111,378.47,367.7185714,382.0966667,389.26,397.71,L8,
2021-03-23 22:11:37+00:00,,,,,,,,,,,,,,,,,,366.6918182,364.7546154,362.0946154,365.6633333,366.4246154,361.2733333,356.5033333,348.3018182,354.2146154,355.1746154,359.4646154,362.5946154,365.2133333,364.7718182,369.3433333,370.9433333,373.4533333,375.4633333,372.1846154,373.1146154,370.9233333,361.4418182,357.5918182,353.1571429,357.0718182,357.6,362.0518182,364.3118182,366.8418182,371.0233333,369.6418182,369.9218182,372.4518182,375.14,374.0244444,375.4444444,373.41,367.0144444,364.6618182,359.89,364.43,361.2244444,366.1318182,359.7118182,363.3244444,360.6244444,363.9818182,361.5333333,361.24,359.2644444,363.95,363.7618182,357.19,358.0318182,356.8218182,363.8342857,363.6144444,370.14,360.5644444,355.3742857,358.07,353.36,354.49,351.1144444,358.1218182,367.3571429,367.7133333,370.1944444,375.5344444,375.7344444,376.9633333,373.71,,,,,,,L8,
2021-05-02 21:20:50+00:00,,405.28,,368.11,372.3066667,376.0585714,,,,,,,,,,,,,371.0792308,370.8492308,368.9333333,381.1792308,372.1133333,365.9133333,361.8890909,362.4892308,370.5692308,365.5492308,371.1192308,373.8433333,374.6590909,,382.3233333,382.6833333,381.2933333,377.7492308,379.6092308,378.4233333,371.7090909,362.3490909,368.5242857,366.5990909,369.48,368.1990909,369.9790909,386.2590909,380.0533333,377.1790909,379.7390909,380.5390909,382.52,383.4611111,379.2711111,384.9,375.2511111,370.1890909,366.59,374,369.4111111,367.5690909,367.0290909,368.2211111,366.2111111,369.2190909,368.2633333,364.07,368.6211111,370.97,372.3990909,369.43,369.8090909,360.9690909,372.0785714,369.3911111,366.4,369.6111111,362.3285714,360.81,359.57,353.7,357.3511111,364.1490909,373.0142857,372.7233333,376.1311111,378.8711111,381.4911111,381.7633333,385.48,389.8011111,378.01,367.4185714,366.6266667,385.64,393.54,L7,
2021-05-26 22:11:31+00:00,352.9071429,359.92,356.49,341.26,343.0733333,342.7771429,335.5133333,338.7771429,,,,,,,,,,,326.6384615,327.8184615,328.6566667,330.5184615,323.1466667,320.7166667,311.3481818,316.3584615,320.3184615,320.4484615,324.0284615,323.7566667,331.5081818,330.4866667,332.4866667,332.3866667,,324.3384615,318.5684615,313.6666667,309.8881818,310.9481818,312.9085714,317.4281818,327.16,328.5581818,332.7381818,338.5381818,338.9766667,335.4281818,335.4681818,330.2681818,333.91,337.2522222,339.5022222,340,329.4222222,331.0181818,325.13,318.7,318.7522222,326.1481818,322.5081818,324.4522222,314.3122222,321.2381818,315.2166667,326.83,319.9722222,334.41,327.4781818,325.23,323.9181818,330.1281818,339.1171429,337.2222222,349.93,341.5422222,339.5171429,329.02,328.46,322.51,324.6722222,339.0281818,333.7085714,346.2166667,344.4822222,347.6522222,346.8022222,348.0766667,354.52,353.5422222,350.44,339.9971429,343.2933333,345.7,329.81,L8,
2021-06-03 21:18:07+00:00,,,,,,,356.1566667,381.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362.1833333,364.3427273,362.2227273,359.0127273,366.72,361.0544444,368.1244444,360.15,355.1144444,349.5727273,343.21,346.5,352.4544444,356.3727273,350.8727273,347.1344444,350.1144444,351.1827273,347.1733333,333.82,330.8744444,367.57,343.2627273,341.74,340.2027273,348.2027273,,,353.47,351.4944444,343.9,,,350.15,,,,,,,,,,,,,,,,L7,
2021-07-13 22:11:43+00:00,366.9914286,386.96,371.32,358.84,360.55,355.2214286,351.72,,,,,,,,,,,,,339.8169231,342.28,344.2769231,342.41,334.22,332.1309091,324.2369231,329.3969231,331.3369231,335.3869231,338.24,340.0809091,342.85,340.64,341.58,338.1,329.2269231,340.9969231,336.81,329.4309091,323.9909091,324.8757143,328.7409091,335.47,343.4509091,341.9809091,348.6909091,346.71,345.2709091,343.4009091,347.8109091,351.61,347.65,355,343.92,341.98,342.0409091,340.11,335.53,337.42,330.2109091,334.2209091,333.37,336.87,330.5609091,332.09,333.07,343.4,344.41,343.3109091,340.33,337.3609091,340.6909091,353.4514286,352.22,349.75,358.06,357.7314286,355.24,342.5,356.6,342.46,349.2609091,346.8857143,356.4,356.76,360.9,361.01,357.49,369.64,357.65,362.06,351.3914286,370.22,364.25,365.14,L8,
2021-07-21 21:14:07+00:00,,,,,,,,,,,,,,,,,,,334.37,339.93,322.7266667,326.12,334.7166667,321.3266667,325.9418182,,330.54,331.06,,,334.5918182,337.1966667,334.2766667,331.2766667,322.5766667,324.71,336.56,329.0166667,311.5218182,314.8018182,316.2542857,322.6418182,330.25,335.7818182,340.9918182,340.7118182,343.3766667,325.7518182,349.7718182,332.1818182,332.43,330.6555556,344.0755556,,,343.4918182,336.26,332.57,328.9655556,323.9118182,321.7118182,317.1355556,321.6655556,322.0718182,329.0666667,328.16,318.0955556,347.18,333.9218182,330.5,330.2618182,326.5018182,324.6385714,331.4455556,333.59,336.9555556,338.9385714,337,331.12,327.31,337.0755556,334.1018182,351.4142857,341.5466667,341.8055556,344.3255556,338.2655556,350.4866667,349.29,,,,,,,L7,
2021-10-09 21:07:04+00:00,382.9385714,400.15,401.41,370.27,370.0366667,366.6085714,,350.3185714,356.05,358.2544444,366.8044444,371.0844444,,,,,,,,,,,,,,,,,,,,,,,,,354.6630769,354.3733333,344.29,337.9,336.4242857,341.96,345.71,352.64,356.74,370.77,,359.77,356.84,352.71,361.7,372.5544444,355.3344444,360.54,354.1344444,350.05,342.2,337.9,346.0944444,333.82,335.06,342.8844444,340.7944444,353.6,351.8433333,357.23,353.6044444,,,,,,,,,,,,,,343.6644444,349.81,,,,,,,,,,,,,,L7,
2021-11-06 22:12:48+00:00,371.7314286,395.9,391.28,371.98,361.58,361.3514286,361.03,353.2014286,353.73,353.6466667,362.5166667,363.1766667,361.8566667,364.9966667,362.37,359.1866667,357.8566667,354.5890909,349.8576923,354.4376923,350.71,354.3576923,351.15,342.59,343.7590909,337.7276923,343.0076923,349.7376923,346.6576923,346.9,344.8190909,350.39,346.99,347,349.76,340.5576923,350.5976923,348.27,343.6790909,345.8990909,332.3457143,343.1490909,346.93,355.0190909,348.5190909,352.4990909,356.12,355.9890909,355.9890909,357.3290909,358.27,358.1566667,355.4366667,351.65,349.3566667,348.9490909,340.4,337.05,339.5766667,339.4090909,330.7190909,340.8766667,337.5066667,347.5990909,340.73,359.96,354.7866667,356.81,346.2990909,349.41,339.0790909,346.2990909,366.7514286,358.1166667,358.43,356.9666667,356.4714286,342.66,343.04,341.4,342.6866667,347.2590909,353.1757143,354.05,360.4366667,363.4866667,364.7966667,364.22,,,,,,,,L9,
2021-11-10 21:04:07+00:00,378.5114286,381.4,379.59,361.89,361.3633333,359.4514286,354.4733333,350.5914286,346.69,354.1988889,357.1788889,357.9888889,357.6488889,369.7188889,358.78,356.3388889,347.2388889,357.3409091,353.3507692,350.5807692,351.2566667,352.2107692,343.1466667,337.8866667,335.1409091,342.3607692,343.3407692,349.1607692,346.0507692,343.7766667,344.5709091,348.4666667,351.6666667,349.3266667,343.6666667,340.7207692,345.5307692,347.5366667,337.1609091,330.3909091,325.9757143,332.1609091,338.72,346.9509091,350.3209091,349.2409091,,,,,,,,,,,,,,333.9509091,331.2709091,322.8788889,325.7388889,329.2409091,333.4066667,335.08,337.3788889,351.37,343.7609091,338.56,336.8709091,340.6609091,346.2614286,344.2088889,343.26,339.1788889,334.2114286,332.73,332.53,334.21,336.2088889,340.9409091,349.0857143,353.5066667,346.6488889,342.2488889,352.7688889,348.2766667,351.75,355.1788889,348.29,343.8914286,335.1033333,349.42,356.82,L7,
2021-11-18 22:12:08+00:00,368.9871429,373.11,370.72,354.15,354.1,352.2871429,353.66,349.9071429,350.11,359.3666667,362.0866667,364.6566667,365.4966667,361.8666667,365.05,363.5366667,350.7766667,357.3654545,358.2715385,355.0515385,358.26,363.5615385,357.38,352.02,348.4054545,347.5815385,348.8315385,351.6715385,352.4315385,351.56,353.5054545,357.46,355.77,353.29,348.72,347.3115385,360.3115385,359.56,349.4354545,341.5154545,334.3485714,345.7554545,347.62,350.3454545,353.7454545,367.2354545,359.86,367.0654545,353.0354545,361.7954545,356.53,365.3766667,355.3966667,354.87,347.0566667,345.5754545,336.76,341.55,344.2866667,338.3554545,339.2454545,335.8066667,345.0766667,350.0554545,348.49,349.84,349.3966667,359.7,352.1354545,349.08,349.7354545,350.9354545,355.0071429,359.1766667,356.42,355.2266667,356.9971429,348.39,344.85,344.88,343.6666667,347.7254545,355.2085714,365.57,355.3666667,360.9166667,356.3566667,357.92,363.39,365.1966667,357.23,343.6371429,354.85,358.47,361.28,L8,
2022-01-13 20:57:57+00:00,350.6871429,,,315.23,329.4933333,,,,,,,,,,,,,,333.1669231,,,343.7969231,331.5466667,328.9266667,326.8918182,328.3669231,334.0969231,334.1969231,332.0169231,327.5166667,330.1318182,333.9266667,333.6066667,335.3966667,330.7766667,340.6269231,335.0769231,334.2166667,329.8818182,326.9418182,327.8985714,329.3018182,331.97,340.2018182,333.9018182,342.3318182,340.7266667,337.6518182,345.5918182,343.2418182,353.41,350.5888889,345.6988889,341.57,333.1288889,324.8318182,330,317.03,324.1188889,322.5918182,322.9418182,325.9088889,326.6588889,333.8218182,333.4966667,332.76,329.3888889,338.13,334.1718182,326.21,331.9218182,336.9718182,333.9571429,341.6088889,342.64,345.0188889,335.9571429,334.21,325.7,327.87,326.1688889,330.4618182,338.1885714,341.4866667,347.3388889,345.2888889,340.5988889,346.6266667,344.77,349.6188889,335.8,,,,,L7,334.7026524
2022-01-13 22:12:02+00:00,366.21,361.69,359.65,348,341.5966667,343.28,,,,,,,355.8411111,355.2511111,354.52,351.4211111,345.2611111,343.6409091,347.9615385,342.7115385,344.5533333,351.2715385,342.8533333,336.8633333,329.9309091,335.5815385,340.7915385,342.8115385,343.2215385,338.7033333,343.3209091,346.8933333,349.5133333,345.9533333,341.5133333,349.4315385,345.4415385,346.1133333,337.5509091,335.8509091,336.7,336.1809091,342.05,340.7709091,344.9309091,349.7609091,348.3133333,344.6109091,346.6109091,349.2509091,356.32,358.2611111,349.5611111,347.32,341.5211111,334.6509091,331.39,335.94,331.8111111,333.4209091,329.2709091,331.8211111,338.8711111,342.0309091,340.5033333,339.92,334.5511111,351.39,342.0809091,343.31,344.6309091,347.7109091,339.73,348.9811111,349.25,350.9711111,344.41,339.73,340.35,329.1,336.0511111,336.3909091,346.61,355.3633333,346.0311111,347.2211111,342.7111111,348.1833333,,,,,,,,L9,344.0457429
2022-02-14 20:54:45+00:00,369.2742857,386.8,377.63,362.76,359.2833333,358.8242857,358.8133333,350.1242857,355.44,358.3155556,359.8755556,358.6455556,362.8655556,362.1955556,364.69,362.2655556,345.6255556,350.0518182,352.2007692,350.4107692,353.6866667,357.0107692,343.4666667,341.1666667,333.0018182,338.4307692,337.2507692,346.2907692,347.7307692,347.6666667,349.8518182,349.5366667,348.7566667,352.0666667,350.4766667,348.8607692,347.1607692,336.3566667,334.8618182,336.8118182,329.0771429,330.3018182,341.79,344.8918182,339.5318182,350.5018182,350.5966667,348.5818182,347.3318182,348.2218182,351.57,362.9655556,348.4055556,344.91,349.8555556,347.2618182,342.7,340.74,341.5055556,338.8018182,338.2718182,342.3755556,340.5455556,339.7218182,341.9966667,341.89,337.2755556,355.47,345.2018182,342.42,342.5618182,344.6318182,354.8142857,349.9555556,348.78,348.2155556,353.1242857,344.92,340.75,347.03,346.3555556,342.5218182,350.9671429,355.5266667,349.0055556,349.6055556,350.2355556,350.5066667,354.64,354.3855556,348.89,346.2242857,368.1733333,368.95,375.08,L7,349.6536486
2022-02-14 22:12:01+00:00,374.1314286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.1481818,354.1681818,356.5781818,359.26,348.8681818,353.9581818,353.2981818,359.91,364.0533333,359.9433333,353.79,352.4933333,349.2981818,350.57,343.39,343.7033333,339.2181818,339.7681818,339.2233333,346.5233333,343.2481818,349.16,345.21,346.4033333,355.03,353.5481818,350.14,350.1681818,358.0081818,358.2014286,359.1333333,352.18,362.4733333,355.4114286,349.7,348.15,343.37,342.1833333,340.5181818,352.7757143,361.9,354.8933333,351.1933333,352.0333333,357.7,355.9,363.7933333,353.23,348.0914286,,,,L9,352.0408528
2022-02-22 22:11:50+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.6872727,354.4233333,359.0472727,353.5572727,365.1172727,361.12,368.4711111,368.6011111,357.03,358.1211111,351.7772727,350.86,340.21,353.8411111,345.4272727,350.1372727,352.2111111,356.9311111,348.6772727,,,,,,,,,,,,,,,,357.57,343.2811111,351.1972727,360.0385714,357.9333333,356.1511111,357.0111111,359.3711111,356.9433333,,,,,,,,L8,355.5980406
2022-03-26 22:11:35+00:00,382.7657143,367.92,362.7,348.38,342.53,345.6857143,347.73,344.1657143,347.12,350.7033333,354.2133333,355.7933333,354.4733333,356.3633333,356.64,352.9333333,348.8533333,353.5727273,352.3353846,351.8153846,352.73,356.8653846,345.64,341.36,343.7627273,343.1953846,346.3553846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L8,352.096402
2022-04-03 20:50:05+00:00,386.8128571,411.11,402.92,,373.6866667,370.4028571,370.9066667,368.2528571,,,374.9911111,377.0611111,378.0611111,382.5711111,376.84,374.7511111,360.1111111,365.3727273,370.5553846,364.6553846,372.6633333,372.9653846,367.2733333,,352.3727273,352.2153846,357.9053846,353.7653846,360.4753846,364.7033333,362.0127273,364.2633333,368.4333333,370.8533333,362.6633333,353.9653846,355.1553846,,349.0327273,346.1427273,334.0314286,336.2527273,357.1,353.3527273,359.3127273,362.2927273,357.8033333,361.0027273,358.2827273,364.0027273,,,376.6311111,363.14,364.3211111,357.2927273,349.8,346.56,348.4011111,343.3127273,341.3227273,347.2711111,351.1911111,,345.5333333,352.56,350.9011111,358.83,352.5127273,353.63,355.1827273,362.9227273,385.9928571,382.8011111,,,375.8328571,358.75,351.47,356.64,353.9411111,353.6027273,353.6114286,362.5233333,364.5211111,365.7611111,,,376.09,371.3911111,369.4,368.4628571,372.7166667,391.77,378.32,L7,363.304488
2022-04-03 22:11:45+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.2633333,364.6333333,361.4533333,355.2107692,351.2307692,347.8633333,350.7763636,350.5263636,336.0557143,343.6063636,353.12,356.2763636,349.1563636,362.2063636,352.7333333,356.6963636,356.4063636,357.9463636,359.79,366.3511111,360.1311111,352.57,362.8511111,351.8963636,347.01,342.38,352.8511111,339.2763636,350.2663636,347.6211111,358.0211111,349.1663636,354.6033333,349.75,356.3811111,353.83,356.2663636,351.8,359.6563636,374.6663636,388.6614286,384.2311111,367.67,364.4411111,366.8614286,361.13,348.12,360.27,347.1511111,352.3263636,344.6957143,360.0533333,361.6811111,362.4311111,364.4511111,359.4533333,372.6,359.8611111,367.55,,,,,L9,356.8972242
2022-05-05 22:11:31+00:00,383.9128571,398.42,394.36,369.88,364.11,367.7428571,361.1,362.3528571,358.63,362.6933333,363.6033333,362.2833333,369.2133333,368.5833333,,,,,355.6507692,351.1007692,355.34,357.7807692,355.49,350.39,348.1890909,349.7207692,344.8007692,347.2007692,348.2907692,353.39,355.2490909,352.06,358.63,358.48,360.48,357.7607692,347.8307692,354.16,348.0390909,347.2490909,336.1214286,343.2190909,355.7,355.9990909,352.7090909,356.4890909,353.4,349.8290909,358.4290909,351.0190909,361.39,354.0033333,361.9633333,362.07,352.9933333,348.8290909,345.66,346.87,342.0333333,349.1990909,342.5790909,354.2433333,350.1033333,352.7490909,345.09,353.05,349.0133333,355.28,347.6090909,345.73,346.3290909,355.6290909,366.2328571,360.3133333,364.96,359.7633333,364.2428571,352.99,345.92,352.68,352.1533333,348.8290909,356.0614286,351.89,361.7033333,355.1133333,358.3533333,357.67,,,,,,,,L9,355.8140094
2022-05-23 20:43:58+00:00,,,,,,,,,,,,,,353.8466667,,,,,360.59,358.62,358.62,360.12,358.14,,342.6681818,,366.97,359.99,358.47,358.86,,,,370.18,372.27,371.21,356.62,,341.9081818,339.5681818,321.2371429,336.3681818,355.77,351.2281818,346.1681818,,349.17,358.2881818,363.0981818,362.0181818,,362.9666667,363.9266667,,,351.4281818,346.95,,,345.4481818,347.6481818,352.5666667,,,353.53,339.71,355.3966667,351.27,352.5981818,349.21,344.4581818,355.4181818,358.5542857,358.4766667,,,344.0342857,360.42,,346.51,341.5266667,361.5181818,353.0071429,372.06,361.6666667,368.6166667,,,,,,,,,,L7,354.4406494
2022-07-08 22:11:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352.2888889,352.3988889,348.8627273,345.6066667,344.36,344.5488889,356.18,343.5527273,349.31,345.5827273,349.4927273,338.9228571,359.4188889,366.01,353.7688889,349.9328571,342.3,347.92,341.15,344.7588889,350.0727273,347.4314286,357.8566667,356.4488889,356.1988889,,,,,,,,,,L9,349.775009
2022-07-16 22:12:03+00:00,379.0685714,401.13,402.05,,,,,,,,,,,,,,,,,353.0492308,356.63,354.6892308,358.83,350.41,349.6445455,346.5292308,343.9792308,354.2692308,346.1592308,355.79,360.0745455,362.35,364.54,356.94,363.51,357.0692308,362.3192308,356.41,354.3845455,350.3945455,342.2142857,357.1045455,359.32,365.5245455,354.9445455,366.0045455,358.53,364.3745455,360.7445455,363.0845455,363.3,377.5933333,361.5433333,369.82,365.0833333,360.5445455,350.63,358.14,355.1233333,354.9545455,355.4245455,354.4433333,358.4433333,355.8045455,357.4,356.73,359.7833333,362.28,364.0245455,355.17,363.9045455,352.5245455,374.7785714,361.0133333,371.49,364.2233333,372.1185714,359.47,355.85,365.36,353.8733333,358.1045455,346.1342857,366.63,364.2633333,366.3833333,367.3433333,363.28,379.73,368.6033333,373.64,364.0685714,384.51,388.18,397.53,L8,362.1684776
2022-07-30 20:39:33+00:00,,,,,,,,,,,,,,,,,,,346.4076923,346.4076923,,,,340.2866667,321.8218182,345.2276923,341.9776923,,,353.2866667,379.4418182,355.7766667,358.7466667,351.9566667,357.3166667,,,353.5366667,347.4118182,347.5918182,342.9614286,349.3118182,362.15,356.1118182,,369.7218182,365.0966667,361.2018182,,,369.27,379.5288889,363.6988889,,,360.4018182,,,350.0288889,349.9318182,,,357.8488889,,,355.96,351.3788889,355.88,,,355.4618182,349.6118182,,,365.86,360.9488889,358.0928571,353.22,353.53,355.67,351.0688889,354.1018182,358.7714286,357.6466667,,,362.0588889,,,366.1388889,359.94,,355.5433333,395.62,369.6,L7,356.6112691
2022-08-09 22:11:58+00:00,383.4157143,,,,330.4966667,339.1757143,334.7666667,,,,344.4544444,342.4944444,345.7944444,348.9844444,,,,349.4436364,353.5369231,352.4569231,348.3333333,353.9669231,344.9733333,338.3633333,332.1036364,339.9769231,342.5069231,343.0969231,346.5069231,349.3633333,352.1436364,346.3733333,350.6933333,358.7933333,356.3833333,354.5969231,345.1969231,339.3733333,330.0436364,324.4236364,328.5228571,332.2436364,334.34,336.4436364,340.4736364,345.0336364,339.0933333,338.2336364,337.0036364,334.4636364,337.63,347.4044444,353.9144444,339.64,330.6444444,341.2736364,332.76,335.12,341.0444444,337.9536364,323.8236364,332.8444444,332.9244444,333.9536364,329.3633333,324.99,317.2844444,335.07,331.3436364,326.88,332.0436364,331.7136364,324.5857143,327.1344444,337.12,328.1344444,327.8557143,324.2,328.12,320.38,331.2344444,330.6336364,343.1428571,354.5433333,339.6544444,345.3044444,332.2044444,352.2333333,341.32,351.5444444,336.45,352.6857143,363.8366667,350.66,389.52,L9,340.3511936
2022-08-11 20:32:43+00:00,366.1042857,,,,,,,,,,,,,347.0322222,348.72,354.8222222,342.4022222,350.36,351.6515385,,,,,,,,,,,,,,355.5166667,,,,,,,,,330.27,345.23,347.27,356.07,358.75,358.1766667,,,,,,357.1922222,360.91,362.8322222,344.69,351.33,344.5,351.6522222,,,,,,,340.58,,353.58,351.47,348.86,354.13,,,,,,,341.48,341.05,355,342.8122222,349.75,353.0271429,,,,,,,359.3822222,353.36,,362.7233333,373.55,374.82,L7,352.4610111
2022-09-14 20:29:30+00:00,387.3971429,398.77,393.72,370.17,,,,,,,,,357.52,356.98,361.69,359.35,355.28,373.1018182,368.7830769,372.1930769,,,,,,,,355.1130769,355.8230769,354.92,358.9118182,371.93,374.39,380.45,,,,,,,,,,,,,361.64,361.1818182,,,,,,,,,,,359.23,365.3818182,,,,,,,,,,,,366.5418182,,,,,,,,,,,,369.55,,,,,,,,,,,,L7,367.6007417
2022-10-06 20:32:53+00:00,374.74,368.53,356.46,344.22,344.9066667,351.79,345.4266667,354.15,341.91,346.2111111,347.4911111,342.8111111,,,365.3,364.1611111,361.4911111,356.3609091,360.6915385,361.6915385,359.4833333,361.7115385,351.0733333,351.9033333,344.4409091,346.8315385,,,,358.7533333,359.3209091,356.7533333,366.2533333,366.2033333,368.5633333,365.3315385,366.9815385,363.3633333,353.4809091,337.0509091,,,348.09,355.9309091,352.7309091,359.6409091,356.9333333,352.8809091,353.6409091,353.0109091,351.44,356.8311111,359.8011111,,,354.4509091,362.41,348.65,353.8311111,358.8209091,356.5009091,362.3911111,363.4111111,349.0609091,351.5433333,,,353.23,347.6409091,347.41,345.5809091,349.7109091,346.39,357.6611111,359.27,350.5911111,339.68,,,336.77,338.8011111,349.2009091,352.3,364.4633333,368.6311111,371.1811111,372.7711111,377.2233333,,,,,,,,L7,355.4180126
2023-01-16 20:17:33+00:00,,,,,329.4166667,334.8914286,339.8166667,328.9214286,333.78,342.2944444,344.1044444,351.2644444,,,,,,,338.4453846,340.8253846,339.2333333,340.0253846,335.5633333,334.5633333,333.0690909,334.3753846,337.2053846,,,,,,,340.6133333,343.8633333,338.9653846,336.0953846,335.1933333,331.9190909,327.0490909,332.0857143,,,,,,326.0733333,327.4090909,332.6390909,327.5390909,342.34,341.7844444,341.8244444,,,,,,330.6344444,336.8090909,332.2390909,326.5844444,336.0544444,346.8390909,346.3733333,,,,,,,,,,,,,,,,,,,344.7933333,334.4844444,342.5744444,348.6444444,356.3433333,354.58,,,,,,,L7,
2023-01-21 20:22:24+00:00,,402.72,371.6,353.66,363.5433333,360.5585714,357.6233333,345.8985714,353.84,337.6688889,347.0688889,350.6388889,,,,,351.1688889,351.7572727,328.6861538,,,338.8861538,,,,,,,,,,,,,,,,,,,,,,,,321.6272727,325.0866667,300.9072727,318.3472727,340.3772727,342.16,343.7488889,340.6888889,,,,336.37,343.69,345.3088889,346.8172727,343.1972727,344.3088889,343.0488889,338.1272727,334.0966667,335.46,,,341.0472727,335.4,325.3672727,336.7572727,350.1685714,349.0688889,350.96,348.5288889,352.3185714,340.09,,,341.0288889,337.6872727,343.8342857,348.5066667,357.5488889,360.8288889,362.3588889,359.7366667,370.3,370.5088889,,,,381.57,381.65,L7,
2023-02-09 22:12:09+00:00,380.33,404.43,386.66,356.2,356.4333333,355.87,353.3133333,351.64,342.05,342.5222222,351.6622222,359.9122222,364.6322222,365.4922222,364.15,361.9322222,353.8322222,356.3954545,351.8,356.02,355.7866667,353.55,353.9266667,341.9866667,343.7954545,341.33,345.75,351.08,351.57,360.7166667,358.2654545,357.3766667,356.0066667,355.5066667,357.6466667,347,353.13,345.0866667,337.9454545,345.4354545,338.97,345.5454545,336.22,345.0754545,343.7254545,359.6154545,350.2266667,350.3054545,347.5454545,349.8554545,358.79,361.2622222,355.6422222,357.15,359.1722222,346.7954545,346.62,356.99,359.6722222,347.1754545,353.4654545,349.4622222,357.0822222,344.0154545,342.9666667,338.45,343.2722222,350.33,347.7654545,335.54,347.6754545,345.4554545,369.65,357.1522222,364.79,359.4622222,363.61,355.56,347.35,352.4,341.4122222,352.7354545,338.61,349.0666667,359.0622222,363.2922222,364.2522222,361.0266667,376.57,367.4622222,371.96,362.5,379.4733333,382.86,388.78,L8,
