dates,nzd0100-0000,nzd0100-0001,nzd0100-0002,nzd0100-0003,nzd0100-0004,nzd0100-0005,nzd0100-0006,nzd0100-0007,nzd0100-0008,nzd0100-0009,nzd0100-0010,nzd0100-0011,nzd0100-0012,nzd0100-0013,nzd0100-0014,nzd0100-0015,nzd0100-0016,nzd0100-0017,nzd0100-0018,nzd0100-0019,nzd0100-0020,nzd0100-0021,nzd0100-0022,nzd0100-0023,nzd0100-0024,nzd0100-0025,nzd0100-0026,nzd0100-0027,nzd0100-0028,nzd0100-0029,nzd0100-0030,nzd0100-0031,nzd0100-0032,nzd0100-0033,nzd0100-0034,nzd0100-0035,nzd0100-0036,nzd0100-0037,nzd0100-0038,nzd0100-0039,nzd0100-0040,nzd0100-0041,nzd0100-0042,nzd0100-0043,nzd0100-0044,nzd0100-0045,nzd0100-0046,nzd0100-0047,nzd0100-0048,nzd0100-0049,nzd0100-0050,nzd0100-0051,nzd0100-0052,nzd0100-0053,nzd0100-0054,nzd0100-0055,nzd0100-0056,nzd0100-0057,nzd0100-0058,nzd0100-0059,nzd0100-0060,nzd0100-0061,nzd0100-0062,nzd0100-0063,nzd0100-0064,nzd0100-0065,nzd0100-0066,nzd0100-0067,nzd0100-0068,nzd0100-0069,nzd0100-0070,nzd0100-0071,nzd0100-0072,nzd0100-0073,satname
2016-03-09 22:11:40+00:00,372.15,370.0881818,364.62,379.6453846,378.9785714,371.07,364.68,364.36,382.62,389.1581818,394.95,387.6481818,388.22,399.49,403.49,404.82,404.32,395.45,397.94,403.69,368.5881818,395.1381818,407.1376923,394.18,394.1781818,397.02,398.5381818,387.9276923,405.94,404.24,402.5676923,390.8,377.38,387.06,389.64,389.2481818,398.31,394.0981818,403.44,390.38,392.6,388.9781818,394.4881818,386.9781818,380.21,387.6981818,386.4476923,395.47,406.1,408.83,401.05,392.18,381.9976923,384.2581818,378.7881818,372.8581818,379.4281818,374.18,383.4342857,400.3942857,415.39,460.52,418.49,396.28,394.1,405.7081818,403.39,390.3076923,397.1776923,410.0281818,403.91,387.7942857,398,393.4476923,L8
2016-03-25 22:11:32+00:00,361.9066667,346.9081818,357.9433333,365.9146154,366.4542857,356.6888889,353.43,358.0088889,365.4,370.8181818,379.37,376.9881818,384.6266667,392.4566667,391.9666667,388.64,394.12,382.7466667,385.3566667,389.9788889,368.5581818,383.7281818,387.2823077,379.4566667,381.3081818,381.2666667,378.5881818,367.3023077,392.1233333,400.8766667,387.9323077,374.2166667,370.9766667,383.7266667,377.2166667,379.5181818,385.7766667,386.9681818,385.9166667,376.4066667,382.1666667,380.3181818,384.1681818,371.0081818,371.1166667,379.5381818,382.6723077,391.2466667,391.5966667,396.9166667,386.8766667,386.6066667,360.4023077,364.5281818,383.3181818,369.7481818,369.4181818,369.9766667,365.9971429,388.1671429,405.8566667,446.37,402.1088889,388.4866667,381.7966667,400.5681818,383.7666667,383.5623077,391.0623077,395.8881818,390.1866667,377.9771429,396.95,378.7023077,L8
2016-04-02 22:13:58+00:00,366.7866667,350.1281818,343.6633333,349.5292308,,,343.33,349.7655556,362.62,377.1081818,368.28,376.7581818,392.0466667,387.4966667,393.4166667,383.08,,,,376.1655556,366.1881818,380.9981818,393.8746154,381.7466667,383.6181818,377.6666667,375.3081818,372.2846154,393.4033333,396.7566667,,,372.2166667,384.0066667,373.0866667,378.8181818,385.0766667,382.4281818,386.8066667,375.6466667,383.6966667,373.1781818,380.9881818,365.7681818,,,381.0946154,388.8266667,392.9766667,395.5966667,381.4666667,384.3066667,359.8146154,364.3981818,363.8981818,364.6581818,362.0181818,363.5366667,368.29,,,,397.4155556,385.8466667,,,,,,,,,,,L7
2016-05-12 22:11:20+00:00,368.2666667,379.2009091,,372.6353846,376.25,373.5122222,361.54,362.4022222,379.75,384.5509091,383.07,397.8809091,402.3566667,398.5666667,403.7666667,406.84,407.11,401.1666667,405.5166667,392.2622222,377.7609091,392.5009091,405.6576923,401.7666667,403.6509091,395.5466667,397.6809091,384.5476923,403.4333333,409.9466667,408.8276923,386.2266667,389.1366667,408.7666667,397.5166667,406.2609091,398.6066667,400.8209091,402.6966667,395.8766667,394.5966667,395.1209091,399.2509091,384.7409091,383.9166667,396.5709091,407.4476923,412.9566667,419.2166667,422.8766667,409.7766667,407.9366667,377.3076923,385.4709091,383.4409091,385.6509091,393.0009091,388.8866667,384.87,398.49,420.0266667,463.94,,390.2366667,394.1966667,406.5509091,399.5866667,399.4176923,395.4276923,410.9209091,407.6566667,398.97,406.62,404.1176923,L8
2016-07-23 22:14:24+00:00,,,,,,,327.31,337.6577778,346.69,341.6818182,360.59,361.1718182,370.4633333,388.1133333,383.1633333,377.14,,,384.2133333,378.9577778,356.6618182,375.2318182,382.9223077,374.4033333,385.6518182,381.6533333,380.1218182,366.4123077,381.8366667,,,,362.6433333,378.1733333,377.4233333,386.1318182,387.3433333,385.1518182,391.2733333,381.9333333,383.7733333,383.5718182,390.3218182,,,,376.7023077,388.6033333,,,,,,,,,,,,,,,,,,384.4418182,385.6933333,387.8323077,388.1223077,393.2418182,387.7833333,370.2342857,372.55,,L7
2016-08-16 22:11:53+00:00,371.4066667,364.6081818,359.8733333,356.7992308,332.14,353.5655556,340.35,343.8255556,341.23,368.0281818,366.43,367.3681818,388.7866667,390.6166667,398.2866667,378.97,387.86,390.7466667,389.1766667,380.4655556,363.5881818,376.7781818,389.4146154,387.6566667,386.7381818,385.2666667,387.5681818,378.2646154,396.4033333,396.1066667,396.6346154,383.5766667,380.2166667,391.1366667,384.9866667,397.5281818,393.1366667,400.3381818,396.4366667,385.5166667,394.2566667,393.2181818,399.8981818,383.7781818,389.2766667,390.8681818,394.0346154,400.8266667,407.1066667,407.8666667,394.9766667,397.1466667,380.7846154,380.5781818,381.4781818,382.6081818,381.4981818,376.5066667,387.99,393.23,402.1666667,451.16,413.3955556,383.8066667,385.3666667,394.0981818,396.2866667,393.1746154,394.1046154,401.9681818,392.9966667,386.87,386.09,388.9746154,L8
2016-09-01 22:12:00+00:00,360.74,339.6772727,341.88,344.1553846,353.2657143,351.9533333,353.11,358.2233333,355.53,372.5272727,372.4,378.5972727,391.33,406.35,409.26,390.54,403.56,405.11,411.69,399.0333333,379.8872727,393.5772727,408.9976923,399.2,404.1772727,396.35,396.1572727,387.0776923,405.4,408.29,411.7276923,396.82,392.61,409.1,409.66,417.7172727,416.63,421.4672727,419.19,407.48,413.78,418.6072727,413.8572727,400.4172727,396.13,409.4772727,405.5576923,412.7,414.65,418.51,405.26,401.23,385.9376923,389.1072727,388.7872727,390.9872727,390.7772727,385.76,387.6528571,396.6128571,409.04,466.815,423.4233333,413.63,404.24,413.7972727,412.7,409.8076923,408.1976923,416.8472727,408.36,398.8228571,393.9,393.4176923,L8
2016-09-09 22:14:31+00:00,355.6533333,341.3172727,335.5466667,330.8061538,351.25,351.1844444,361.56,360.5844444,357.1,,,370.6272727,390.7333333,410.4333333,406.8533333,395.41,403.57,401.6633333,408.5733333,394.5244444,379.9972727,,,,399.8272727,398.8033333,394.6272727,390.0130769,404.7666667,407.8133333,410.1230769,396.1033333,386.0333333,405.5933333,404.2833333,,,,411.8933333,400.6833333,403.4933333,407.2072727,409.4272727,397.1372727,400.0433333,404.3272727,400.6030769,409.9833333,409.3633333,,,,386.6030769,389.4472727,388.3672727,390.9972727,391.3072727,382.2433333,387.13,394.2,401.2633333,457.695,423.1844444,407.6833333,397.5233333,,,398.4030769,402.6030769,399.8772727,400.2133333,388.99,391.62,386.9330769,L7
2016-11-20 22:12:09+00:00,390.46,,,,377.5528571,372.4166667,376.14,383.0466667,386.51,398.7109091,400.1,414.0009091,413.75,432.77,424.34,421.06,434.45,416.32,424.59,427.7266667,396.1709091,416.2909091,430.76,411.58,414.8309091,418.98,419.7309091,394.3,421.79,416.16,423.3,399.59,396.38,411.72,412.61,418.5809091,410.68,414.2409091,421.71,412.19,418.22,420.5309091,418.7609091,402.3109091,399.37,407.8209091,403.57,414.22,421.84,430.89,417.3,415.58,390.29,395.0009091,388.8509091,396.5309091,398.0109091,400.8,408.8714286,430.9214286,444.86,469.665,434.8066667,406.37,400.58,418.5709091,413.8,412.45,411.6,419.9909091,415,408.7214286,426.77,416.16,L8
2016-12-14 22:14:15+00:00,358.2033333,,,323.6376923,350.6928571,354.2577778,366.2,365.0477778,364.9,370.3263636,381.31,382.1663636,390.9833333,,,,410.81,405.4333333,413.7233333,406.8277778,382.1963636,404.0063636,411.1138462,404.6833333,400.6563636,398.6433333,395.1863636,,,414.0933333,414.0038462,397.0133333,390.6233333,402.8733333,397.9233333,402.2763636,406.9133333,400.9163636,404.4233333,394.8233333,397.5933333,,,391.0463636,389.6533333,401.3363636,402.8038462,408.6133333,412.7133333,417.4233333,402.8133333,402.5033333,379.7738462,383.6163636,381.3363636,,,,397.3414286,411.1814286,418.3633333,444.745,411.8777778,384.0633333,377.8433333,395.3963636,403.5633333,400.2438462,402.3638462,408.3163636,398.2633333,,,,L7
2017-01-31 22:13:49+00:00,,347.7427273,339.5033333,,,384.2955556,386.68,385.2355556,376.31,380.2727273,384.7,,,,415.4266667,411.38,422.17,420.0266667,423.2266667,415.9055556,389.8927273,412.8427273,412.9076923,410.6566667,404.9527273,,,390.6276923,415.3933333,425.5866667,421.4976923,403.9166667,398.4566667,401.2266667,402.6766667,407.4327273,409.6066667,412.0227273,,,,408.9527273,413.8027273,400.4227273,394.7766667,408.9327273,416.1876923,419.4466667,426.1566667,430.3666667,418.8966667,422.3066667,384.3976923,,,,409.6527273,404.6066667,405.7328571,415.8228571,429.7066667,453.84,,390.7866667,382.4666667,411.5427273,404.7266667,406.9876923,,,,403.4828571,415.78,422.6076923,L7
2017-04-29 22:11:06+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.1233333,408.0245455,404.4833333,395.6245455,444.4033333,396.1233333,404.0533333,410.0845455,411.2745455,394.4645455,387.6433333,395.0845455,397.1715385,405.6333333,421.1033333,426.2033333,,,,,,,,,,,,,,,,,398.7433333,393.4415385,397.1615385,400.9845455,402.4433333,392.7357143,445.52,,L8
2017-05-07 22:14:16+00:00,375.0566667,,,,354.7185714,364.2055556,,362.5655556,363.1,367.3318182,369.7,376.4418182,393.7066667,,,393.35,395.4,406.3166667,409.2766667,398.6055556,370.1318182,378.8718182,395.21,381.7066667,387.0618182,384.2566667,,,,414.5866667,406.58,382.7866667,376.4366667,392.0966667,393.9466667,408.9418182,396.2166667,381.0518182,389.8066667,382.2166667,,,,394.6718182,385.0466667,393.2818182,395.06,396.5066667,,,,,376.36,381.5518182,,,,390.2466667,388.8042857,398.5542857,401.6866667,448.395,412.7955556,397.7066667,387.6466667,398.4518182,393.3866667,390.4,395.27,398.0218182,,,,393.4,L7
2017-05-23 22:14:19+00:00,373.73,359.3272727,,,343.1,344.4833333,361.7,351.6633333,363.27,363.1572727,362.91,364.8072727,384.96,407.02,,,390.55,394.68,396.24,390.9233333,366.3172727,383.2472727,392.5069231,380.92,380.1072727,375.53,370.1972727,,,,411.8669231,377.21,371.58,384.55,385.3,400.8072727,395.01,373.7272727,383.61,379.73,389.12,,,,382.28,390.8072727,392.5169231,398,404.84,413.98,394.92,386.76,378.8169231,377.9672727,380.9372727,375.0072727,,,,403.09,404.78,442.81,402.8533333,383.41,379.26,393.8472727,391.92,391.1369231,395.5569231,395.3172727,393.25,,,,L7
2017-06-08 22:14:24+00:00,353.02,,,340.3146154,359.1742857,364.2366667,364.59,365.7366667,362.64,359.6127273,361.01,371.2027273,397.04,,,389.93,405.51,405.45,412.64,407.0366667,377.8827273,380.6927273,394.6623077,386.91,385.5527273,385.76,,,,421.91,423.6223077,388.48,380.59,399.2,400.36,407.1827273,399.22,383.2327273,394.46,383.66,,,,398.5027273,393.09,401.1427273,404.1823077,415.49,423.28,427.04,406.18,401.56,379.9423077,386.3927273,388.2327273,,,,399.6771429,399.3371429,412.4,454.465,425.9466667,403.71,392.36,408.0827273,402.07,400.3723077,404.4823077,416.1627273,,,,407.3323077,L7
2017-07-02 22:11:35+00:00,,,,309.6438462,,,,,,346.0045455,342.98,362.7245455,375.7633333,387.8633333,386.4333333,366.98,382.79,378.8633333,381.5733333,382.1211111,369.6645455,375.6945455,390.4769231,378.6433333,385.0145455,375.4933333,374.0645455,373.6269231,395.0266667,400.7233333,403.6469231,382.6333333,359.9233333,377.9833333,386.3133333,401.2045455,396.4933333,386.9745455,388.0033333,382.1633333,393.0233333,402.0445455,401.8545455,390.7745455,385.1433333,392.6345455,397.8969231,407.3933333,409.2733333,414.3933333,408.9533333,411.7933333,375.3169231,383.4945455,384.3945455,389.7145455,388.6145455,389.9733333,390.4742857,398.0642857,418.1633333,465.91,,402.1533333,390.7533333,,,,,,,,,,L8
2017-07-18 22:11:40+00:00,,,,,,,,,,,,,,,,,,,,,,392.9572727,389.4692308,,,,,,,,,,,,,,,,,,,,,,,397.8772727,401.6992308,405.2233333,412.3933333,411.5833333,404.8333333,405.4433333,382.9892308,382.3672727,382.3572727,389.9972727,393.6772727,391.8133333,395.5114286,401.0114286,408.6833333,452.975,,,,,,,,,,,,,L8
2017-08-03 22:11:47+00:00,343.3433333,363.8372727,357.7866667,365.3784615,319.9028571,345.8277778,352.13,340.1277778,347.07,359.5972727,363.98,371.8172727,388.3533333,392.5533333,394.1533333,371.59,383.18,385.2133333,391.1833333,387.2977778,370.5172727,373.8072727,387.0892308,382.0533333,375.3572727,377.5733333,377.1972727,369.7892308,388.0766667,397.5933333,399.5692308,383.3333333,353.7033333,372.4933333,382.6733333,397.0672727,395.8633333,379.5272727,385.7633333,378.3933333,387.4733333,389.5972727,398.9272727,383.1472727,387.6233333,390.4872727,395.0392308,399.7933333,403.3433333,405.7933333,396.3233333,401.0133333,383.7892308,379.1172727,373.5972727,377.1072727,385.8172727,387.2533333,389.4014286,389.9214286,403.6433333,451.605,408.4077778,386.8133333,376.0933333,393.6472727,392.7033333,386.2092308,398.5992308,409.8672727,399.8633333,378.2014286,380.47,385.0792308,L8
2017-09-20 22:11:58+00:00,,,340.5066667,341.1269231,354.1814286,366.1611111,354.92,363.3011111,359.97,376.5718182,385.68,386.7418182,401.7933333,403.2433333,411.1933333,389.41,403.65,395.7933333,400.2133333,403.5711111,386.5018182,387.6918182,399.3484615,395.2333333,399.3518182,393.8633333,392.2418182,387.2884615,404.0566667,409.4933333,409.8484615,397.5533333,381.2833333,385.1733333,387.1333333,401.6318182,403.7233333,402.2818182,403.7933333,394.2933333,414.5433333,407.8518182,417.7718182,410.9318182,407.8833333,408.3518182,414.5384615,422.3433333,435.3333333,430.3433333,418.6933333,417.4833333,402.3084615,401.6118182,400.8018182,396.1118182,412.6818182,411.5333333,415.6157143,423.8557143,440.1733333,463.625,426.6311111,399.1433333,390.1433333,408.1718182,407.8833333,407.5684615,411.0084615,419.8218182,417.4933333,401.5557143,407.8,399.3484615,L8
2017-11-15 22:14:24+00:00,354.2466667,349.6827273,,,352.5028571,351.8788889,347.08,342.5088889,346.74,357.9627273,355.11,364.2727273,373.5566667,379.5666667,,,381.06,378.9766667,385.6066667,379.9188889,360.8327273,382.4127273,388.2630769,372.7466667,372.1627273,377.6366667,376.5727273,,,,388.5430769,371.0666667,376.3266667,380.9966667,365.2066667,375.2627273,386.6866667,385.0027273,383.9766667,372.4666667,382.5466667,,,,379.2166667,385.2327273,385.7430769,390.3466667,,,,,,,,,,,,,,433.325,396.6688889,382.2166667,368.5666667,387.8727273,392.3466667,382.2530769,377.9130769,392.0027273,396.6266667,,,,L7
2018-01-10 22:11:54+00:00,382.91,376.0536364,367.76,380.0069231,366.26,366.0666667,359.08,354.0566667,361.91,372.5636364,376.92,377.9836364,386.75,395.59,398.98,,,,,,,,,,,,,,,401.12,406.3784615,393.27,386.08,396.67,399.69,408.6136364,414.1,411.7136364,409.66,398.59,405.71,401.2636364,410.6336364,,,,,,,,,,,,,,,,,,429.86,456.6,420.8166667,411,405.39,409.3636364,411.12,407.3184615,410.8184615,419.8536364,416.24,406.42,412.49,401.3184615,L8
2018-01-26 22:11:45+00:00,375.04,366.6227273,348.75,350.2707692,354.2057143,352.7933333,355.38,352.1933333,364.4,370.9127273,375.98,374.8227273,391.42,397.27,400.62,389.68,391.58,390.98,394.57,383.1533333,371.6827273,388.0627273,391.9353846,387.75,390.0527273,386.24,381.2627273,378.5953846,397.77,402.4,398.8153846,383.35,378.87,385.7,384.53,391.0327273,398.79,391.7927273,391.15,385.58,394.37,393.7627273,399.5427273,391.7627273,394.76,399.7727273,402.3753846,411,416.93,427.06,410.95,409.11,398.9753846,405.4827273,397.7627273,397.5227273,398.5427273,402.79,403.7328571,411.8728571,427.57,456.77,418.8133333,403.76,390.74,401.7727273,399,400.6153846,406.3853846,412.6727273,407.81,399.7128571,402.91,403.3353846,L8
2018-03-07 22:13:06+00:00,352.1333333,339.8318182,331.3766667,338.7007692,340.29,336.8744444,,,344.63,345.9918182,,,,,371.3833333,372.16,383.32,372.8533333,382.2833333,382.9644444,358.2918182,370.5018182,379.4453846,,,,371.4618182,365.2953846,382.8466667,386.7733333,382.5353846,365.7633333,355.6633333,371.4833333,368.2333333,380.9218182,385.1333333,,,371.9733333,374.2733333,378.3418182,381.5318182,368.5518182,366.2433333,384.3918182,381.5353846,385.4733333,390.3933333,397.1533333,380.2233333,,,,384.2018182,378.4318182,380.3718182,377.0233333,374.92,386.24,399.5033333,432.4,406.8844444,387.5233333,372.4433333,380.0818182,383.6133333,,,392.3118182,383.8233333,376.03,386.71,374.6653846,L7
2018-04-08 22:12:39+00:00,360.2866667,342.5090909,332.8933333,,,335.1622222,334.76,339.9422222,355.15,361.5290909,360.74,373.3390909,389.4266667,390.0666667,376.6266667,,,,384.7366667,382.4322222,360.2690909,380.8390909,388.6146154,374.9466667,373.9790909,371.7866667,371.1290909,366.2846154,381.0933333,,,375.2166667,366.7366667,378.5666667,384.5166667,389.4690909,393.1266667,383.9290909,383.2866667,369.3066667,371.8266667,369.4890909,373.9690909,,,390.3090909,389.0246154,404.2666667,396.1266667,382.5166667,376.9266667,392.0866667,389.0346154,382.7490909,375.9390909,376.3190909,384.3090909,392.5466667,,,,442.785,410.3722222,,,,,,,,,,,,L7
2018-04-16 22:11:06+00:00,,,,,,,,359.3911111,372.58,382.1145455,390.49,391.8745455,405.0933333,404.3333333,395.4733333,387.78,400.93,395.0033333,395.7133333,400.7911111,376.1145455,396.2445455,404.7376923,403.4233333,389.9945455,393.8333333,391.9845455,386.4376923,403.2766667,409.9433333,399.0076923,380.2233333,366.2833333,398.4933333,395.4433333,406.5045455,408.9233333,407.1345455,404.5133333,392.3333333,396.1133333,397.1645455,400.2745455,393.5945455,392.7933333,411.2745455,420.2576923,418.8833333,415.9433333,407.1333333,399.3733333,410.9833333,405.0976923,,,,,,,,,,,,,410.3445455,414.3833333,412.9676923,410.2076923,415.0545455,411.4033333,402.1071429,,,L8
2018-04-24 22:12:23+00:00,377.48,377.4,371.2,381.5323077,387.7728571,,,359.9633333,368.21,372.13,387.55,389.72,408.36,412.52,404.88,391.76,391.29,394.87,,,376.73,397.83,412.3061538,401.27,389.47,388.42,384.6,391.4661538,401.67,398.37,399.0661538,383.35,,,397.09,400.98,406.83,402.97,409.11,394.14,387.52,381.1,385.37,389.68,391.25,399.11,,,418.82,398.44,393.37,409.33,402.4761538,397.75,395.19,393.29,400,405.23,401.9114286,416.9414286,429.6,,,404.93,392.95,400.61,410.41,407.0761538,403.6061538,407.47,413.57,395.6014286,396.26,396.7261538,L7
2018-05-18 22:10:46+00:00,,,,,,,,,,,,,,,,,,,404.0233333,415.3077778,374.9781818,402.4681818,412.3669231,400.4333333,396.9081818,400.4433333,401.2481818,391.4669231,401.0966667,420.5633333,408.0669231,390.4833333,378.8633333,396.7033333,404.1933333,403.8281818,410.5133333,407.4181818,409.7733333,400.3233333,404.4733333,405.1781818,402.7281818,404.1681818,399.7233333,405.1781818,407.0169231,418.0133333,421.3233333,422.7433333,410.7733333,411.1333333,397.8869231,407.0381818,401.0081818,404.7681818,407.0381818,415.7033333,406.16,406.24,424.3633333,462.52,446.5477778,411.9233333,404.0133333,416.3281818,421.6833333,413.7469231,406.7869231,419.3181818,419.9033333,394.67,406.41,396.8969231,L8
2018-06-27 22:11:16+00:00,,349.12,330.6433333,358.4553846,359.1671429,351.2055556,340.68,336.6155556,344.1,361.5,370.78,,394.1566667,396.2266667,395.1066667,388.75,397.56,390.9866667,395.5766667,391.7355556,375.48,386.26,396.2276923,383.9866667,,,386.53,380.2176923,402.1233333,406.0966667,401.1676923,389.3066667,371.5966667,391.6566667,393.0966667,399.06,392.8066667,391.7,,,390.9066667,390.74,399.32,392.16,392.0066667,400.06,402.3776923,410.2366667,416.7866667,417.8566667,400.5966667,402.7066667,,,,396.7,393.67,396.8266667,402.4685714,412.3685714,422.7066667,458.845,426.4055556,408.6366667,394.5666667,403.02,410.9566667,,,,411.0366667,401.7485714,400.4,391.7176923,L7
2018-07-05 22:10:54+00:00,363.8233333,360.6145455,355.2866667,357.2815385,367.8457143,348.5877778,347.42,345.3277778,354.71,366.1145455,381.62,387.7845455,390.4533333,398.0333333,396.3333333,389.81,398.75,401.2333333,404.3833333,399.1077778,378.7945455,394.2545455,400.6407692,390.8733333,395.0145455,394.6233333,389.3645455,381.5707692,405.7266667,410.7833333,406.6007692,394.8533333,386.2333333,397.5533333,404.2933333,409.1045455,406.8433333,399.6945455,397.4233333,389.6233333,391.8933333,395.1445455,402.3745455,398.7845455,395.5933333,404.6645455,409.1707692,418.1533333,422.4433333,426.0733333,402.9233333,408.1433333,394.8007692,398.2245455,400.6745455,398.8845455,395.0345455,399.8233333,403.6628571,417.3428571,429.6833333,462.89,434.5077778,414.2533333,400.2133333,412.4445455,410.2833333,406.4507692,410.3807692,417.5145455,412.6433333,398.4928571,400.02,398.1407692,L8
2018-08-06 22:11:10+00:00,352.44,358.6,364.32,361.2523077,332.3128571,332.0633333,332.66,338.7733333,344.39,354.18,,,,,,,,,,,,,,,,394.93,,390.7561538,,,,,,,,,,,,,,416.34,419.23,413.07,392.12,390.01,395.8361538,404.27,410.51,407.53,386.76,386.11,373.7061538,379.89,382.38,382.13,378.23,377.87,379.3614286,390.5314286,406.73,446.7,408.4533333,401.62,384.42,390.83,393.89,391.9361538,398.7561538,408.63,399.26,384.8614286,383.83,379.5161538,L8
2018-08-30 22:10:04+00:00,,,,,343.9,347.2411111,335.72,342.8611111,347.58,356.23,363.12,,,,382.1033333,378.77,384.88,380.0333333,388.0233333,384.2211111,361.95,378.17,383.5061538,377.2933333,381.95,,,366.3361538,,,,,,,,,,,,,,384.94,395.46,380.33,374.9733333,380.73,380.9161538,398.0533333,406.2333333,403.1633333,391.6933333,379.3133333,365.6761538,,,,372.78,380.1433333,378.89,387.71,402.8033333,427.045,410.9111111,395.1733333,383.8633333,390.87,386.9133333,386.8961538,,,,371.53,377.29,375.9461538,L7
2018-09-07 22:11:24+00:00,389.2,374.5118182,362.24,375.6307692,379.1928571,383.7566667,364.59,344.1466667,341.65,363.0618182,363.73,364.2218182,371.33,385.62,395.06,373.96,381.06,383.2,395.12,374.7266667,362.7218182,373.3518182,388.3553846,378.76,376.2018182,387.01,370.5418182,367.7553846,390.83,398.17,390.9553846,374.23,366.75,393.68,392.42,386.3118182,388.4,385.5718182,386.63,375.96,384.54,386.0918182,392.7818182,385.9118182,379.12,386.7318182,385.0653846,411.98,414.92,402.28,383.54,381.47,372.0253846,390.0518182,391.3518182,379.4418182,375.9118182,381.7,387.1714286,389.8714286,406.08,458.505,422.2366667,395.88,388,396.3618182,389.22,392.8853846,411.5753846,417.0618182,400.09,375.6414286,385.09,388.5053846,L8
2018-10-09 22:11:37+00:00,367.41,366.6145455,366.01,347.3507692,362.2814286,371.2366667,370.85,360.4766667,357.54,364.9345455,379.42,380.3145455,387.08,399.71,402.28,388.38,400.9,393.25,398.14,391.5866667,372.5345455,390.5245455,402.7853846,390.61,390.8245455,395.87,386.7845455,379.4553846,396.09,411.91,401.3653846,381.73,378.43,394.53,,,,,,,,,,,,,393.0253846,418.75,418.56,403.7,397.16,391.43,390.2153846,402.7945455,403.6845455,397.7645455,399.1745455,404.95,410.0357143,417.3557143,426.14,462.66,431.5466667,417.75,401.55,409.2645455,,,,,,,,,L8
2019-01-05 22:06:53+00:00,354.4333333,348.7818182,367.7866667,364.0269231,370.2914286,365.1611111,361.89,360.7511111,357.23,369.1718182,,,377.0233333,394.8733333,400.9733333,392.66,388.93,384.8833333,394.1133333,388.9611111,355.4618182,380.3718182,390.5884615,,,395.2533333,389.0718182,372.1284615,386.7666667,398.4133333,395.4584615,364.5733333,367.9833333,388.5433333,387.4733333,382.9618182,382.3433333,,,381.9733333,391.5033333,398.9718182,398.2918182,386.7518182,384.4633333,378.6718182,383.5984615,405.7333333,404.9833333,407.6633333,387.9533333,,,,391.8318182,388.8118182,399.4618182,400.5433333,400.7857143,408.1757143,416.6933333,436.515,415.3511111,398.1933333,386.4733333,402.5018182,,,,423.0518182,413.2833333,399.0857143,405.5,394.5284615,L7
2019-02-14 22:11:33+00:00,371.31,358.8536364,361.62,364.6469231,367.73,365.0466667,361.8,362.3766667,369.74,376.4936364,376.43,381.4636364,393.4,401.85,400.38,389.5,394.11,393.96,397.15,386.8266667,378.6236364,398.0436364,398.1484615,392.12,399.7636364,389.63,388.3436364,384.0784615,406.58,400.87,399.2684615,385.59,384.02,397.86,401.35,406.7236364,409.22,396.6236364,398.12,389.88,396.94,,,,,,,,,,,,,,,382.2436364,387.3736364,396.69,399.61,403.99,413.68,457.48,417.7566667,416.32,401.34,404.8436364,405.29,403.0384615,400.6984615,410.9236364,403.23,396.28,398.07,,L8
2019-03-02 22:11:29+00:00,361.2533333,357.6163636,359.7866667,378.6161538,373.5271429,375.0277778,373.63,371.9877778,373.72,376.0963636,381.2,383.4763636,395.2033333,401.2033333,401.4033333,397.77,395.38,396.4733333,406.0233333,389.9077778,375.7863636,399.5263636,403.0930769,391.0333333,395.4163636,396.4733333,392.1263636,387.4730769,400.2966667,402.8133333,399.1230769,385.7533333,383.9133333,402.6533333,400.8833333,407.2263636,411.2733333,410.6963636,417.3933333,402.3233333,404.8133333,409.0663636,407.2163636,397.7363636,396.3833333,400.7663636,399.7730769,406.6433333,412.5533333,423.3633333,405.6133333,404.0733333,387.7530769,383.4463636,384.6963636,388.8463636,387.8863636,394.4933333,399.6885714,407.6485714,415.3733333,458.86,422.4277778,420.2633333,414.1133333,415.2063636,413.7433333,412.2830769,407.5230769,420.2563636,419.5833333,404.1885714,401.22,395.7530769,L8
2019-05-29 22:02:00+00:00,344.7533333,348.8381818,,,387.6871429,389.9911111,382.15,371.5911111,391.87,383.5181818,397.16,400.9681818,409.7133333,413.4533333,,,418.15,405.1933333,405.5733333,398.6711111,393.6881818,410.4281818,407.1423077,408.7133333,401.8881818,408.8233333,405.8881818,,,,405.0123077,387.3233333,389.8033333,413.0833333,419.5933333,418.7181818,403.2933333,409.7381818,412.7033333,393.6833333,410.1833333,410.7681818,,,394.8033333,406.4981818,415.5923077,423.6333333,426.3833333,422.3833333,409.5633333,406.4733333,380.3023077,395.1981818,394.2781818,391.2881818,,,,415.0885714,434.9733333,454.885,434.4211111,426.6033333,416.5433333,419.2181818,418.5833333,411.6723077,409.9723077,411.2381818,417.3633333,409.5885714,,,L7
