dates,nzd0330-0000,nzd0330-0001,nzd0330-0002,nzd0330-0003,nzd0330-0004,nzd0330-0005,nzd0330-0006,nzd0330-0007,nzd0330-0008,nzd0330-0009,nzd0330-0010,nzd0330-0011,nzd0330-0012,nzd0330-0013,nzd0330-0014,nzd0330-0015,nzd0330-0016,nzd0330-0017,nzd0330-0018,nzd0330-0019,nzd0330-0020,nzd0330-0021,nzd0330-0022,nzd0330-0023,nzd0330-0024,nzd0330-0025,nzd0330-0026,nzd0330-0027,nzd0330-0041,nzd0330-0042,nzd0330-0043,nzd0330-0044,nzd0330-0045,nzd0330-0046,nzd0330-0047,nzd0330-0048,nzd0330-0049,nzd0330-0050,nzd0330-0051,nzd0330-0052,nzd0330-0053,nzd0330-0054,nzd0330-0055,nzd0330-0056,nzd0330-0057,nzd0330-0058,nzd0330-0059,nzd0330-0060,nzd0330-0061,nzd0330-0062,satname
2010-09-20 21:46:45+00:00,,,,,345.8509091,348.4909091,342.8609091,,325.0415385,343.7433333,344.2633333,346.2733333,337.63,,,,,,,342.0109091,346.6909091,349.7233333,346.4133333,352.4015385,352.9133333,335.8909091,352.2309091,,,,,,,,,,,,,,,,,,,,,,,,L7
2010-09-27 21:52:55+00:00,342.2577778,334.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2010-10-06 21:46:45+00:00,341.3522222,338.8845455,,,,,,,,339.7566667,339.4166667,346.4966667,337.18,327.91,322.4322222,333.2322222,338.1022222,,,,,,,343.4723077,334.2066667,336.1445455,341.2945455,340.58,,,,,,,,,,,,,,,,,,,,,,,L7
2010-12-09 21:47:27+00:00,345.7211111,341.6472727,353.0069231,361.81,351.0072727,349.1872727,353.2272727,336.44,352.5169231,,,,,,,351.1511111,340.5211111,324.72,357.1672727,358.8772727,357.8072727,360.4733333,349.0733333,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2010-12-25 21:47:34+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2011-01-01 21:53:50+00:00,323.6422222,,,,,,,,,,,,,,,327.7222222,323.6722222,,,,336.5472727,332.5066667,331.4166667,328.3315385,323.4866667,326.4672727,333.5372727,334.29,,,,,,,296.79,287.4657143,,320.8957143,319.65,306.8733333,,341.6,344.0133333,331.5433333,339.5957143,,,,,,L7
2011-01-02 21:44:23+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,342.6272727,346.2372727,350.21,337.78,350.0257143,341.67,334.2557143,325.27,331.22,317.43,326.1957143,363.88,,,,,,,,,,,,,,L5
2011-01-25 21:50:35+00:00,,,,,,,,,,,,,,,339.1311111,333.4011111,335.6411111,341.64,346.33,348.33,345.83,342.7533333,340.7133333,338.0361538,336.2833333,329.75,334.78,339.06,334,344.42,333.84,343.02,341.37,340.88,330.76,346.68,372.83,363.34,349.13,354.9066667,385.32,384.23,369.6666667,361.4466667,360.27,376.5766667,379.9666667,375.43,369.05,368.77,L5
2011-05-18 21:48:02+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2011-06-26 21:54:10+00:00,321.06,320.5509091,337.0061538,,333.2709091,346.6409091,344.7709091,,333.0161538,337.1,335.01,,,,327.11,332.94,335.64,341.27,345.2409091,347.5909091,345.8609091,340.13,336.42,331.5061538,327.18,,,,328.77,337.7557143,325.91,333.4257143,323.97,318.39,318.66,329.5057143,339.37,339.6857143,347.49,,,363.07,349.4,345.18,337.0257143,346.74,348.98,356.8557143,350.11,348.95,L7
2011-07-28 21:54:07+00:00,,,,341.33,336.1663636,348.7063636,345.3263636,345.33,346.4207692,342.54,336.56,336.11,327.71,317.4,316.7533333,,,345.83,342.8563636,342.2563636,336.3063636,337.17,334.57,338.2307692,327.24,323.4863636,333.0563636,337.38,324.1,,,,336.43,331.5,328.68,338.8742857,357.46,350.4042857,344,333.56,359.29,363.45,352.53,,,355.4,356.16,356.0042857,352.13,359.14,L7
2011-08-06 21:47:54+00:00,,,,,,,,,,,,,,,,,,,,343.9136364,336.2736364,335.35,335.45,333.4092308,342.46,338.4436364,344.9336364,,,,,,,,,,,,,,,,,,,,,,,,L7
2011-08-22 21:47:52+00:00,330.9322222,328.6109091,348.0876923,350.95,336.1509091,343.3209091,,,,,,,335.61,325.72,321.4322222,332.0822222,342.8322222,334.75,341.2609091,344.4709091,,,,,,,,333.95,,,,,,,,,,,,,,,,,,,,,,,L7
2011-09-07 21:47:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.4,,,,,,,,,,,,,,,,,,,,,,,L7
2011-09-14 21:53:55+00:00,322.5277778,321.3345455,334.5907692,334.94,324.6445455,312.6045455,331.1545455,,,,329.4933333,323.5433333,318.12,313.68,316.3477778,323.3377778,325.5677778,316.54,318.3545455,319.9545455,321.5645455,326.6533333,,,,310.1045455,310.5645455,315.86,320.35,331.0557143,322.63,331.2357143,319.4,318.09,306.58,314.8557143,,,,336.8866667,357.9,365.47,346.6466667,346.6766667,333.6157143,340.5066667,352.4266667,348.1057143,341.92,,L7
2011-10-16 21:53:56+00:00,338.5688889,334.2190909,329.9484615,338.72,,,,336.11,339.4884615,334.3666667,331.5466667,325.0866667,324.44,329.04,325.6288889,324.7688889,327.6488889,330.36,332.2990909,,,,335.1766667,327.6984615,323.3266667,319.7290909,321.3490909,323.39,320.8,335.1,323.42,332.29,321.31,,,,343.18,340.18,342.88,345.2333333,370.36,370.59,354.5233333,351.2233333,331.98,347.1633333,,,,353.93,L7
2012-01-04 21:54:40+00:00,,,,,,,,,,,,,,,,,,,,,,,,,343.7533333,340.9490909,,,,356.1,342.19,348.2,336.99,338.5,323.25,346.38,365.4,355.96,362.48,,,,359.4466667,363.3766667,346.05,358.7666667,366.6066667,364.75,357.77,358.86,L7
2012-03-17 21:48:35+00:00,,,,,,,354.43,353.01,358.3930769,358.17,355.71,348.12,339.48,332.54,332.2466667,,,,,,,335.69,330.57,334.3330769,331.49,334.37,341.51,345.47,,,,,,,,,,,,,,,,,,,,,,,L7
2012-03-24 21:54:46+00:00,337.3,340.1563636,,,,348.0663636,350.1263636,336.03,340.1846154,343.77,344.44,340.36,334.73,331.06,330.7,332.22,338.81,,,,334.1463636,336.36,326.72,326.0746154,324.71,327.8363636,334.1463636,337.44,326.01,331.6414286,321.96,,,,308.9,317.7714286,329.9,330.6314286,338.79,335.25,353.81,362.54,343.52,341.84,,,,346.9314286,339.77,344.35,L7
2012-04-09 21:54:41+00:00,333.8533333,338.8463636,343.5015385,347.78,347.0463636,353.1563636,,,,352.25,353.99,337.57,323.15,322.55,324.2333333,325.9133333,331.7333333,336.31,349.6763636,352.2663636,,,,310.3515385,321.1,331.4663636,339.5863636,344.43,322.51,335.28,333.14,341.18,330.87,328.87,320.39,,,342.66,351.73,339.54,375.78,371.54,354.99,351.8,342.61,350.4,360.83,358.43,,,L7
2012-04-25 21:54:58+00:00,332.7244444,329.5890909,335.2361538,340.16,344.0690909,349.9290909,339.8690909,,338.9961538,340.5333333,333.4033333,332.7433333,,,,329.0944444,331.1244444,342.22,342.2690909,342.8690909,347.8490909,330.9533333,313.1133333,316.4661538,324.4033333,322.6190909,,,,335.7671429,327.98,332.2971429,324.27,326.84,318.04,318.9771429,334.92,337.2971429,343.93,330.9266667,,,359.4466667,348.5766667,342.8171429,349.6466667,357.8866667,355.0571429,341.68,338.49,L7
2012-05-11 21:55:20+00:00,311.4922222,320.6763636,331.5861538,338.52,,,,,331.1261538,330.8566667,333.9066667,326.9966667,322.07,319.6,322.9122222,326.0922222,322.6222222,333.04,332.2963636,,,,317.8966667,313.5461538,310.0066667,322.3163636,326.3363636,334.55,326.86,335.4457143,327.22,333.6157143,323.08,,,,,338.6557143,341.12,344.9933333,370.09,367.76,355.8333333,347.4333333,340.9957143,349.0833333,,,,,L7
2012-05-20 21:49:08+00:00,287.4011111,,,,,,319.7572727,320.21,327.2861538,331.1433333,332.1633333,327.2033333,318.98,315.56,312.0011111,,,,,,,324.2233333,312.8733333,301.1761538,308.0733333,315.6372727,328.2472727,326.68,313.69,324.8814286,,,,,,311.2714286,320.06,325.6714286,333.44,330.2166667,349.93,347.84,337.8466667,,,,,,336.23,340.5,L7
2012-05-27 21:55:10+00:00,,,,,,,,,,,,336.9833333,337.04,334.76,332.9544444,329.6044444,337.1844444,338.43,337.4654545,335.0654545,329.2754545,,,,330.3533333,333.6554545,335.9354545,336.56,334.11,337.7985714,323.61,331.3985714,314,320.69,314.89,,,,346.49,350.2366667,367.83,374.92,357.2266667,349.9866667,338.0585714,343.6666667,352.4166667,352.0385714,,,L7
2012-06-21 21:48:56+00:00,,,,,348.0618182,343.1418182,348.2818182,351.12,355.8338462,360.8866667,354.8866667,350.2466667,,,,,,,348.3818182,346.2318182,348.5518182,344.0366667,341.5866667,347.7838462,348.6566667,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2012-08-24 21:49:41+00:00,,,,,,,,,,,,,,311.28,326.4777778,336.2877778,345.2577778,343.06,364.1627273,366.5027273,372.5327273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2012-09-16 21:56:05+00:00,323.4388889,318.6890909,329.9076923,332.02,332.4390909,330.2290909,323.9290909,323.93,323.8476923,322.1866667,318.7166667,313.3466667,,,306.4988889,315.0388889,323.1088889,330.75,331.4490909,333.5490909,333.4090909,329.6966667,331.6866667,329.0576923,329.4666667,329.2190909,,,,334.6342857,320.2,323.4742857,316.84,321.4,304.64,309.4542857,329.28,332.5642857,335.14,,,,337.6333333,336.2533333,327.2142857,341.3233333,341.4533333,342.6042857,341.21,341.03,L7
2012-11-19 21:56:38+00:00,338.9011111,342.1163636,342.5907692,345.98,344.5263636,334.7263636,329.3063636,325.6,316.8607692,324.3533333,325.9933333,324.2233333,322.15,,,,335.5911111,333.96,338.4263636,345.1363636,347.0263636,343.5233333,330.5533333,326.5907692,332.1233333,331.7963636,335.3663636,,,,337.89,344.6314286,334.25,336.88,324.84,334.9214286,349.07,338.3114286,343.99,349.2266667,,,,364.0766667,351.6714286,365.0366667,377.4866667,370.7814286,364.44,359.29,L7
2012-11-28 21:50:27+00:00,,,340.7507692,338.87,335.8836364,325.6536364,323.4236364,319.86,322.2007692,321.8533333,320.1533333,,,,,,,322.6,333.9936364,337.2436364,337.0236364,337.1533333,329.7633333,332.2407692,325.9933333,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2013-01-06 21:56:48+00:00,,,,,,,,,,,,,,,,325.0844444,329.5244444,328.13,329.4463636,327.4663636,330.7463636,330.2133333,327.9133333,324.5169231,326.7933333,,,,,,,331.8242857,322.63,324.91,313.65,319.6142857,337.52,334.7642857,342.28,336.3066667,,,,346.4566667,339.0342857,344.4766667,356.5966667,353.2642857,346.06,352.23,L7
2013-03-20 21:50:33+00:00,340.9055556,341.9527273,,,,,,,,337.7366667,333.8166667,330.3166667,326.89,326.9,326.0355556,328.7655556,330.9255556,,,,,,,333.5169231,335.9166667,338.8727273,338.5527273,341.33,,,,,,,,,,,,,,,,,,,,,,,L7
2013-04-21 21:50:23+00:00,332.0722222,339.9363636,339.0953846,341.67,346.3963636,352.8163636,345.3863636,337.34,332.9153846,,,,,,,322.5722222,322.3822222,323.62,333.6263636,335.7163636,338.9763636,337.0566667,332.2466667,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2013-04-28 21:56:33+00:00,,,,,,,,,,,,,,,,,,,,,,337.6866667,340.6366667,334.9492308,337.4066667,339.5763636,341.7763636,349.45,339.25,340.9471429,335.24,341.1871429,325.49,,,327.7071429,343.5,337.5971429,349.78,342.9833333,369.72,373.71,354.0033333,347.9033333,338.9971429,348.3333333,,,347.75,354.78,L7
2013-05-07 21:50:21+00:00,,,,,,,339.3918182,335.39,339.12,334.4966667,332.0366667,327.8466667,322.62,331.52,,,,,,,,333.9766667,336.1166667,333.76,333.6366667,338.9318182,345.4318182,,,,,,,,,,,,,,,,,,,,,,,,L7
2013-05-14 21:56:31+00:00,327.4211111,339.5945455,,,,337.1745455,327.3245455,328.44,323.8676923,333.6433333,336.0733333,324.8033333,322.15,325.9,328.9211111,331.8911111,327.6311111,,,,335.4245455,333.7533333,331.5133333,328.7076923,330.8433333,333.7445455,344.5545455,348.87,335.69,344.1642857,336.14,,,,319.63,333.4742857,346.64,355.4142857,352.01,350.0066667,377.65,372.96,355.2866667,346.1366667,338.0142857,,,363.2742857,351.85,355.05,L7
2013-05-23 21:50:18+00:00,320.1988889,328.61,337.3938462,338.52,338.28,341.55,338,,,,,,,316.37,314.4588889,319.6288889,321.3988889,317.22,337.76,338.11,336.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2013-05-30 21:56:24+00:00,,333.1154545,339.8753846,,327.8154545,334.9054545,307.0054545,311.36,316.6153846,327.3,322.1,315.47,312.66,,,,309.5933333,313.48,327.8254545,330.4454545,325.8254545,325.95,319.99,317.5053846,325.34,323.8354545,325.2554545,328.59,,,331.94,337.5242857,328.4,327.62,313.74,326.8042857,347.28,344.9342857,346.28,345.75,373.55,,,351.67,341.1342857,351.38,360.66,358.9042857,346.14,358,L7
2013-05-31 21:56:55+00:00,,,,,,,,,,,,,,,,,328.6955556,336.31,334.3545455,335.3445455,339.0245455,332.8766667,336.2566667,326.92,330.0666667,330.9145455,334.9745455,337.11,334.47,344.5671429,331.26,333.6871429,323.62,323.37,312.63,327.1071429,343.99,344.4371429,344.76,349.6533333,368.76,370.16,359.5133333,350.3633333,342.5271429,352.8933333,366.2733333,361.5871429,349.04,352.69,L8
2013-06-07 22:02:40+00:00,335.9277778,342.38,342.2684615,335.6,337.68,339.29,338.91,339.87,343.7484615,345.6133333,339.8133333,340.4533333,326.13,326.7,323.8377778,332.8077778,333.7877778,333.88,339.27,340.13,334.45,344.7333333,339.2333333,334.8484615,331.6933333,337.88,339.1,344.52,333.27,343.8057143,330.3,338.6457143,328.33,328.39,316.36,332.1157143,,341.5557143,341.74,336.7866667,364.14,367.71,353.8466667,345.8866667,339.4157143,351.1066667,351.4266667,352.5157143,346.54,351.56,L8
2013-06-23 22:02:34+00:00,,307.1081818,325.4823077,,314.3481818,310.3581818,328.1481818,315.83,305.8023077,319.3833333,318.2033333,323.9633333,306.67,309.91,305.7011111,301.9711111,304.8211111,305.47,319.6581818,323.4381818,328.8281818,328.4033333,324.4233333,316.1523077,313.9833333,309.8481818,324.4981818,316.66,320.37,331.9571429,319.89,328.5671429,316.87,313.41,297.46,305.9171429,322.4,326.4071429,332.98,322.9266667,346.54,353.79,337.8166667,336.7166667,327.9371429,338.0666667,338.1266667,338.1271429,336.21,343.93,L8
2013-06-24 21:50:04+00:00,,,,,322.0672727,320.0072727,327.3672727,323.25,319.6584615,328.6166667,327.8066667,318.9066667,,,,,,,320.7072727,332.5772727,329.5472727,327.4566667,323.5166667,318.6984615,322.3066667,329.5172727,,,,,,,,,,,,,,,,,,,,,,,,,L7
2013-07-17 21:56:01+00:00,,,,342.15,337.1363636,335.5663636,322.9863636,340,339.0469231,334.4133333,335.3833333,346.9733333,338.71,327.22,333.5044444,,,,346.2963636,349.7663636,343.2863636,330.3733333,328.8533333,325.7169231,319.9633333,323.7863636,334.7363636,327.82,333.51,345.2142857,,,326.7,326.4,320.42,328.7642857,341.7,338.9842857,352.61,356.2566667,369.47,372.14,357.2166667,,,346.2066667,358.2866667,356.2442857,347.45,350.9,L7
2013-07-18 21:56:26+00:00,340.9155556,340.76,339.9576923,347.44,347.3,348.09,333.67,347.23,338.6976923,338.5066667,341.1266667,357.5566667,339.61,337.47,337.7955556,344.0055556,349.1055556,351.94,356.65,348.78,342.72,343.9066667,346.9466667,339.7376923,332.9966667,328.93,341.41,336.73,336.87,352.7971429,333.87,343.6271429,339.61,329.93,323.3,327.2771429,350.47,348.5271429,346.91,346.8833333,371.09,378.94,359.8233333,354.5733333,341.2971429,350.8933333,360.0133333,360.2071429,351.82,351.38,L8
2013-07-25 22:02:37+00:00,314.1566667,311.0345455,330.9953846,332.11,323.9745455,,,,306.6353846,320.41,322.08,330.25,319.2,316.39,318.1066667,324.5666667,327.8466667,337.79,338.8745455,339.4445455,336.5845455,337.26,330.14,323.6553846,323.42,322.6345455,321.9245455,324.29,326.18,334.3214286,325.49,333.3214286,321.89,323.18,306.72,320.4414286,331.88,335.8514286,339.13,331.43,363.2,360.06,348.13,338.63,330.1914286,339.91,355.41,352.4614286,346.24,347.05,L8
2013-09-04 21:56:30+00:00,,,,,,,,,,,293.16,290.81,310.03,307.56,296.2066667,301.6966667,321.5966667,322.08,321.3672727,326.1672727,327.5872727,330.82,320.46,318.4638462,309.89,309.3472727,318.0072727,341.91,330.15,331.8985714,320.45,320.5985714,312.44,312.52,295.82,294.6285714,331.93,330.3485714,339.06,333.5,,,,,,,,,,,L8
2013-09-27 22:02:31+00:00,330.2966667,322.7509091,330.41,341.98,337.2809091,333.5509091,334.4909091,330.71,327.46,333.76,333.45,331.41,334.62,332.55,329.0966667,327.6366667,331.5466667,340.29,344.6309091,341.5309091,341.8309091,341.23,334.31,332.03,332.85,333.3309091,342.6209091,360.07,343.21,349.1628571,338,340.0628571,334.02,330.51,326.94,329.3728571,349.81,340.5528571,353.28,346.69,370.79,372.37,353.28,349.15,340.8028571,352.12,359.38,357.2528571,347.87,352.78,L8
2013-10-05 21:56:32+00:00,,,,,,,,,,,,,,,,,,,,,,,,315.1461538,315.0333333,317.7072727,332.4372727,348.79,333.37,342.4614286,328.76,333.8214286,328.91,331.1,,,337.82,336.7714286,339.25,331.7566667,357.18,362.2,345.7466667,340.4566667,330.6714286,343.1766667,348.9766667,,,342.69,L7
2013-10-06 21:56:45+00:00,326.6744444,305.3609091,328.7784615,336.92,331.6909091,324.9309091,327.7109091,323.77,320.8184615,326.2833333,327.0433333,319.1233333,318.14,317.07,317.4344444,324.5744444,332.8044444,341.76,337.6509091,334.5509091,340.6309091,336.5433333,320.4333333,319.5684615,320.9533333,324.8309091,335.5409091,357.95,338.76,345.8085714,331.34,340.7785714,324.14,334.05,317.07,323.2185714,339.07,340.7385714,345.03,342.3666667,365.02,366.59,349.4666667,348.0266667,332.7685714,346.0566667,354.1266667,352.1185714,349.46,346.86,L8
2013-10-29 22:02:22+00:00,334.4633333,329.5745455,339.3284615,346.59,342.6045455,351.2845455,351.9345455,340.11,328.9184615,334.79,333.44,333.94,334.87,332.71,338.4333333,338.7733333,340.9433333,344.05,344.2545455,349.0045455,350.5645455,350.18,337.36,338.7884615,342.18,346.6445455,345.0645455,357.55,347.59,355.7928571,344.9,354.0428571,346.81,337.09,328.54,328.8428571,357.3,354.7328571,351.28,350.21,374.58,384.34,361.39,355.83,338.8428571,359.01,365.76,365.1028571,358.4,351.43,L8
2013-11-14 22:02:21+00:00,321.2177778,312.32,327.6584615,335.88,334.9,333.89,331.32,326.13,317.2484615,317.5333333,324.6033333,316.9033333,334.57,315.49,308.2377778,315.5277778,331.7077778,333.35,335.82,331.26,334.51,328.0833333,317.6333333,324.6384615,324.2233333,332.16,343.9,353.23,338.33,340.5257143,326.37,333.6957143,333,339.81,318.64,333.9257143,364.77,352.8657143,342.35,,384.91,375.49,360.1066667,353.6966667,344.2357143,354.4366667,365.8366667,356.4657143,356.92,360.33,L8
2013-11-15 21:50:39+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2013-11-23 21:56:27+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,355.2342857,338.57,340.7442857,332.52,331.85,315.46,331.1042857,349.53,349.7542857,345.27,347.4566667,378.83,372.58,363.1466667,352.1366667,351.1842857,356.3866667,365.4766667,361.2642857,348.7,352.78,L8
2013-11-30 22:02:16+00:00,331.9933333,320.3763636,334.0307692,339.05,339.0763636,338.7663636,336.9763636,332.49,326.3107692,326.58,330.39,327.71,328.68,325.17,317.6933333,323.9733333,334.5133333,341.04,347.2363636,344.9563636,343.8763636,336.65,327.86,322.5607692,331.67,339.5163636,348.6763636,358.79,345.87,347.3042857,347.41,345.9742857,341.49,344.64,321.9,332.1842857,,349.0542857,354.22,341.11,378.16,375.91,359.44,364,346.6942857,359.33,362.33,360.6542857,352.65,364.03,L8
2013-12-01 21:50:47+00:00,,,,,,,,,,,,,,,,,,,339.4327273,336.1927273,331.6727273,331.2733333,323.3433333,323.0007692,324.8533333,336.1527273,,,,,,,,,,,,,,,,,,,,,,,,,L7
2013-12-17 21:50:47+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,331.0090909,332.0290909,335.59,,,,,,,,,,,,,,,,,,,,,,,L7
2013-12-24 21:57:02+00:00,341.0222222,327.77,333.8215385,344.7,335.64,,,,325.2715385,336.0966667,334.8966667,329.3066667,326.82,331.85,333.6822222,333.9422222,332.3922222,339.63,339.54,343.26,,,335.0066667,333.3615385,343.6366667,351.44,356.71,362.19,359.91,348.1942857,339.21,336.9742857,328.66,333.86,,,353.77,353.3142857,357.93,353.1133333,381.81,381.76,358.9033333,352.4633333,345.6042857,354.4733333,361.8433333,,,362.36,L7
2014-01-18 21:51:07+00:00,,,,,,,,,344.9923077,351.13,345.67,336.9,326.99,324.83,322.8833333,312.8133333,,,,,,,,,,,,,305.13,,,,,,,,,,,,,,,,,,,,,,L7
2014-02-03 21:51:22+00:00,,,,,,,,,,,,,,,,,,320.67,326.3363636,331.1163636,328.6963636,328.18,326.35,321.6484615,319.22,327.4563636,,,,,,,329.28,330.01,316.5,328.0985714,347.88,337.6485714,,,,,,,,,,,,,L7
2014-02-11 21:55:44+00:00,328.3666667,333.6572727,337.5238462,341.25,335.6172727,330.9172727,324.4972727,323.68,328.0538462,335.98,330.92,324.95,319.39,328.48,322.4966667,321.9766667,323.6066667,334.89,340.7672727,345.2272727,340.1772727,337.8,334.91,331.5038462,334.2,330.4772727,345.6072727,349.84,338.76,344.4585714,335.11,339.6185714,341.61,337.62,321.29,333.9385714,363.36,346.6185714,344.01,336.99,367.53,377.06,359.83,348.4,338.9585714,351.48,353.59,354.9185714,347.29,351.96,L8
2014-02-19 21:51:10+00:00,331.1,325.6481818,329.7476923,337.85,,,,,,,,,,,,,,,,,,,,,,335.0781818,340.1481818,347,,,,,,,,,,,,,,,,,,,,,,,L7
2014-02-26 21:57:21+00:00,326.6688889,325.6063636,328.8784615,334.49,,,,321.22,323.7184615,325.1366667,323.5866667,323.1166667,322.75,321.99,321.5688889,318.5988889,321.4888889,325.56,,,,336.5066667,334.1466667,333.6684615,329.7266667,335.5963636,339.5663636,350.79,336.29,340.2114286,334.53,337.2214286,334.06,,,333.7114286,360.09,350.7414286,345.39,336.1733333,368.74,373.65,363.8733333,362.9233333,343.8814286,351.9033333,,,354.64,368.78,L7
2014-03-06 22:01:13+00:00,323.0711111,309.8236364,313.3215385,331.65,320.1036364,284.4336364,,,303.6215385,318.3733333,321.3233333,313.0633333,311.9,310.98,313.3311111,313.8911111,305.7311111,298.18,320.4436364,322.7036364,319.6836364,323.5333333,315.5033333,323.1915385,315.4533333,323.4836364,331.7536364,344.48,330.23,339.1585714,328.17,331.3285714,322.18,321.13,306.49,315.8085714,338.71,332.6185714,336.91,334.8666667,366.66,371.62,354.7366667,350.1266667,334.0385714,345.8466667,356.1366667,355.8085714,343.4,341.88,L8
2014-03-23 21:51:23+00:00,326.6211111,323.4109091,,,,,,,,331.4733333,335.3033333,327.4533333,321.7,315.18,313.4011111,316.3311111,313.8311111,,,,,,,322.9223077,328.7233333,332.0109091,341.6809091,343.12,,,,,,,,,,,,,,,,,,,,,,,L7
2014-03-30 21:57:37+00:00,326.0444444,323.2290909,327.0853846,,,,304.9290909,318.37,327.6553846,333.3233333,329.8733333,319.0433333,315.46,310.53,313.2944444,321.5544444,328.6744444,329.8,,,325.2590909,333.4633333,331.8833333,331.5953846,330.6033333,339.1290909,342.2090909,343.52,332.46,341.3114286,335.68,335.9914286,,,,325.5214286,,342.2514286,340.9,331.5466667,358.96,364.86,349.4966667,345.0766667,334.8614286,,,,343.37,341.37,L7
2014-03-31 21:55:05+00:00,328.1988889,324.5718182,328.1669231,335.03,330.2218182,318.3718182,310.5318182,325.56,336.4269231,337.3566667,332.4966667,323.0566667,316.69,318.46,319.1888889,325.2588889,329.2488889,333.89,333.6818182,338.6018182,336.4118182,338.6966667,337.4066667,335.5069231,334.8966667,343.6718182,347.3418182,350.23,,,,,,344.95,330.29,,,370.3571429,383.07,367.3133333,370.47,403.46,,,,,352.9833333,361.5971429,351.98,351.94,L8
2014-05-01 21:57:52+00:00,322.5366667,321.9818182,325.4761538,336.84,335.2618182,325.1818182,324.4718182,321.9,321.3261538,325.73,326.28,319.23,320.62,,,326.4466667,323.7466667,324.11,342.9018182,341.3018182,338.8218182,337.27,337.75,337.4461538,,,355.8418182,,,,337.16,333.0885714,335.73,329.54,320.04,326.6385714,331.13,334.4185714,346.27,335.29,,,,349.05,338.0285714,349.72,352.39,352.8385714,344.17,345.61,L7
2014-05-02 21:54:34+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,346.6809091,356.8509091,357.84,355.48,345.1128571,335.59,334.5428571,334.44,330.35,321.03,322.0028571,337.13,337.7128571,345.59,345.56,362.4,363.77,352.84,341.76,334.4228571,346.36,353.11,353.6328571,344.02,346.25,L8
2014-05-10 21:51:44+00:00,,,,,,313.4972727,306.7672727,308.68,307.2061538,316.3233333,322.6233333,310.6533333,307.59,,,,,,,331.4172727,329.8772727,326.3433333,318.0733333,319.1561538,329.6633333,337.9672727,348.0972727,,,,,,,,,,,,,,,,,,,,,,,,L7
