dates,nzd0240-0140,nzd0240-0141,nzd0240-0142,nzd0240-0143,nzd0240-0144,nzd0240-0145,nzd0240-0146,nzd0240-0147,nzd0240-0148,nzd0240-0149,nzd0240-0150,nzd0240-0151,nzd0240-0152,nzd0240-0153,nzd0240-0154,nzd0240-0155,nzd0240-0156,nzd0240-0157,nzd0240-0158,nzd0240-0159,nzd0240-0160,nzd0240-0161,nzd0240-0162,nzd0240-0163,nzd0240-0164,nzd0240-0165,nzd0240-0166,nzd0240-0167,nzd0240-0168,nzd0240-0169,nzd0240-0170,nzd0240-0171,nzd0240-0172,nzd0240-0173,nzd0240-0174,nzd0240-0175,nzd0240-0176,nzd0240-0177,nzd0240-0178,nzd0240-0179,nzd0240-0180,nzd0240-0181,nzd0240-0182,nzd0240-0183,nzd0240-0184,nzd0240-0185,nzd0240-0186,nzd0240-0187,nzd0240-0188,nzd0240-0189,nzd0240-0190,nzd0240-0191,nzd0240-0192,nzd0240-0193,nzd0240-0194,nzd0240-0195,nzd0240-0196,nzd0240-0197,nzd0240-0198,nzd0240-0199,nzd0240-0200,nzd0240-0201,nzd0240-0202,nzd0240-0203,nzd0240-0204,nzd0240-0205,nzd0240-0206,nzd0240-0207,nzd0240-0208,nzd0240-0209,nzd0240-0214,nzd0240-0215,nzd0240-0216,nzd0240-0217,nzd0240-0218,nzd0240-0219,nzd0240-0220,nzd0240-0221,nzd0240-0222,nzd0240-0223,nzd0240-0224,nzd0240-0225,nzd0240-0226,nzd0240-0227,nzd0240-0228,nzd0240-0229,nzd0240-0230,nzd0240-0231,nzd0240-0232,nzd0240-0233,nzd0240-0234,nzd0240-0235,nzd0240-0236,nzd0240-0237,nzd0240-0238,nzd0240-0239,nzd0240-0240,nzd0240-0241,nzd0240-0242,nzd0240-0243,nzd0240-0244,nzd0240-0245,nzd0240-0246,nzd0240-0247,nzd0240-0248,nzd0240-0249,nzd0240-0250,nzd0240-0251,nzd0240-0252,nzd0240-0253,nzd0240-0254,nzd0240-0264,nzd0240-0265,nzd0240-0266,nzd0240-0267,nzd0240-0268,nzd0240-0269,nzd0240-0270,nzd0240-0271,nzd0240-0272,nzd0240-0273,nzd0240-0274,nzd0240-0275,nzd0240-0276,nzd0240-0277,nzd0240-0278,nzd0240-0279,nzd0240-0280,nzd0240-0281,nzd0240-0282,nzd0240-0283,nzd0240-0284,nzd0240-0285,nzd0240-0286,nzd0240-0287,nzd0240-0288,nzd0240-0289,nzd0240-0290,nzd0240-0291,nzd0240-0292,nzd0240-0293,nzd0240-0294,nzd0240-0295,satname
2000-06-04 21:45:56+00:00,354.3738462,352.16,355.2814286,352.59,359.26,356.19,351.1014286,353.1914286,361.85,359.99,363.21,360.85,364.72,353.3514286,356.87,349.29,351.2,348.95,352.6414286,351.91,357.02,346.32,357.1814286,355.1314286,356.47,353.5214286,355.2014286,356.0914286,355.4214286,354.1914286,350.3414286,351.5714286,337.7214286,352.45,348.2114286,341.4214286,351.0514286,360.39,350.33,352.52,344.7,359.96,348.19,345.13,340.92,347.7978947,346.74,350.5414286,345.3,355.66,348.55,352.46,347.68,352.18,352.9214286,352.44,350.34,351.7814286,356.02,363.09,360.7014286,349.15,352.0914286,354.58,357.19,354.72,364.39,363.81,361.93,352.72,357.6114286,367.9,361.43,365.72,358.6,369.03,346.2614286,350.0814286,357.9614286,361.9214286,361.4414286,354.63,354.87,355.41,366.52,355.77,359.12,355.67,357.8114286,361.7014286,355.82,359.8014286,348.19,361.78,353.69,360.43,361.39,362.49,370.21,360.33,357.45,361.4,361.02,370.94,366.18,372.4914286,366.75,378.82,376.31,376.9,381.5614286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2000-07-06 21:45:15+00:00,325.7923077,332.2433333,332.7157143,316.2233333,329.0533333,341.9733333,335.9457143,342.6857143,351.87,344.76,349.3533333,350.2633333,345.1233333,333.3057143,338.5733333,336.21,335.34,337.97,340.3757143,341.01,347.39,337.76,342.3257143,341.6057143,351.9733333,346.9257143,347.3057143,343.7857143,353.2857143,349.5257143,344.3157143,341.1257143,331.5257143,340.0133333,344.6757143,341.4657143,343.2757143,357.6833333,348.1822222,351.21,347.1622222,358.2133333,347.3422222,349.93,340.03,336.1236842,330.6722222,334.2857143,336.0222222,340.6122222,351.1722222,348.26,336.31,325.7633333,331.0757143,322.67,340.58,345.7357143,349.4133333,358.75,359.5157143,351.4822222,355.5957143,360.07,356.28,347.56,358.72,355.5133333,358.66,350.1333333,356.8857143,363.0833333,361.2122222,361.05,357.1022222,366.13,340.4457143,338.6657143,350.4657143,345.1457143,351.2057143,346.1422222,347.53,350.7622222,361.69,351.17,356.26,355.18,356.8857143,357.4657143,349.1022222,353.6357143,352.0722222,354.9533333,348.82,355.16,356.33,361.71,368.3533333,367.26,369.57,365.03,365.12,374.2733333,371.7,368.1457143,374.39,380.2433333,378.7533333,378.72,382.6057143,372.2822222,366.1122222,364.72,364.6757143,,,,,402.09,407.8257143,399.4857143,399.2857143,388.55,389.4822222,387.61,385.7722222,381.4657143,387.3233333,377.9557143,385.9257143,383.55,390.71,397.78,390.2657143,388.4833333,374.1557143,367.9457143,364.4057143,366.5357143,364.2957143,371.4857143,377.7157143,L7
2000-07-13 21:51:19+00:00,336.9184615,335.33,341.3771429,340.09,344.12,340.98,341.6071429,342.6871429,344.43,335.61,336.34,341.46,335.29,342.9471429,342.3,342.87,345.79,352.68,351.6171429,357.28,340.49,350.18,359.4771429,350.5271429,343.98,340.2171429,340.7671429,344.5371429,340.2871429,346.3071429,340.2171429,358.7071429,337.8571429,346.32,344.8271429,340.8271429,340.8571429,346.19,352.5966667,349.91,349.2766667,336.07,348.0566667,338.11,343.23,339.8784211,344.1966667,344.9671429,344.1166667,359.2566667,344.6666667,343.96,343.99,337.97,336.9171429,338.15,339.1,340.7071429,344.27,358.94,356.5771429,359.5466667,349.6071429,356.21,351.51,348.42,332.64,334.81,325.39,,346.9471429,350.84,356.7766667,346.23,355.0066667,347.98,350.3671429,365.9271429,361.3371429,369.9171429,363.7771429,365.2666667,360.35,355.1666667,352.71,359.82,347.59,352.58,352.1071429,345.1271429,351.7566667,342.8871429,341.5766667,338.12,351.58,361.79,357.3,359.64,359.67,361.23,367.4,371.04,362.19,360.66,368.15,361.2671429,360.9,361.69,370.39,373.11,373.7471429,369.6166667,366.9566667,355.18,394.3071429,409.94,407.49,399.99,400.25,401.57,409.8571429,394.4671429,385.0271429,382.17,409.4066667,402.68,377.2166667,364.5271429,360.85,369.4571429,378.2871429,389.83,393.17,392.89,381.7371429,369.49,360.1771429,350.9071429,351.4971429,353.6271429,359.3371429,357.0871429,370.5271429,L7
2000-08-14 21:50:56+00:00,350.5176923,350.41,351.1114286,347.28,348.13,359.23,360.0114286,360.0214286,354.54,353.23,352.06,355.14,360.18,363.4414286,360.46,354.26,353.62,360.3,362.1114286,360.15,356.77,358.12,353.7214286,350.2914286,355.38,356.6214286,356.9014286,358.1614286,358.2214286,356.4214286,357.3314286,353.8014286,347.0114286,354.86,356.9014286,350.7814286,351.9514286,352.48,361.8233333,358.26,360.2733333,353.2,359.8933333,356.03,350.25,346.3436842,341.9833333,349.4114286,351.2833333,349.9433333,353.7633333,359.42,351.48,347.78,348.6614286,356.29,361.4,354.3514286,352.82,353.45,362.0614286,359.1633333,364.8314286,361.28,355.94,354.28,354.66,362.37,357.25,358.91,361.7014286,361.45,369.2433333,367.92,376.4933333,365.45,361.2814286,353.6214286,364.0214286,362.1714286,372.1314286,373.3233333,372.88,371.6333333,360.12,359.79,358.81,359.97,357.0814286,355.9814286,364.5133333,359.4714286,361.5433333,363.65,362.04,368.5,365.68,364.69,369.7,370.41,375.81,378.55,372.75,373.24,378.63,376.1814286,376.61,379.17,378.67,370.46,383.6814286,386.0033333,376.7933333,378.27,378.6014286,403.08,,394.27,408.61,405.04,406.6414286,406.2214286,409.4714286,398.67,400.1933333,396.92,397.6133333,390.4814286,381.5,380.8414286,372.0414286,382.9,384.72,391.73,396.6014286,373.57,370.1114286,365.2614286,364.8114286,363.0514286,369.0514286,376.1814286,377.6314286,L7
2000-09-15 21:50:25+00:00,348.4792308,345.51,345.9242857,335.52,345.27,353.8,350.3342857,348.2142857,353.27,344.98,346,355.35,359.88,354.6642857,346.91,340.25,352.95,353.11,353.0842857,356.16,353.53,340.58,346.9242857,350.2742857,347.45,348.0542857,357.4842857,346.7842857,348.7042857,354.7942857,351.1942857,344.4442857,336.6442857,354.76,349.1442857,341.7442857,336.7342857,351.82,342.4766667,342.53,344.0266667,355.06,351.6666667,346.76,346.74,328.1652632,340.8366667,345.7342857,337.1366667,345.7966667,351.4366667,348.45,340.55,343.02,339.4642857,350.03,347.27,349.8242857,342.65,348.24,347.8942857,347.6766667,362.2342857,359.34,350.76,343.23,349.52,352.19,357.86,346.78,347.9342857,362.4,369.1166667,369.99,362.1766667,359.92,341.4142857,349.5442857,350.7142857,350.3742857,361.5842857,362.1766667,365.24,349.5066667,354.76,351.88,348.34,353.61,361.2642857,359.5642857,356.9366667,348.8342857,346.5066667,358.27,357.57,345.55,353.78,358.78,366.18,364.31,354.79,361.69,364.4,369.64,368.34,379.2442857,370.07,376.9,381.33,378.82,380.5742857,371.1666667,370.5166667,373.21,364.5142857,,,393.96,401.24,400.26,397.0442857,392.0542857,401.1942857,390.81,383.8666667,378.72,378.8966667,377.3442857,381.64,378.6342857,378.0642857,378.35,386.42,398.53,392.4642857,382.54,373.0942857,362.7942857,362.1842857,357.4942857,367.4242857,372.4342857,374.9942857,L7
2000-11-02 21:50:13+00:00,338.4515385,342.0266667,340.4685714,346.4366667,345.8366667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,342.09,342.8844444,344.3266667,342.2844444,342.45,336.42,340.4447368,337.5244444,337.3085714,335.4044444,338.0544444,341.4444444,342.63,340.3,339.2666667,343.0185714,344.07,345.17,348.6185714,346.4766667,346.15,347.8585714,341.4244444,346.4885714,352.01,349.17,344.95,350.08,342.5666667,350.16,340.3466667,350.4985714,360.9966667,358.1544444,365.88,360.2744444,360.25,348.9585714,348.6685714,349.1485714,351.4185714,354.1185714,348.1444444,349.7,351.3144444,355.85,334.35,327.78,342.04,342.6385714,351.5985714,342.8144444,,,,,,,,,,,,,,,,,,,,,,,,,,,371.97,389.71,389.01,397.3085714,399.3185714,393.2285714,387.9,383.0444444,376.88,378.1444444,368.4785714,374.5266667,375.6485714,385.5285714,388.45,387.73,397.32,395.3885714,379.0666667,362.2485714,,,,,,,L7
2000-12-04 21:50:10+00:00,334.9746154,344.4233333,341.3585714,342.8333333,344.1533333,342.1533333,346.9885714,348.8085714,346.08,350.16,353.0133333,347.6133333,342.8333333,343.5185714,347.0133333,348.14,348.42,347.1,347.0385714,348,347.91,348.53,347.1985714,351.7385714,355.7533333,354.8185714,352.5885714,361.8485714,349.8185714,341.4685714,346.2385714,344.0085714,342.8885714,345.1933333,351.9685714,348.2785714,346.9385714,346.0933333,353.5855556,349.31,345.0155556,341.7033333,337.9755556,349.45,348.43,347.6589474,346.9355556,346.2285714,349.5955556,345.5655556,342.9355556,343.76,352.02,350.2833333,344.5285714,342.21,340.58,348.0785714,351.5833333,355.68,350.7185714,351.4855556,351.1585714,350.08,352.56,354.92,352.82,350.3933333,352.12,356.0633333,354.8885714,353.5833333,357.9855556,355.48,355.6955556,361.61,359.2985714,369.7785714,356.7685714,354.3085714,351.6785714,357.3955556,356.79,357.9955556,361.29,358,361.09,358.04,352.9785714,348.7585714,347.2155556,354.6485714,351.1955556,350.6633333,351.17,352.63,356.52,358.13,356.0933333,357.78,364.75,365.64,364.72,362.1833333,363.92,367.3785714,369.94,375.1333333,376.3533333,377.65,379.1285714,382.8655556,376.6255556,382.36,385.5585714,390.9333333,,377.02,383.07,398.9,392.0285714,395.0785714,385.7285714,392.93,381.9155556,383.39,377.5955556,379.9585714,377.9533333,380.6985714,384.8085714,388.32,391.98,391.47,389.0585714,374.9733333,366.9985714,360.4485714,360.5585714,362.3885714,365.1585714,369.4685714,385.7885714,L7
2000-12-20 21:50:16+00:00,330.0069231,318.8866667,322.8857143,324.6266667,328.8466667,327.7666667,329.4657143,326.5757143,321.07,326.47,334.6166667,344.0066667,328.8266667,342.4757143,337.2466667,338.25,335.65,331.95,327.3057143,323.49,321.75,335.59,337.5157143,340.9457143,344.0066667,328.2657143,330.2057143,327.1857143,327.6557143,335.3657143,331.3357143,325.5457143,337.7057143,325.0766667,327.9257143,322.8257143,326.3557143,319.6566667,322.1377778,339.31,339.8377778,321.8166667,330.7177778,324.05,332.76,329.0110526,334.7777778,334.9057143,330.4377778,326.5677778,322.0577778,321.15,319.14,325.2766667,329.9657143,328.56,320.81,323.9457143,325.5366667,333.08,336.1957143,335.0377778,333.9557143,333.39,338.37,329.38,329.33,327.8866667,329.66,324.2466667,345.6857143,351.7766667,353.8477778,344.54,340.5577778,333.72,339.2057143,341.2257143,346.9457143,347.0157143,343.6557143,340.5677778,338.8,345.9377778,333.21,340.01,330.59,333.18,324.7957143,330.0657143,333.2877778,330.5157143,338.9677778,339.1766667,344.51,336.64,338.64,343.92,335.0166667,344.74,347.05,355.36,352.39,351.2866667,357.12,354.5557143,355.4,351.7066667,359.0066667,356.99,358.7857143,372.1577778,366.9377778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2001-01-05 21:50:16+00:00,343.4030769,343.3566667,344.64,349.7266667,352.8066667,351.6266667,352.86,350.23,346.18,350.54,352.6366667,350.6666667,355.8866667,353.54,349.0566667,348.47,347.66,348.95,348.9,351.66,344.71,357.4,357.25,352.9,349.7766667,353.43,345.54,352.58,353,348.7,351.95,352.68,353.01,350.6366667,347.77,343.14,345.75,345.5766667,351.0611111,348.49,343.6911111,342.9066667,350.6711111,346.55,348.81,354.0242105,352.2211111,344.47,344.1611111,343.3111111,347.9411111,345.59,347.31,342.3266667,345.79,354.68,345.76,344.32,342.6966667,353.99,352.28,352.2311111,348.88,352.57,355.1,351,346.65,353.3966667,350.07,348.2166667,363.85,360.3866667,363.0011111,358.94,364.7311111,359.25,365.86,364.71,360.93,357.33,360.79,359.5111111,359.18,360.4411111,348.8,353.27,354.95,354.89,347.53,353.42,356.8111111,356.41,366.9511111,357.2066667,362.57,363.36,358.36,357.08,359.8066667,366.87,363.82,362.92,362.83,356.0566667,367.37,363.02,366.42,368.6866667,367.8966667,372.65,372.48,384.9111111,377.8811111,375.07,369.01,384.8266667,410.25,416.03,392.01,394.13,396.33,388.09,388.36,390.49,388.2111111,385.21,385.9811111,379.25,380.5166667,384.57,385.39,389.46,393.21,398.95,396.59,386.0166667,374.44,357.87,350.53,356.16,363.15,368.65,376.62,L7
2001-03-10 21:50:10+00:00,355.7430769,357.7533333,362.1142857,366.8833333,365.8733333,371.7533333,369.0942857,370.5842857,375.85,374.58,370.3833333,368.4833333,371.2933333,370.1742857,372.5733333,368.07,365.1,361.06,368.1842857,363.1,377.45,370.06,367.2742857,375.9542857,373.5333333,369.5642857,365.4342857,364.5642857,369.6842857,374.3642857,372.8942857,368.2942857,363.0542857,362.5933333,365.8742857,357.2842857,363.2442857,365.4633333,356.0022222,366.49,,,,368.21,361.77,358.2889474,358.2722222,366.8042857,359.0522222,358.4722222,357.1222222,357.38,355.94,364.0933333,363.5742857,363,371.97,370.3742857,372.2933333,363.69,365.9142857,355.7122222,343.2542857,337.08,353.74,370.57,369.24,345.9233333,355.99,364.0233333,,,,,,,371.9442857,371.4742857,377.8842857,381.2142857,385.1142857,380.8222222,385.15,381.6022222,389.39,,,,,,,,,,,382.49,383.01,381.41,383.2433333,383.65,379.35,380.44,383.99,383.0833333,377.12,383.7142857,382.17,391.3533333,390.0133333,385.24,385.1842857,386.7922222,379.8522222,376.11,379.5742857,,,,,415.82,422.5642857,415.7142857,406.9042857,402.57,392.9522222,395.09,386.4722222,,393.9033333,393.7242857,391.3042857,,,,,,,,,,,,,L7
2001-04-04 21:43:43+00:00,348.6384615,352.6866667,353.0628571,353.4566667,357.2566667,364.8866667,371.2628571,369.5828571,358.51,357.03,360.8566667,363.4766667,366.8366667,365.4828571,360.5566667,362.23,356.58,362.01,362.3528571,363.01,351.21,365.18,362.1728571,360.1128571,357.3366667,361.5628571,359.1528571,358.9728571,362.7528571,360.3828571,361.6328571,357.6828571,353.6628571,352.9266667,360.4928571,348.4328571,354.0228571,352.2566667,363.8577778,361.68,364.4577778,355.7066667,364.4977778,357.19,362.71,358.6315789,362.3877778,359.5428571,362.0477778,359.4077778,359.1177778,355.04,352.21,348.4166667,356.3928571,357.89,359,351.4228571,353.9066667,357.38,356.3628571,362.7277778,361.3028571,359.95,359.24,363.21,347.25,349.6166667,346.68,362.9066667,371.3628571,371.2766667,379.7777778,375.96,378.2877778,365.11,365.8528571,368.5228571,368.3628571,369.1728571,370.9628571,377.1277778,367.16,367.7477778,354.57,366.68,357.67,361.61,359.7228571,362.2228571,371.9377778,367.9528571,370.3777778,364.7466667,372.1,373.58,375.49,368.94,363.8766667,372.51,374.71,373.01,377.79,371.3066667,374.42,370.7128571,377.94,369.0366667,374.8466667,379.34,376.6428571,384.6377778,373.4377778,372.37,368.8628571,,420.26,423.4,417.76,415.05,409.2728571,399.2328571,397.0228571,387.39,392.9977778,389.01,384.6877778,370.7328571,371.8166667,370.4928571,375.4328571,380.5,385.97,397.33,395.0828571,384.5266667,383.0128571,372.2328571,367.3428571,362.4528571,373.7628571,373.1728571,374.3428571,L7
2001-04-20 21:43:46+00:00,345.2815385,340.3733333,346.1685714,346.6033333,356.2333333,355.9433333,361.9085714,356.3885714,355.25,356.65,361.1033333,358.8633333,359.7033333,354.9785714,357.1933333,356.2,359.91,360.97,357.5885714,353.2,350.51,356.82,357.4985714,357.6685714,355.8733333,362.6985714,360.0885714,357.1785714,355.2085714,354.9785714,358.4885714,358.1785714,354.6885714,354.5233333,352.9485714,348.2385714,345.6485714,349.9033333,355.3022222,358.48,357.5522222,351.7133333,352.7922222,350.52,347.41,351.0468421,352.9522222,350.0285714,353.3722222,356.0922222,355.2922222,351,346.36,341.0833333,344.6485714,354.86,351.07,349.9885714,342.5533333,352.85,352.8785714,358.8722222,352.7585714,361.56,362.49,357.12,351.32,356.7433333,353.11,356.1533333,374.6585714,366.2233333,380.6122222,377.11,375.9522222,356.33,363.2785714,362.7985714,364.3885714,364.9985714,363.7985714,363.4222222,362.55,365.3822222,352.46,358.76,359.2,360.25,354.2085714,361.9285714,361.9022222,356.3485714,362.3422222,358.2733333,359.64,364.73,366.71,368.79,365.0833333,370.51,375.2,372.75,366.82,369.7533333,371.8,370.5885714,376.14,373.0833333,367.7933333,377.94,378.3785714,376.8222222,368.5122222,364.9,366.0985714,,389.04,368.96,399.83,403.84,406.1485714,403.9085714,399.6185714,397.24,395.6222222,384.18,385.2522222,372.2885714,376.3833333,376.9385714,381.2385714,380.91,389.86,393.25,392.1585714,383.2133333,371.3485714,360.9385714,357.9985714,360.9485714,367.7285714,373.5785714,374.0085714,L7
2001-05-22 21:43:30+00:00,340.2530769,341.9266667,345.6128571,342.0766667,344.2366667,341.3566667,352.4828571,351.0928571,352.56,349.28,350.7666667,345.9566667,349.0466667,349.2428571,352.4666667,353.14,355.83,351.45,358.7428571,354.76,352.52,350.61,350.7228571,353.9928571,351.4466667,352.4428571,350.9328571,351.2528571,349.0728571,355.6628571,355.0028571,353.6128571,344.4328571,353.7466667,350.6228571,345.2528571,345.8928571,347.5266667,347.0177778,351.86,352.2977778,351.9866667,353.2177778,352.06,348.46,345.5647368,344.2277778,350.9928571,349.5177778,346.3977778,340.8177778,343.49,345.69,348.4066667,344.4228571,341.25,342.82,349.9228571,351.1666667,348.96,352.3128571,355.2277778,355.3428571,349.07,348.07,345.23,345.78,347.1166667,349.92,357.0966667,364.9528571,368.3866667,368.0977778,365.57,360.6377778,361.77,356.1028571,354.6028571,354.4328571,356.2928571,352.9328571,360.7377778,357.15,356.9477778,346.92,353.77,355.03,357.82,353.2728571,351.1128571,346.1077778,352.5628571,349.6477778,350.6866667,350.72,352.08,352.39,355.02,351.5866667,362.9,362.92,366.47,369.5,364.5966667,368.36,373.9528571,373.15,374.4066667,361.1966667,368.9,372.5328571,,,,,,,,,,,,392.6528571,377.37,,373.86,377.0777778,369.8928571,358.4166667,355.4128571,366.9128571,375.83,376.91,383.05,376.1228571,365.1866667,358.0628571,343.3028571,318.1028571,328.9428571,355.7128571,360.2728571,,L7
2001-06-07 21:43:18+00:00,343.5684615,353.5466667,349.2414286,357.1366667,358.1566667,355.8366667,352.2014286,359.0214286,356.3,366.02,361.3266667,362.1066667,361.7166667,355.9014286,355.2566667,363.88,366.23,360.25,360.6114286,351.75,368.02,358.58,358.6114286,354.6714286,362.5566667,358.8214286,361.2714286,357.9114286,359.4814286,355.2614286,366.1814286,359.9214286,354.0814286,355.3866667,353.9414286,346.9214286,357.7514286,358.1366667,353.5477778,359.16,357.3777778,360.9366667,354.7277778,347.93,355.27,353.0831579,351.2977778,353.5614286,358.7277778,348.0077778,351.3177778,352.43,348.12,358.1866667,357.4914286,358.16,,,,361.07,356.3014286,360.2377778,365.6314286,360.35,355.68,353.06,360.54,360.8866667,362.35,360.3966667,372.1114286,383.6166667,373.7877778,366.52,370.1577778,370.93,364.9614286,353.4214286,337.0114286,331.9614286,343.9214286,337.9677778,345.3,345.6677778,355.93,334.37,343.96,,,346.2114286,348.2177778,359.1414286,353.2877778,346.5666667,347.36,354.08,362.66,348.82,351.9666667,346.05,356.99,341.83,354.36,376.0866667,376.17,375.9714286,374.88,380.3266667,390.0866667,384.81,383.6714286,,,367,373.5214286,,,345.87,,,,,,,,,,,,,,,,,,,401.1314286,378.6014286,363.2614286,,,,,L7
2001-06-30 21:49:12+00:00,363.8238462,357.7833333,361.5242857,356.1133333,357.0933333,353.4233333,363.5542857,367.7842857,360.7,361.4,366.4033333,371.1933333,373.1333333,375.6942857,370.3833333,376.8,373.77,384.01,372.5442857,374.12,368.47,374.54,375.6742857,373.0242857,,,,,,,,,,,,,,,379.3322222,375.14,374.9222222,369.1533333,374.4522222,370.54,373.58,374.6426316,370.0722222,363.2642857,365.9222222,369.1422222,363.4722222,364.89,366.46,358.5033333,358.7242857,358.21,364.52,366.5542857,364.7033333,369.47,371.3342857,375.3622222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.59,370.6333333,381.4,378.15,384.47,382.35,374.6033333,380.64,374.5542857,380.13,376.6933333,380.4133333,381.95,373.1242857,,,,,,,,,,,,,,,409.22,415.2122222,407.1142857,399.1533333,389.5742857,393.0342857,399.44,411.35,410.78,403.0142857,380.9533333,379.4042857,377.8642857,382.4242857,376.5142857,392.2542857,399.5642857,400.2642857,L7
2001-07-25 21:42:54+00:00,,,,,,369.8033333,365.5157143,371.4757143,382.03,378.61,372.5533333,374.4033333,371.4133333,371.8157143,380.2533333,373.09,367.41,371.34,378.4057143,373.19,380.27,368.55,364.6557143,372.8757143,375.9033333,374.7357143,370.4457143,370.8657143,366.0357143,378.5957143,376.3557143,373.1657143,367.9657143,381.1433333,374.5257143,370.6857143,367.5757143,368.7433333,366.7122222,369.47,366.9222222,370.4833333,370.0922222,372.19,365.03,361.9436842,369.2122222,376.7557143,371.1822222,368.8222222,376.3722222,370.48,370.46,370.9133333,369.2257143,369.14,375.38,374.7357143,375.1333333,365.96,379.7657143,372.9222222,373.8457143,368,370.7,373.07,384.18,381.3733333,391.76,379.8833333,378.7457143,392.4533333,384.1322222,384.23,380.1722222,389.93,374.1757143,371.3957143,366.6557143,374.5357143,374.0057143,377.0422222,372.36,371.6322222,379.56,372.8,372.6,379.25,377.5557143,369.5957143,362.3722222,374.0857143,365.8222222,373.5633333,369.53,369.6,373.54,376.26,382.7533333,382.08,381.04,393.95,393.53,390.5733333,395.4,396.1257143,396.83,405.0433333,397.5833333,387.99,393.3357143,386.7222222,376.9322222,371.1,378.6957143,,,,396.63,411.33,411.5657143,414.8457143,411.9357143,410.5,403.0822222,401.89,391.7522222,398.3857143,399.0933333,402.6857143,394.6757143,397.76,393.75,404.09,397.5057143,388.5833333,382.6257143,375.0357143,370.9857143,368.0957143,386.4657143,389.3157143,388.0157143,L7
2001-08-10 21:42:36+00:00,343.0238462,356.09,348.3685714,347.92,351.39,349.75,346.1385714,352.7185714,351.06,354.86,356.11,359.46,354.79,351.2685714,358.33,359.22,357.87,354.42,352.7185714,357.57,357.51,355.91,355.2885714,355.6885714,350.25,357.6485714,355.2585714,354.9585714,359.5385714,362.0485714,359.2285714,357.0585714,350.9185714,350.74,352.5085714,353.3385714,352.0385714,351.92,348.1533333,348.25,350.8733333,355.52,352.3633333,345.18,351.07,349.5673684,348.2833333,344.5185714,352.1333333,350.5333333,348.2333333,348.25,350.78,352.24,351.5185714,348.31,350.44,351.0085714,356.88,353.54,352.1585714,346.1233333,358.5285714,351.05,350.32,350.95,366.13,359.24,357.44,,362.9585714,372.56,368.4133333,361.81,357.6033333,364.96,341.2585714,350.6085714,350.7985714,358.5285714,357.2585714,354.8533333,357.89,360.0333333,361.98,373.69,367.64,353.76,364.2085714,357.8885714,346.1933333,347.6185714,351.3533333,356.9,351.55,351.11,355.52,361.76,358.81,356.58,365.61,367.33,364.7,369.61,372.79,374.6785714,375.18,375.31,383.54,379.75,377.4885714,366.3733333,359.7333333,355.6,361.5885714,,,,386.56,394.63,396.4285714,394.7285714,393.1185714,395.06,382.3033333,382.66,379.8033333,,,,,381.78,381.64,386.54,381.9285714,376.32,362.9285714,349.2785714,349.7685714,353.7885714,364.4385714,368.6585714,371.2485714,L7
2001-08-26 21:42:25+00:00,349.6753846,355.61,351.5828571,338.53,333.94,338.81,352.8828571,350.6628571,353.98,356.64,359.76,365.47,361.75,349.4628571,353.95,357.48,352.13,346.29,346.2728571,352.87,350.3,354.93,356.1828571,352.0728571,345.81,348.5528571,352.7328571,361.3528571,360.4528571,354.9628571,344.2528571,345.3728571,348.5428571,356.91,348.4728571,351.1328571,351.9328571,335.87,345.8366667,350.54,353.1266667,342.55,354.7166667,351.01,347.1,346.9973684,352.0666667,344.9128571,338.9366667,342.6866667,346.1866667,348.73,351.28,347.36,350.3828571,348.1,340.36,345.6228571,344.49,342.38,350.6128571,355.5966667,351.8828571,355.78,359.09,366.25,350.12,353.06,353.23,355.16,360.1028571,362.76,363.4566667,361.23,352.5666667,358.44,354.6428571,360.1428571,357.8528571,357.7528571,360.1028571,362.1966667,358.39,371.6766667,363.63,353.47,343.31,347.79,348.2228571,349.3528571,353.1466667,350.1028571,353.9266667,360.56,357.62,345.58,346.66,354.95,351.67,359.17,369.21,374.43,366.45,359.55,372.91,367.8428571,364.24,368.83,372.56,382.4,376.4428571,372.9766667,373.1066667,355.32,367.6828571,,392.95,,374.97,401.69,390.4628571,386.4828571,390.3728571,392.19,379.5566667,377.48,380.8366667,380.0828571,368.36,375.1328571,372.1528571,377.19,376.52,384.67,379.1528571,371.87,364.9728571,354.5128571,353.8628571,356.4428571,362.6828571,368.7028571,367.7828571,L7
