dates,nzd0237-0000,nzd0237-0001,nzd0237-0002,nzd0237-0003,nzd0237-0004,nzd0237-0005,nzd0237-0006,nzd0237-0007,nzd0237-0008,nzd0237-0009,nzd0237-0010,nzd0237-0011,nzd0237-0012,nzd0237-0013,nzd0237-0014,nzd0237-0015,nzd0237-0016,nzd0237-0017,nzd0237-0018,nzd0237-0019,nzd0237-0020,nzd0237-0029,nzd0237-0030,nzd0237-0031,nzd0237-0032,nzd0237-0033,nzd0237-0034,nzd0237-0035,nzd0237-0036,nzd0237-0037,nzd0237-0038,nzd0237-0039,nzd0237-0040,nzd0237-0041,nzd0237-0042,nzd0237-0043,nzd0237-0044,nzd0237-0045,nzd0237-0046,nzd0237-0047,nzd0237-0048,nzd0237-0049,nzd0237-0050,nzd0237-0051,nzd0237-0052,nzd0237-0053,nzd0237-0054,nzd0237-0055,satname
2022-08-11 20:33:07+00:00,,,,,355.63,,,302.0657143,,,,,,,,285.52,297.75,309.18,,,320.5657143,,,,331.5936364,,,,,,,,,,,,,,,,,,,,,,,,L7
2022-08-26 22:06:34+00:00,329.6,,349.5666667,344.2057143,336.97,338.9657143,330.6957143,333.0357143,310.6911111,314.3311111,322.54,322.07,302.61,290.03,291.94,294.78,305.17,303.36,318.9757143,324.9266667,311.3757143,324.3554545,334.6454545,334.8433333,341.0954545,338.56,350.1411111,353.39,353.73,354.94,353.5,348.5211111,349.7711111,353.08,348.1257143,342.1311111,342.3557143,325.3,350.2,349.0611111,357.4057143,345.9957143,336.82,356.09,350.65,357.3211111,358.19,354.5311111,L8
2022-08-28 20:31:34+00:00,,,,,349.76,350.73,334.82,325.99,,,,,302.2,306.61,261.79,274.72,296.84,316.79,330.09,,304.54,,,,,,,,,,,,,,,,316.08,,,331.4844444,,,,,,,,,L7
2022-09-03 22:06:16+00:00,349.49,359.0933333,360.5133333,356.4785714,355.33,339.3085714,333.4185714,325.1785714,323.9488889,321.6888889,320.59,314.55,319.45,318.2,306.06,301.97,308.47,311.86,319.1685714,316.0433333,313.3985714,333.6936364,347.5236364,352.7966667,362.9536364,349.77,352.2988889,343.36,356.05,366.36,365.47,363.2488889,358.8088889,343.07,342.4885714,337.2388889,331.9685714,331.98,340.53,342.8788889,346.2085714,334.3685714,337.89,,,,339.04,341.8788889,L9
2022-09-14 20:29:54+00:00,,,,,,,,,,,,,,,,,,,,,,327.7690909,339.5590909,368.39,350.3190909,346.33,339.82,344.77,,385.47,370.09,,,332.71,329.4585714,,347.9685714,,329.85,340.22,331.4185714,329.0285714,380.17,347.12,353.53,,300.85,341.8,L7
2022-10-21 22:06:29+00:00,331.93,333.3533333,340.0433333,333.9757143,332.05,327.8057143,331.5557143,329.4857143,328.5622222,314.4122222,319.14,306.58,309.7,299.12,299.1,294.54,296.97,312,315.9057143,313.8233333,320.8157143,333.6418182,333.2218182,325.2266667,350.5018182,342.72,334.8222222,340.93,348.56,344.43,344.52,347.6922222,340.0522222,344.16,338.4157143,338.1622222,340.8557143,335.68,340.72,341.1822222,335.2857143,321.6957143,343.95,361.77,346.95,348.0422222,346.82,347.6622222,L9
2022-11-14 22:06:35+00:00,383.46,,384.81,371.6714286,359.08,354.9314286,355.1914286,355.9714286,356.5566667,343.6566667,332.44,324.09,333.1,339.39,329.87,316.09,320.69,336.99,341.5514286,346.58,360.5814286,362.45,367.46,364.94,358.32,358.57,363.6566667,358.7,363.53,369.92,372.2,370.5666667,354.9466667,346.57,361.5614286,371.9466667,372.9014286,367.19,354.34,338.6766667,346.9014286,352.5614286,366.09,364.57,358.88,359.1066667,367.78,376.7466667,L8
2022-11-26 20:26:24+00:00,365.11,,380.5966667,366.2614286,362.77,355.5414286,344.8714286,340.7914286,,,,,320.09,316.01,320.1,320.88,316.6,324.58,324.9214286,343.9166667,349.1714286,330.6854545,341.9954545,340.3533333,344.0854545,339.6,359.4277778,,,,,,353.1577778,354,360.0414286,369.9077778,366.3514286,362.62,350.55,342.1277778,,,,,,363.8877778,368.72,378.2577778,L7
2022-11-30 22:06:35+00:00,334.02,343.3633333,347.8833333,338.3228571,335.92,333.5428571,331.2828571,327.6228571,324.0955556,315.0155556,297.91,290.66,288.96,287.44,291.87,294.97,304.39,308.08,309.3828571,313.5833333,324.6028571,325.0763636,330.0563636,332.2266667,336.3963636,340.4,352.5555556,343.58,341.42,343.66,345.69,339.8055556,330.6355556,324.48,339.6928571,353.4655556,340.1728571,328.85,322.15,316.4355556,316.6428571,313.0428571,331.26,329.61,329.27,332.5355556,345.43,348.0055556,L8
2022-12-24 22:06:26+00:00,,,,,,368.2657143,359.4657143,356.0657143,344.8844444,339.8244444,338.1,326.38,314.94,321.77,330.12,324.89,329.6,341.33,349.0857143,359.5166667,335.0457143,342.7718182,346.9418182,348.9733333,341.9018182,358.47,368.5344444,371.58,370.52,371.83,363.49,357.3644444,362.9244444,369.4,379.7057143,370.4244444,377.7857143,354.26,361.78,356.5744444,366.2757143,361.9057143,361.77,368.17,354.86,367.3944444,373.02,382.3144444,L9
2022-12-25 20:16:02+00:00,374.59,,,,,,,367.4457143,368.6655556,365.4855556,342.1,320.27,324.86,325.91,,,,,,,355.1557143,,,,,,380.8355556,372.54,372.56,371.66,351.8,364.3455556,360.8655556,363.78,,,,,,,373.1157143,367.9357143,365.77,362.94,390.89,378.9255556,402.41,410.2555556,L7
2023-01-17 22:06:18+00:00,358.62,366.7733333,367.2633333,361.4614286,358.98,354.6214286,353.0314286,351.8714286,355.9755556,352.1655556,339.66,328.32,322.97,313.15,321.79,324.94,318.48,328.22,328.0314286,336.6733333,338.3514286,357.1545455,349.2845455,348.1766667,349.9845455,352.23,359.4155556,359.4,353.53,356.47,343.14,346.5755556,350.2655556,356.41,364.1014286,365.6755556,352.8114286,347.26,353.01,347.0855556,346.4414286,336.8314286,348.71,341.79,,358.2655556,374.68,381.3955556,L8
2023-02-24 20:15:22+00:00,,,381.0166667,,395.77,378.8842857,377.5942857,344.0742857,,362.6344444,,,,330.13,362.2,,,,356.6642857,358.2866667,348.5142857,,,364.0333333,346.7272727,,401.6244444,411.16,377.14,,,372.8044444,374.8844444,386.26,347.5242857,,334.3142857,343.9,356.93,385.5344444,,317.7642857,,,,394.4044444,408.22,407.9544444,L7
2023-03-06 22:06:02+00:00,354.31,362.35,374.14,368.7271429,363.78,366.7171429,366.9471429,362.8271429,348.6366667,349.1966667,341.54,335.38,320.35,325.78,333.66,338.36,349.39,351.01,357.0471429,360.73,343.8371429,352.3345455,355.9645455,346.75,354.9845455,359.47,376.2066667,382.59,374.5,372.76,364.63,363.0166667,365.5566667,373.72,385.7071429,375.7566667,368.7771429,353.14,355.03,355.9666667,360.9871429,354.5471429,358.12,374.6,353.58,368.3966667,375.81,381.9166667,L8
2023-03-14 22:06:11+00:00,388.22,393.84,381.28,371.11,375.63,380.2,366.25,357.02,356.83,354.21,346.97,332.33,325.28,323.74,337.06,351.11,349.9,345.32,348.51,348.42,358.81,368.8854545,367.7354545,370.04,357.1754545,354.92,369.34,376.64,375.68,362.78,358.86,363.41,366.52,368.15,367.43,375.58,366.24,358.02,357.82,352.83,347.98,347.55,362.6,361.76,369.02,369.41,385.89,392.92,L9
2023-03-22 22:05:52+00:00,353.01,,369.52,363.3671429,360.74,363.6471429,354.1571429,354.5771429,344.8,340.31,337.16,331.54,312.74,312.14,323.06,330.6,346.49,336.78,348.7271429,356.46,332.8571429,338.1909091,344.6009091,345.82,353.6109091,357.36,363.72,370.02,374.74,375.46,364.63,360.69,364.89,374.9,381.2171429,363.61,370.3771429,344.92,360.11,351.71,362.0571429,347.2271429,352.43,361.12,354.79,372.71,377.05,385.44,L8
2023-04-04 20:10:01+00:00,,,,,349.34,345.3828571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L7
2023-04-07 22:05:40+00:00,354.26,,365.5433333,358.8442857,357.78,365.6442857,366.3942857,365.3842857,346.7788889,348.6788889,337.97,322.77,312.38,315.75,319.09,325.84,342.24,345.58,342.5942857,356.0133333,334.4542857,338.9527273,345.4027273,349.9166667,359.8527273,369.41,368.8788889,374.05,372.41,374.98,373.23,362.6188889,360.4588889,361.89,373.1142857,362.4088889,364.5942857,350.04,367.12,359.8388889,366.6042857,344.5642857,356.42,367.84,352.44,369.2288889,369.62,377.8588889,L8
2023-04-26 20:08:20+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365.0622222,,379.6422222,L7
2023-05-18 20:05:56+00:00,,304.2533333,,,,,,,,,,,,,,,,,,,,,319.4209091,,,,,364.59,,,406.05,,,,,,,,,,,,,,,,,,L7
2023-07-28 19:58:57+00:00,,300.9666667,365.4466667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.24,365.3277778,,,,,,,,,L7
2023-07-28 22:05:50+00:00,,,,,,331.0242857,336.9542857,328.9942857,330.2033333,330.1533333,330.17,321.81,324.06,318.87,317.43,308.25,308.63,311.23,307.3442857,311.4,,,,,,,,,,,,,,361.29,359.8942857,360.9833333,352.2142857,344.56,349.54,342.0733333,345.8542857,307.7942857,334.95,348.35,351.97,353.1033333,360.05,361.3233333,L8
2023-08-05 22:05:47+00:00,314.82,326.4333333,338.4633333,330.3885714,331.36,340.1385714,345.6285714,333.7385714,315.8622222,319.6422222,309.04,307.35,305.76,,,,,,,,,327.9345455,321.9145455,325.7166667,335.1045455,337.03,343.7922222,338.76,344.98,,,337.9522222,342.0622222,346.39,352.5585714,350.3922222,337.1185714,311.6,329.65,335.4822222,342.7085714,299.2785714,316.37,337.37,313.69,344.0022222,339.63,346.9722222,L9
2023-08-21 22:05:52+00:00,313.24,325.29,330.56,328.7014286,319.82,316.9714286,325.1214286,326.8814286,321.13,316.63,311.43,297.6,299.38,300.59,305.69,305.1,300.06,307.83,305.9114286,310.55,307.9814286,,,,,,,,,,,,334.79,339.56,335.5414286,333.49,330.9214286,310.39,323.2,325.98,329.3514286,307.1614286,336.46,338.67,335.86,339.84,333.78,335.33,L9
2023-09-15 19:52:12+00:00,,,,,,,,,,,,,,,281.31,288.77,,,289.0657143,,,302.3481818,,,,,,,,,,,,,,,296.6557143,,,,,300.2857143,,352.86,,,318,306.1655556,L7
2023-10-08 22:06:10+00:00,317.86,346.4566667,351.2566667,348.8328571,329.48,314.1528571,314.9628571,312.4028571,309.8644444,307.9144444,313.43,307.99,306.87,312.65,306.19,310.1,315.05,313.25,310.3228571,303.9766667,304.2928571,327.0354545,336.1454545,350.5133333,350.4254545,354.78,355.8844444,349.12,343.17,339.18,327.52,325.3644444,327.8944444,334.66,349.0028571,348.2944444,345.1428571,323.89,327.45,326.0144444,322.4528571,291.2628571,,,,,,,L9
2023-10-24 22:06:16+00:00,314.49,344.07,349.7,358.1314286,358.58,339.7814286,319.4614286,294.7614286,300.16,306.12,311.64,310.41,314.25,313.95,304.8,308.6,312.76,309.98,312.4114286,318.22,314.1914286,326.7618182,317.6418182,319.87,343.3918182,351.16,355.42,357.13,352.24,347.99,346.56,333.44,309.15,308.55,316.1914286,339.22,345.5914286,318.6,335.34,336.01,330.8414286,302.0914286,,,,,,,L9
2023-11-09 22:06:12+00:00,,,345.2333333,373.3071429,368.03,359.0871429,336.3571429,315.6871429,312.3822222,315.3122222,324.51,327.36,329.42,325.6,323.58,321.59,324.39,323.28,329.7971429,335.4433333,330.3071429,345.5981818,349.7581818,346.8866667,347.0581818,348.67,367.1722222,374.02,376.12,374,358.06,350.8522222,335.1222222,337.69,342.3371429,346.7722222,354.6971429,327.74,336.29,343.0722222,353.0771429,326.0971429,335.56,343.19,344.53,349.1322222,350.41,354.3322222,L9
2023-12-05 19:39:19+00:00,,,,,,,313.7242857,323.4242857,,293.8655556,312.29,320.76,328.45,317.66,324.35,,,,302.7642857,310.2233333,303.2842857,,,,,,,343.26,354.51,367.46,366.53,361.1055556,343.4855556,299.04,,,,338.17,333.11,340.2955556,333.5642857,380.1742857,337.9,,,,361.45,,L7
2024-01-11 19:37:24+00:00,362.08,355.4033333,362.3633333,,,361.2671429,350.3271429,341.4671429,,,,333.5,332.54,338.7,320.13,325.25,,,329.3571429,343.1433333,348.3771429,347.5745455,,,366.5145455,362.1,358.4755556,380.45,372.17,371.14,364.45,361.2455556,353.6155556,337.14,340.0271429,,,364.45,357.64,354.9855556,351.5371429,380.9371429,372.65,363.45,356.42,343.9755556,389.42,372.2055556,L7
2024-01-12 22:06:18+00:00,351.97,354.9633333,368.1833333,366.27,358.03,364.15,350.15,347.14,324.1022222,323.1522222,335.1,338.79,334.47,329.57,334.02,327.2,332.27,328.81,341.22,347.8833333,344.14,,,,,,,,,379.83,379.46,370.2922222,364.8722222,362.16,361.81,348.2022222,358.98,350.65,357.98,352.7022222,360.09,352.16,348.58,361.67,352.55,361.1722222,366.07,364.7822222,L9
2024-01-28 22:06:18+00:00,328.02,343.73,349.93,343.97,336.19,337.56,330.68,328.44,302.8066667,301.3666667,313.73,319.03,303.7,312.31,310.17,312.37,315.77,310.66,310.76,320.66,325.65,330.1427273,336.9527273,340.75,346.3027273,340.44,345.6566667,349.6,355.1,356.35,357.15,346.6766667,348.5266667,345.18,342.25,340.4366667,336.84,320.64,336.19,335.6466667,336.64,323.46,333.1,346.88,340.37,348.8066667,355.13,347.2666667,L9
2024-02-13 22:06:17+00:00,336.51,347.98,359.54,353.4757143,348.32,338.7257143,338.3157143,333.6757143,322.9,327.35,331.57,330.97,322.57,327.79,329.71,328.38,338.71,337.74,339.3857143,336.29,334.5057143,357.1554545,361.7354545,354.53,354.9954545,357.11,362.66,367.45,363.45,362.15,361.57,364.62,362.24,362.24,368.0357143,363.74,360.7657143,340.14,340.99,337.77,349.7357143,318.8157143,336.56,351.57,351.15,369.68,376.87,361.43,L9
2024-02-29 22:06:11+00:00,347.05,353.97,356.47,354.72,356.03,346.8,350.43,346.88,342.2166667,334.6566667,332.33,331.27,314.06,325.56,333.02,335.62,338.04,330.12,335.78,344.22,342.3,362.6281818,362.3581818,363.97,348.7581818,354.52,364.3766667,374.21,370.83,375.93,377.49,374.0666667,371.8966667,374.25,364.65,354.6866667,361.34,349.7,342.57,332.9766667,346.78,323.29,334.81,353.16,350.5,365.0266667,378,375.7666667,L9
2024-04-17 22:05:51+00:00,,,,,,321.2228571,313.7728571,307.0728571,322.1755556,311.9155556,311.9,300.47,301.54,310.25,312.95,313.9,312.24,308.05,307.4728571,307.6033333,309.3728571,338.8109091,343.8209091,336.0766667,325.9909091,,,,313.47,321.75,342.47,347.2455556,342.5355556,342.61,347.8528571,353.6155556,348.9628571,335.79,,,,,,,,,,,L9
2024-06-12 22:05:06+00:00,357.79,358.06,351.41,344.5714286,339.6,340.1914286,344.5014286,340.3914286,331.66,320.37,326.72,316.99,320.59,318.58,320.32,324.1,335.3,342.27,336.1814286,326.88,327.5114286,341.6818182,340.5518182,340.23,334.5918182,346.48,359.19,346.42,343.68,352.74,354.48,354.92,358.01,348.5,349.2614286,343.63,341.6714286,340.68,350.03,353.21,328.0214286,,332.53,336.76,349.34,341.14,348.81,,L8
2024-07-22 22:05:28+00:00,,,,,,,,,,325.0755556,313.91,307.27,,,,,,,,,,,343.3081818,345.1766667,348.2381818,339.11,340.4755556,344.78,338.27,340.52,347.26,347.7255556,361.3055556,369.28,369.3714286,350.1155556,358.4114286,343.44,365.72,353.2255556,364.6514286,329.6214286,339.83,360.75,353.32,364.6255556,361.26,354.3655556,L9
2024-07-30 22:05:39+00:00,337.17,338.2433333,334.8333333,327.8828571,335.38,336.2328571,333.5728571,325.3128571,320.4288889,315.5688889,307.77,306.22,299.65,310.58,319.47,321.28,320.85,319,329.3228571,328.7633333,,341.8027273,351.9327273,345.8166667,351.9927273,350.18,355.7088889,347.84,350.47,351.8,358.7,357.5988889,351.3388889,348.62,348.2828571,351.4688889,351.3628571,352.23,343.73,340.7788889,336.8728571,331.5928571,334.17,351.07,365.75,358.5988889,364.63,354.8788889,L8
2024-08-15 22:05:43+00:00,327.04,338.4733333,336.4133333,329.7857143,331.99,334.1657143,328.9957143,321.5957143,322.3288889,313.0788889,307.58,303.29,313.94,314.87,316.79,315.16,326.89,333.25,335.7557143,338.3633333,338.2757143,,355.0854545,347.7166667,353.9354545,355.17,357.5588889,347.07,345.32,355.41,374.36,369.8388889,380.5788889,,364.2957143,,,,,,,,,,398.9,,,,L8
2024-08-31 22:05:51+00:00,315.92,322.7066667,336.0066667,337.4142857,333.71,329.4742857,318.1042857,311.7242857,308.6177778,312.0877778,309.72,306.04,296.01,297.8,301.08,306.22,318.96,331.51,331.5142857,317.3066667,306.1242857,323.9427273,334.5927273,337.7133333,336.3527273,332.9,334.4077778,347.24,341,342.15,340.98,342.9677778,344.2477778,348.65,347.1842857,340.0677778,344.8942857,323.22,339.45,332.1077778,328.2942857,313.9242857,329.1,340.28,,350.8677778,349.32,342.9377778,L8
