dates,nzd0121-0091,nzd0121-0092,nzd0121-0093,nzd0121-0094,nzd0121-0095,nzd0121-0096,nzd0121-0097,nzd0121-0098,nzd0121-0099,nzd0121-0100,nzd0121-0101,nzd0121-0102,nzd0121-0103,nzd0121-0104,nzd0121-0105,nzd0121-0106,nzd0121-0107,nzd0121-0108,nzd0121-0109,nzd0121-0110,nzd0121-0111,nzd0121-0112,nzd0121-0113,nzd0121-0114,nzd0121-0115,nzd0121-0116,nzd0121-0117,nzd0121-0118,nzd0121-0119,nzd0121-0120,nzd0121-0121,nzd0121-0122,nzd0121-0123,nzd0121-0124,nzd0121-0125,nzd0121-0126,nzd0121-0127,nzd0121-0128,nzd0121-0129,nzd0121-0130,nzd0121-0131,nzd0121-0132,nzd0121-0133,nzd0121-0134,nzd0121-0135,nzd0121-0136,nzd0121-0137,nzd0121-0138,nzd0121-0139,nzd0121-0140,nzd0121-0141,nzd0121-0142,nzd0121-0143,nzd0121-0144,nzd0121-0145,nzd0121-0146,nzd0121-0147,nzd0121-0148,nzd0121-0149,nzd0121-0150,nzd0121-0151,nzd0121-0152,nzd0121-0153,nzd0121-0154,nzd0121-0155,nzd0121-0156,nzd0121-0157,nzd0121-0158,nzd0121-0159,nzd0121-0160,nzd0121-0161,nzd0121-0162,nzd0121-0163,nzd0121-0164,nzd0121-0165,nzd0121-0166,nzd0121-0167,nzd0121-0168,nzd0121-0169,nzd0121-0170,nzd0121-0171,nzd0121-0172,nzd0121-0173,nzd0121-0174,nzd0121-0175,nzd0121-0176,nzd0121-0177,nzd0121-0178,nzd0121-0179,satname
2013-10-27 22:13:31+00:00,381.5414286,373.8614286,376.0433333,361.59,350.05,349.9533333,342.65,341.9233333,341.7914286,327.1414286,315.4314286,307.9333333,309.1033333,306.8933333,318.0214286,316.5514286,304.6433333,295.9533333,295.2914286,288.1914286,274.0533333,264.2214286,260.21,252.9488889,245.0114286,241.9014286,248.42,252.03,255.14,256.77,260.03,251.47,240.21,230.1214286,235.47,233.66,235.0988889,231.63,231.3,228.01,224.8088889,223.69,220.3,220.4088889,218.33,213.5314286,219.4088889,217.1888889,216.62,223.02,223,223.12,226.7688889,227.7988889,222.4788889,220.5388889,222.1388889,220.3688889,224.72,219.8988889,211.2288889,211.2188889,217.85,225.5788889,234.7088889,236.6388889,228.72,228.35,231.86,231.6688889,236.2388889,234.1688889,242.6888889,243.0288889,243.3988889,242.8688889,243.5088889,245.95,250.5988889,258.7788889,265.6088889,265.5088889,263.19,265.1963636,261.39,265.2963636,276.59,280.6088889,279.7288889,L8
2013-11-12 22:13:32+00:00,396.8085714,402.0185714,394.3533333,390.78,377.32,379.3533333,373.65,369.4633333,357.7285714,345.7785714,332.7385714,328.2033333,332.2233333,333.9833333,333.7185714,331.9085714,326.3533333,323.1033333,307.9985714,292.7485714,274.8033333,274.2885714,282.77,283.9955556,278.5085714,265.5685714,260.24,254.02,259.69,270.28,276.69,277.54,267.74,251.9885714,249.91,246.33,247.0955556,253.84,256.34,248.36,229.4155556,220.86,220.77,229.0355556,234.2,235.6585714,228.1955556,224.0555556,228.19,233.23,238.62,239.07,243.6455556,247.1155556,237.0655556,217.2955556,221.3755556,219.7655556,232.13,229.5955556,219.2155556,210.1955556,196.32,221.9155556,229.2255556,,,228.2,240.43,238.8855556,,,236.9955556,246.5155556,257.3655556,260.6855556,261.5755556,255.13,253.0955556,263.5055556,276.8755556,278.9855556,271.57,265.2118182,255.84,255.6918182,,,,L8
2013-11-28 22:13:25+00:00,405.2085714,401.2185714,393.89,383.78,377.88,365.05,365.15,362.85,353.6885714,344.8885714,338.6985714,330.64,328.95,332.1,332.2885714,331.2785714,321.12,320.56,309.6285714,297.2185714,280.98,285.4285714,297.38,301.6366667,286.1785714,276.7885714,269.57,261.27,263.26,,,,,,,,,,,,230.6766667,222.56,224.71,230.8766667,238.36,241.9485714,231.2666667,224.8066667,226.17,238.49,244.53,238.14,249.4466667,253.1766667,237.4466667,216.3066667,214.1566667,221.9366667,234.44,235.2866667,222.3466667,219.1166667,221.95,228.1866667,247.2266667,250.9166667,237.22,236.27,245.04,249.1366667,251.6666667,257.3066667,262.5266667,252.5866667,252.1366667,265.7866667,266.7066667,256.23,252.3366667,261.1366667,275.7366667,281.3466667,275.02,269.6672727,261.81,262.2472727,269.49,285.6666667,295.0166667,L8
2013-12-30 22:13:13+00:00,404.2528571,402.3928571,398.2866667,391.25,387.48,371.6066667,368.15,366.2366667,359.9928571,353.4028571,347.4728571,340.5066667,344.1466667,343.9166667,338.7328571,335.0628571,336.9966667,324.2266667,310.6028571,300.2828571,296.5466667,291.5928571,285.36,280.4444444,285.3928571,280.9628571,273.67,276.93,271.41,275.43,279.52,267.72,264.95,264.9328571,261.69,256.1,251.6544444,248.81,251.34,251.68,240.8244444,231.87,232.49,233.5344444,246.83,247.8828571,237.2344444,231.3144444,239.47,244.32,247.29,247.12,248.8344444,236.2344444,231.0844444,222.4144444,223.0244444,234.0644444,237.05,240.7644444,234.3244444,229.7744444,231.15,240.4044444,250.9344444,249.6044444,246.52,246.38,247.1,249.6744444,252.7544444,254.8744444,253.7544444,259.1544444,261.4344444,266.1144444,260.9644444,254.63,260.4644444,270.9244444,280.6444444,286.5944444,276.36,265.2345455,262.47,264.1645455,279.29,289.9744444,295.2444444,L8
2014-01-31 22:12:52+00:00,404.4328571,403.9928571,400.0333333,388.3,389.73,355.0033333,359.47,368.8933333,357.1828571,352.4928571,342.9328571,342.9933333,350.8733333,347.7833333,337.0728571,337.8528571,343.5633333,327.8533333,308.0228571,302.4528571,307.1833333,295.1828571,282.18,265.4222222,279.3428571,275.3828571,270.81,272.01,279.22,280.57,270.38,253.75,249.29,252.9528571,247.31,236.1,235.6722222,241.21,247.32,245.87,234.4722222,237.77,239.35,238.2022222,241.89,248.5328571,236.8622222,233.0322222,241.6,244.27,246.12,250.46,244.7022222,245.5922222,239.8622222,235.6022222,234.2022222,238.7722222,238.37,243.9522222,237.9322222,240.7522222,236.79,243.7622222,245.4522222,247.6222222,254.29,256.92,247.19,251.1322222,251.1622222,258.5222222,264.2422222,266.6922222,266.4322222,265.0522222,262.5322222,265.85,274.7222222,279.3822222,287.3122222,284.5622222,285.02,278.0327273,279.11,276.4127273,279.88,295.0522222,301.8022222,L8
2014-03-12 22:08:38+00:00,409.93,400.71,395.05,373.61,349.06,339.26,358.56,339.88,350.45,354.79,355.93,350.83,350.95,349.78,347.85,344.86,344.14,342.62,330.9,309.18,300.05,295.2,293.66,291.6366667,291.42,289.82,288.04,287.94,292.39,295.87,283.83,269.47,264.42,259.44,256.82,259.09,262.7866667,264.57,259.86,256.58,251.3766667,239.4,240.61,240.9366667,244.67,236.7,236.2166667,239.6266667,246.53,249.47,246.67,243.37,245.5366667,245.5066667,242.7966667,233.7466667,232.1466667,225.9166667,227.44,222.2666667,227.3266667,243.0766667,250.49,259.1366667,263.1266667,259.7266667,251.41,243.37,244.82,249.0466667,251.7566667,250.3166667,251.1066667,248.3766667,258.9366667,256.4566667,,,,,,,,,,,,,,L7
2014-03-20 22:12:13+00:00,390.1814286,392.3214286,387.4833333,375.69,349.15,328.7033333,340.98,351.7433333,347.9014286,346.2314286,339.1114286,333.6433333,328.7533333,332.0233333,326.8914286,317.3314286,306.4933333,299.5433333,297.9714286,293.0514286,282.1933333,273.9314286,266.46,266.0988889,267.6914286,273.1114286,268.83,274.15,276.17,279.76,275.34,260.42,246.8,247.1414286,245.64,241.4,237.8088889,,,,,,,,,,,233.1188889,,,,,,,,232.9588889,,,,,,,,,,,,,,,,,,,,256.3288889,259.1888889,258.65,263.3888889,,,,,,,,,,,L8
2014-03-28 22:08:46+00:00,394.9271429,386.9271429,383.1566667,376.1,374.87,350.3166667,359.96,356.5366667,349.0971429,343.7071429,347.0871429,342.4966667,333.9466667,330.0566667,326.1171429,325.7471429,320.2966667,307.5166667,297.2871429,286.8071429,281.6466667,272.9671429,269.25,262.2677778,260.5471429,268.4471429,261.83,263.68,269.18,273.92,276.19,259.27,249.85,246.7371429,242.74,242.05,239.3777778,239.87,241.22,232.93,240.3477778,239.5,240.74,235.5277778,236.47,238.9571429,237.1277778,230.7877778,233.86,234.34,231.08,232.08,229.3877778,230.0577778,229.1377778,220.0377778,226.2477778,224.8177778,221.03,221.0277778,228.7677778,232.8977778,238.94,244.2477778,243.3377778,237.6477778,236.27,233.46,229.56,239.0977778,244.3477778,239.8677778,262.4977778,255.1477778,254.1777778,258.3377778,257.9677778,255.5,262.8277778,265.0077778,265.7677778,269.4777778,268.53,267.9054545,271.59,270.6854545,276.94,269.3377778,292.1577778,L7
2014-04-29 22:09:01+00:00,402.8314286,399.1514286,393.1333333,386.78,387.43,352.6433333,367.57,364.5633333,360.6514286,353.6114286,349.4814286,345.2933333,343.0033333,344.9733333,345.3314286,340.0414286,341.4333333,331.1033333,318.8114286,312.5414286,306.9233333,293.7914286,278.48,269.7655556,,,,,,,,,,,,251.42,248.1355556,249.54,249.94,245.46,242.0255556,248.79,250.99,244.8955556,243.43,242.4714286,233.1255556,230.2355556,234.95,238.42,240.33,238.37,239.8355556,239.4455556,233.2155556,229.7355556,239.5455556,237.3355556,226.84,227.3855556,225.9055556,236.4455556,245.89,249.2355556,252.3455556,247.6355556,252.08,253.51,247.01,253.7055556,249.2655556,243.0955556,250.2055556,257.7055556,261.2755556,263.2755556,271.6455556,266.49,263.8055556,265.1955556,273.2655556,282.3655556,279.34,279.0181818,278.27,272.8081818,281.07,289.4255556,292.1255556,L7
2014-05-31 22:09:12+00:00,405.4528571,396.4828571,394.53,392.94,388.35,361.6,367.3,363.11,356.1328571,348.8028571,345.0528571,344.29,338.74,335.64,332.0928571,328.9028571,330.82,326.07,316.8028571,315.6128571,319.33,301.8528571,282.8,273.89,278.2028571,280.4028571,282.81,284.81,280.3,284.12,282.47,278.08,273.4,269.3928571,258.06,246.57,239.49,244.22,249.18,252.67,251.78,256.25,253.23,245.94,246.02,241.3828571,241.78,235.36,234.02,238.09,239.71,237.66,236.96,237.5,240.04,238.72,241.38,245.33,241.97,243.22,239.62,233.25,245.11,240.39,243.89,237.75,241.41,238.18,239.4,247.11,250.76,250.99,249.08,251.64,249.29,255.98,261.78,249.53,263.51,258.3,264.06,272.91,280.6,279.1572727,280.58,277.7572727,290.15,291.73,290.08,L7
2014-07-10 22:11:40+00:00,410.2385714,411.0985714,401.9233333,394.13,384.39,371.4733333,381.8,376.4933333,373.9685714,367.4585714,357.5785714,353.0233333,354.9633333,351.0033333,350.7985714,348.1985714,344.0833333,341.6733333,336.0985714,329.9985714,325.9033333,314.5985714,311.27,303.5455556,292.1785714,282.8785714,283.22,284.89,288.47,288.62,294.21,287.83,284.6,281.2585714,280.42,274.77,263.9755556,258.37,262.15,290.74,264.3855556,,,,256.45,249.9285714,242.6755556,245.7755556,248.82,252.8,275.23,244.35,244.0355556,247.1055556,,,,,,,273.4055556,269.0055556,281.66,267.9955556,269.5355556,273.9655556,,,,,272.5155556,279.5955556,263.1255556,263.9955556,266.6855556,266.4555556,267.1155556,275.74,280.1255556,283.2455556,299.3055556,297.5355556,293.5,300.8909091,,,,,327.6355556,L8
2014-08-03 22:09:27+00:00,,362.8957143,,,302.83,317.2,299.19,,,315.7057143,315.1657143,311.51,301.74,294.87,297.5057143,291.8157143,283.74,266.5,263.9957143,265.8557143,261.52,262.9857143,255.87,255.7966667,250.4857143,246.5157143,248.65,240.29,234.26,238.62,236.61,228.33,223.42,220.2457143,221.67,220.97,210.6266667,207.81,221.82,224.3,216.7066667,213.47,214.02,210.1666667,209.56,203.6557143,207.4966667,204.3166667,206.75,202.83,201.14,202.27,201.2366667,199.7566667,211.6366667,217.4566667,219.0666667,218.8066667,214.68,217.9466667,215.6466667,214.4366667,216.69,211.5966667,209.2166667,210.4866667,208.35,211,214.28,217.7166667,231.8866667,236.6666667,233.3766667,236.3166667,234.6466667,238.6566667,237.9866667,234.31,,250.0466667,245.6666667,247.6566667,241.63,253.9345455,255.36,253.9845455,268.73,274.9366667,271.8966667,L7
2014-10-14 22:12:02+00:00,394.4457143,392.6557143,379.55,353.06,341.16,350.05,338.21,336.35,336.2057143,332.7657143,323.4657143,314.34,321.05,323.94,324.9657143,313.9557143,297.37,287.63,289.3057143,287.5257143,285.64,280.9957143,276.59,275.8833333,262.9557143,264.1457143,271.18,274.3,271.26,264.38,261.77,252.5,247.89,243.6957143,249.88,245.14,242.4733333,234,228.83,225.99,226.5433333,231.18,232.48,234.3333333,230.96,229.7357143,234.0433333,232.7133333,233.18,226.91,223.55,225.26,226.4133333,229.4133333,224.7433333,225.9533333,229.2833333,230.6933333,233.03,230.9633333,232.6033333,233.2833333,240.61,240.8533333,243.1533333,240.9333333,235.62,233.41,233.39,233.8933333,240.4233333,240.2633333,250.0333333,256.1933333,258.5033333,252.7533333,255.1433333,259.46,262.4233333,262.1633333,266.6333333,269.8433333,271.01,270.8927273,267.61,273.4827273,281.38,288.1033333,291.2833333,L8
2014-12-01 22:12:00+00:00,371.9885714,376.0985714,374.54,379.94,368.11,358.58,331.98,335.99,329.9485714,327.1985714,324.0385714,318.56,316.11,313.73,312.2685714,307.1385714,297.78,293.49,294.7585714,293.4485714,278.23,276.6085714,283.45,286.76,275.5885714,275.2185714,267.87,256.89,251.33,251.19,249.3,251.03,258.82,258.3685714,255.62,244.19,234.29,232.17,233.05,231.31,238.86,237.63,229.51,225.13,218.46,214.3185714,217.19,220.01,220.15,228.46,235.8,236.82,234.22,231.1,224.26,219.29,214.83,215.93,224,229.24,235.02,232.12,225.19,219.28,220.44,224.62,227.18,237.18,254.43,253.31,243.35,229.68,227.65,236.72,249.22,256.33,265.23,264.16,259.82,252.51,250.45,254.6,261.61,271.6990909,268.61,267.6690909,269.7,277.25,279.75,L8
2014-12-09 22:10:12+00:00,401.7828571,405.3328571,409.63,417.38,406.97,379.48,363.78,365.5,359.4328571,355.1428571,346.5928571,346.55,347.21,342.84,335.7728571,334.0828571,333.29,326.88,319.8128571,318.3028571,318.49,306.2328571,304.52,301.29,298.7228571,296.7328571,288.3,278.45,272.86,270.97,274.48,273.25,280.96,277.8328571,270.04,259.88,252.98,247.91,256.72,255.12,254.74,258.39,251.02,244.02,243.26,244.4228571,238.53,240.32,248.15,253.9,259.51,266.51,258.93,257.07,250.77,235.5,231.3,233.86,240.96,252.91,260.58,262.47,252.5,248.04,246.49,246.69,257.19,267.17,261.02,271.23,256.9,248.37,245.22,252.35,260.68,270.54,277.85,275.75,272.83,268.27,266.42,271.17,275.49,281.1372727,281.2,278.5772727,281.64,294.15,295.46,L7
2015-01-10 22:10:23+00:00,397.4342857,399.4142857,409.7166667,416.46,406.54,392.0466667,372.61,360.1866667,354.3442857,354.7342857,358.1442857,348.1966667,339.1766667,325.6066667,329.9442857,333.2342857,333.4066667,330.2266667,323.1742857,318.0542857,314.2066667,305.8542857,306.43,311.1777778,309.7142857,311.0942857,301,292.4,275.57,269.62,272.85,277.8,291.32,286.7642857,273.81,261.67,259.2177778,254.01,255.56,259.27,256.8277778,256.31,255.13,251.0577778,234.53,245.9842857,242.8277778,244.2877778,247.63,251.51,256.78,259.7,259.5177778,260.6277778,259.4077778,255.0377778,244.2877778,227.2577778,234.86,261.5377778,258.2877778,274.5177778,260.45,255.4277778,246.4677778,247.2977778,250.69,262.55,276.42,285.2277778,263.4777778,249.7277778,249.3277778,254.0077778,266.4577778,274.2877778,262.7477778,294.26,283.3977778,273.9777778,267.7777778,271.0077778,277.92,285.6981818,288.95,287.8681818,290.93,292.0777778,293.2877778,L7
2015-04-24 22:11:08+00:00,423.6871429,424.8771429,408.7966667,403.82,400.58,388.4566667,374.83,367.9766667,352.3471429,343.2971429,340.9971429,335.1366667,331.7066667,333.4766667,333.6271429,332.7471429,321.6366667,313.7666667,306.3371429,311.7571429,300.8266667,297.4971429,299.82,297.1277778,299.1671429,305.5071429,303.37,305.68,302.58,295.83,286.54,289.73,285.62,289.0771429,287.54,285.35,279.0977778,270.04,269.82,267.74,266.6577778,260.04,258.94,246.8877778,243.99,248.2971429,257.1477778,260.9477778,257.33,253.15,248.8,244.27,244.0977778,240.3677778,248.5877778,248.7477778,243.2977778,242.8477778,247.3,254.9177778,263.0177778,263.2877778,260.4,260.7977778,266.6977778,271.9277778,275.99,268,257.85,249.0777778,247.5077778,255.5377778,273.5777778,280.7577778,285.4877778,281.2977778,267.0177778,267.39,265.8277778,262.8677778,266.8477778,270.6277778,283.85,294.1563636,299.04,295.0963636,294.13,297.8877778,306.3177778,L8
2015-07-29 22:11:25+00:00,383.3757143,387.6657143,383.1433333,376.88,368.94,,343.92,351.0633333,343.3657143,332.1357143,321.8357143,323.6333333,325.4733333,315.6833333,310.3257143,310.3057143,307.0733333,297.7833333,298.1057143,300.6857143,298.8533333,290.9057143,284.64,280.3822222,275.1757143,273.9357143,265.17,271.78,267.68,264.44,261.49,259.54,255.72,255.1457143,250.56,245.55,240.1022222,238.23,235.01,234.31,233.5622222,232.91,237.35,236.8822222,237.33,232.6757143,226.9322222,228.0522222,232.08,235.89,235.13,233.17,230.6022222,231.2622222,236.4622222,237.8322222,225.1922222,228.4122222,225.51,230.5722222,237.9722222,237.7422222,234.85,235.7522222,240.4722222,242.8922222,244.11,247.88,248.18,249.1222222,245.5522222,242.6522222,249.0222222,254.6922222,255.0922222,264.0322222,258.0922222,259.19,259.1022222,249.9122222,237.9522222,243.8422222,257.33,266.7663636,277.59,278.2163636,281.77,287.5922222,290.1422222,L8
2015-11-26 22:12:41+00:00,393.1557143,391.6457143,391.3066667,382.17,368.76,,340.05,356.4166667,352.0257143,341.3557143,338.1557143,334.6666667,329.2766667,336.1566667,325.8157143,320.0857143,318.3666667,316.6766667,311.7157143,309.0357143,311.8666667,293.3357143,278.85,267.7144444,279.5057143,280.1057143,275.57,270.81,266.54,265.29,268.76,255.96,244.09,244.0357143,243.47,242.46,238.2244444,240.72,239.85,238.81,237.9744444,242.21,240.69,234.7344444,239.18,243.2357143,235.7744444,234.3044444,238.13,231.59,230.32,239.82,241.1644444,244.7044444,245.4344444,246.0144444,245.2644444,240.8344444,230.91,233.1944444,230.8344444,240.2344444,242.02,246.3044444,247.9144444,252.4444444,257.39,255.76,245.51,249.0144444,247.9944444,257.6744444,263.3744444,264.9944444,265.5044444,267.7644444,266.8144444,263.03,264.4444444,263.8844444,270.2444444,274.2744444,275.34,275.3218182,277.79,277.1918182,283.82,292.6744444,297.6744444,L7
2016-01-21 22:11:54+00:00,418.8042857,406.8642857,397.1666667,386.84,382.34,372.4566667,381.37,376.3166667,368.2142857,362.0642857,353.7842857,353.2166667,347.2466667,344.8966667,343.3242857,336.8442857,333.1366667,321.3266667,310.6542857,314.2942857,316.0966667,310.3142857,301.47,291.7077778,291.7342857,289.4742857,292.08,286.32,280.75,277.69,279.31,279.09,276.55,273.6342857,264.63,259.42,258.9577778,258.57,265.02,258.79,251.3577778,250.89,253.98,254.0877778,251.91,250.0942857,246.3777778,249.9377778,251.22,250.38,250.58,253.11,250.4977778,254.9777778,256.1077778,260.9277778,259.5377778,257.5477778,254.07,253.3777778,257.0777778,254.3277778,253.45,252.8777778,250.4477778,251.8377778,252.81,260.25,262.68,264.7877778,264.9177778,265.6077778,266.9277778,267.7677778,266.1177778,265.5877778,268.6377778,276.37,280.9577778,285.4977778,282.8277778,283.3977778,284,285.0627273,291.39,293.5127273,293.78,298.2377778,301.4277778,L8
2016-04-26 22:11:21+00:00,407.0457143,403.9157143,400.49,395.45,387.44,367.49,376.01,373.82,366.9757143,361.5457143,359.0657143,349.3,338.95,339.27,335.1357143,337.0457143,333.58,328.69,327.3057143,319.5957143,311.08,305.3457143,297.99,295.45,296.4757143,292.6157143,289.9,290.03,286.45,282.88,279.29,275.72,274.08,270.8957143,271.28,267.79,266.21,267.26,265.76,265.12,263.12,257.57,258.28,254.56,249.34,248.2557143,249.22,241.54,244.11,246.08,250.15,250.32,251.56,252.82,251.7,254,254.31,256.66,251.71,250.14,252.58,254.75,252.44,255.28,260.73,262.15,259.25,260.13,259.14,261.19,259.14,260.57,267.55,267.9,267.65,263.27,267.12,273.45,274.41,273.55,282.83,287.14,285.6,285.6454545,281.62,285.4954545,293.4,302.63,307.34,L8
2016-07-07 22:14:22+00:00,402.5985714,398.3585714,395.9766667,389.51,369.25,354.1766667,349.62,356.0566667,349.6285714,343.4185714,342.1085714,340.1266667,325.7666667,320.5966667,317.9785714,314.5285714,308.1366667,291.4966667,294.8185714,294.7685714,293.9766667,280.7685714,267.61,266.9911111,271.1685714,275.5985714,267.46,268.35,271.71,260.34,256.7,250.66,249.43,244.6985714,244.38,243.98,245.0111111,246.76,248.88,242.65,236.1611111,230.48,224.12,239.5411111,232.39,236.3685714,234.2511111,231.5711111,230.51,235.61,238.9,243.39,236.7611111,230.9511111,232.7711111,238.8811111,246.9911111,248.4811111,244.42,256.8811111,247.0311111,240.3211111,236,244.8911111,235.4711111,233.4511111,246.1,242.91,230.53,226.2911111,245.4411111,254.1911111,265.7111111,265.8211111,255.1211111,254.9711111,254.6211111,258.98,262.8711111,259.2611111,259.6111111,259.3711111,259.47,264.1236364,266.89,277.6536364,284.73,294.4811111,284.0311111,L7
2016-08-16 22:11:53+00:00,368.5057143,374.9257143,368.4266667,358.14,348.1,324.9166667,329.77,332.6866667,332.9957143,331.4557143,325.4357143,323.9166667,318.9366667,313.5866667,306.1457143,300.6857143,300.7366667,293.7366667,288.9757143,287.7657143,282.8966667,267.0557143,257.21,250.8177778,256.9957143,259.4457143,260.19,257.42,251.04,244.91,239.46,235.89,235.66,237.5957143,231.06,228.57,228.0377778,228.25,230.33,226.54,221.2677778,224.16,229.23,228.5677778,226.51,225.5957143,220.1377778,221.4877778,223.29,225.23,224,228.02,229.3677778,229.3077778,230.7477778,232.6177778,232.3577778,233.0277778,229.13,226.9677778,224.4177778,221.7877778,218.12,221.1777778,218.6677778,216.2177778,219.1,220.92,218.37,228.6377778,231.0277778,233.5177778,235.9977778,241.5877778,243.2877778,243.5577778,241.6277778,242.01,244.5377778,246.2277778,244.8277778,247.1177778,248,255.1990909,257.99,260.0590909,268.82,276.1077778,274.2177778,L8
2017-04-05 22:14:04+00:00,380.1214286,374.0214286,364.92,359.37,350.67,355.78,347.61,344.33,344.6114286,335.8914286,333.3614286,322.31,319.64,304.86,295.0114286,292.4714286,286.99,286.88,284.5914286,283.8014286,273.56,271.0014286,268.74,268.25,272.3014286,272.6914286,269.75,263.09,252.74,252.72,244.31,238.41,234.8,230.1514286,231.55,234.45,233.9,234.05,240.08,226.93,221.09,218.6,220.15,211.21,216.52,215.3214286,223.71,225.09,224.96,222.4,221.4,224.07,233.89,236.88,239.95,240.46,233.58,230.88,230.14,218.88,232.17,222.3,218.9,216.21,217.05,219.61,221.54,225.33,242.08,242.56,240.76,240.86,241.97,240.81,246.35,250.84,249.5,249.29,248.24,249.9,254.1,256.03,257.36,263.3818182,270.05,273.6518182,273.91,278.81,283.67,L7
2017-05-07 22:14:16+00:00,417.4985714,412.8785714,402.0633333,397.2,389.3,381.9233333,372.25,364.7033333,366.3285714,364.3285714,355.0985714,353.9233333,348.5433333,338.5733333,337.6285714,331.5085714,328.6733333,319.8533333,318.1185714,314.1085714,315.0733333,300.3785714,295.66,295.8288889,300.2785714,303.7485714,300.33,297.97,290.98,277.11,270.09,268.13,256.98,254.0385714,254.31,258.62,263.5288889,267.84,263.01,262.82,260.3788889,251.56,250.08,244.7288889,246.34,243.6285714,235.7388889,243.0388889,244.06,243.99,248.24,255.15,253.9788889,254.3588889,253.0388889,258.9088889,259.8988889,258.6888889,254.81,254.0088889,250.1888889,254.8388889,244.96,242.5688889,236.7988889,237.7488889,244.4,250.62,254.8,258.3888889,256.0288889,262.6988889,263.7288889,259.6588889,264.7288889,263.3688889,276.2888889,284.71,277.5588889,289.5788889,279.7188889,272.8388889,266.04,272.0227273,284.5,285.0027273,291.31,303.6588889,310.8588889,L7
2017-05-23 22:14:19+00:00,432.5957143,423.8757143,416.79,416.89,406.53,386.24,381.82,382.15,382.5057143,379.8357143,378.0657143,372.49,362.79,349.94,340.4057143,337.8657143,333.44,328.67,325.6757143,326.6257143,326.61,315.0457143,311.86,309.5166667,317.6057143,313.2757143,307.56,305.24,303.54,291.86,286.76,277.27,273.02,269.9157143,267.65,270,273.1266667,272.81,278.37,275.47,269.7066667,270.46,264.6,262.0266667,252.63,258.9157143,251.1466667,249.4766667,248.6,250.37,261.04,261.8,261.8066667,261.5366667,259.1366667,261.9266667,267.3166667,266.3466667,266.32,265.7266667,266.5366667,268.4666667,256.51,258.1666667,253.7466667,250.7766667,253.21,255.68,258.64,270.4666667,272.5066667,274.0366667,271.3566667,271.7566667,270.9166667,276.2666667,274.7166667,301.34,296.7266667,294.8966667,297.5266667,295.8666667,290.22,287.5336364,284.85,294.2536364,301.59,310.4366667,313.0266667,L7
2017-06-08 22:14:24+00:00,403.6457143,396.5057143,394.29,387.86,,354.26,343.46,358.31,352.0657143,352.8457143,352.1657143,347.48,338.49,331.5,324.0057143,311.9457143,315.03,307.33,299.0557143,299.0957143,303.85,288.6357143,283.24,284.2,288.7357143,286.4257143,280.86,277.58,272.85,268.95,260.9,252.21,244.63,247.2157143,244.94,245.68,240.28,247.41,255.64,248.9,240.65,243.73,243.8,236.89,232.5,229.7057143,226.03,230.49,231.41,240.38,238.83,242.93,237.22,235.21,236.56,237.58,243.03,241.84,244.48,243.4,239.27,226.82,230.9,229.86,234.13,228.62,226.18,236.31,244.47,240.98,247.41,238.45,237.17,244.15,255.35,255.54,253.09,250.31,261.94,267.77,271.7,269.12,263.81,268.34,267.71,261.32,271.11,283.36,282,L7
2017-08-03 22:11:47+00:00,433.6085714,424.2285714,418.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,258.43,261.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.32,279.39,276.45,279.92,279.41,279.42,283.43,294.84,297.6636364,301.13,309.5236364,309.83,303.22,293.35,L8
2018-02-11 22:11:38+00:00,439.4257143,429.2557143,419.66,414.93,412.21,405.03,392.71,383.75,376.7457143,368.3057143,359.8657143,356.16,347.95,345.38,339.6157143,335.0757143,335.88,335.33,335.1157143,332.5757143,324.43,320.5957143,315.57,315.2533333,315.1457143,303.7757143,286.78,277.04,,,,,,,,,,,,,,,,260.0033333,261.69,266.9257143,265.3333333,263.9833333,253.3,246.58,250.22,251.29,252.4233333,249.8833333,249.2833333,255.3533333,260.4933333,258.5933333,250.59,248.4833333,247.4233333,247.2633333,257.28,264.2733333,269.0733333,267.0933333,266.23,263.3,266.48,271.1433333,273.4733333,274.0133333,267.6133333,268.1333333,275.0033333,278.1433333,278.8033333,267.76,271.5433333,284.3133333,288.5433333,295.6833333,301.37,,,,,,,L8
2018-03-31 22:11:15+00:00,,,,,424.79,383.8933333,395.69,391.2933333,377.37,370.66,364.58,365.7733333,361.6033333,360.8333333,354.74,344.9,349.4733333,341.8933333,332.09,329.74,338.4133333,326.54,310.37,302.9322222,309.79,302.94,294.17,296.84,290.8,283.63,284.05,280.7,270.65,279.95,271.58,267.72,266.7022222,273.7,274.95,274.83,265.2022222,267.09,264.16,257.5522222,260.46,264.26,251.2422222,254.1922222,256.04,256.08,257.49,257.41,254.4122222,254.0822222,255.1922222,257.2422222,257.4822222,255.6722222,249.96,252.0422222,253.1322222,245.8922222,245.55,260.6422222,259.8222222,258.2622222,260.82,261.41,250.55,250.6822222,259.0822222,253.5922222,256.7822222,276.3722222,278.8222222,283.0522222,280.2922222,274.81,284.0122222,290.4622222,286.9022222,278.7122222,285.22,287.51,295.53,290.02,292.54,,,L8
