dates,nzd0191-0000,nzd0191-0001,nzd0191-0002,nzd0191-0003,nzd0191-0004,nzd0191-0005,nzd0191-0006,nzd0191-0007,nzd0191-0008,nzd0191-0009,nzd0191-0010,nzd0191-0011,nzd0191-0012,nzd0191-0013,nzd0191-0014,nzd0191-0015,nzd0191-0016,nzd0191-0017,nzd0191-0018,nzd0191-0019,nzd0191-0020,nzd0191-0021,nzd0191-0022,nzd0191-0023,nzd0191-0024,nzd0191-0025,nzd0191-0026,nzd0191-0027,nzd0191-0028,nzd0191-0029,nzd0191-0030,nzd0191-0031,nzd0191-0032,nzd0191-0033,nzd0191-0034,nzd0191-0035,nzd0191-0036,nzd0191-0037,nzd0191-0038,nzd0191-0039,nzd0191-0040,nzd0191-0041,nzd0191-0042,nzd0191-0043,nzd0191-0044,nzd0191-0045,nzd0191-0046,nzd0191-0047,nzd0191-0048,nzd0191-0049,nzd0191-0050,satname
2011-02-17 21:56:00+00:00,,,,,306.7933333,290.21,305.56,,,,,,,,,,,,,,,,,281.8,284.6542857,292.9288889,293.53,299.89,294.42,293.18,295.5988889,298.5488889,306.4088889,307.1,307.2290476,307.0981818,313.95,316.4078947,323.5588889,322.75,325.96,314.2315385,312.1581818,321.335,323.8381818,325.7066667,321.9315385,325.0766667,332.0266667,340.5215385,340.2842857,L5
2011-02-18 21:53:18+00:00,325.86,308.5371429,299.07,297.57,,,,,,309.3171429,305.9271429,299.1233333,303.76,305.16,300.9971429,296.5733333,,,,,,,283.2036364,279.61,281.0485714,293.3233333,291.5,290.8,,,,,,,307.3514286,309.8736364,313.81,318.5426316,318.9033333,319.04,310.463913,,,,,,322.9423077,326.73,329.56,342.7623077,339.1785714,L7
2011-02-25 21:59:32+00:00,,,,,,,,,,,,283.7655556,287.3,306.55,,,,296.37,282.6755556,288.3055556,276.29,275.3985714,284.8363636,289.14,291.9642857,303.3055556,,,,293.04,295.5455556,297.2255556,301.7555556,307.26,323.9590476,318.4563636,333.95,337.7389474,,,,317.2923077,315.3563636,313.54,321.9163636,316.4866667,326.2323077,333.1066667,340.4966667,351.1623077,355.6842857,L7
2011-03-06 21:53:24+00:00,337.79,,,,,,,,300.1157143,308.7857143,319.9257143,309.6466667,311.95,,,,,,,285.8766667,289.43,290.4257143,292.0036364,285.69,293.0928571,301.0966667,,,,,,306.1266667,309.1966667,309.27,315.6171429,319.1536364,333.16,332.02,,,,,,318.425,319.8336364,315.56,324.3992308,330.65,332.51,349.5992308,,L7
2011-03-13 21:59:35+00:00,350.98,328.8685714,317.7633333,309.9333333,309.0533333,291.75,,336.9585714,,,,315.4155556,316.01,317.79,317.1685714,310.4055556,304.3855556,303.13,292.8355556,293.1755556,,,,292.57,299.7242857,306.8355556,307.18,312.37,311.72,313.58,314.2655556,308.8755556,,,,328.8963636,338.94,339.4389474,336.2355556,335.2,335.2621739,323.2823077,320.8763636,327.39,339.3563636,,,,346.7966667,366.1023077,362.3642857,L7
2011-03-29 21:59:38+00:00,,,,,,,,,,,,,,,,,,275.02,270.3622222,,,,,268.22,278.9485714,266.7622222,,,272.52,264.86,273.9722222,278.5922222,283.9322222,286.38,292.5247619,294.7136364,298.63,298.1421053,,,294.1126087,287.9261538,293.8936364,289.775,296.9336364,292.0366667,302.8861538,309.2766667,,,,L7
2011-04-06 21:55:50+00:00,,,,259.2433333,274.9333333,250.74,,270.4614286,,,,281.2688889,281.42,283.83,291.9614286,298.0288889,299.0188889,283.4,,,,,,289.12,296.7757143,299.9688889,298.71,297.66,,,,,,,,,,,,,316.5869565,306.7330769,321.3954545,321.52,327.2954545,331.9566667,331.4230769,336.3566667,344.4266667,345.3230769,346.2857143,L5
2011-04-07 21:53:28+00:00,,,,293.3166667,298.3866667,285.63,253.19,268.2242857,290.6642857,,,,,,,298.6277778,300.7477778,292.41,292.0677778,286.0277778,285.7,292.6742857,,,,,,299.9,297.02,303.83,303.7377778,309.5477778,311.5377778,311.56,,,,,,,319.7026087,318.1984615,322.4527273,321.07,326.4227273,323.8833333,,,,,,L7
2011-06-26 21:53:22+00:00,,,,,,,286.37,271.0171429,307.9671429,301.9071429,305.7271429,294.4166667,304.78,,,,,,302.0466667,,,,,319.92,294.4285714,,,,,,,307.0466667,312.7466667,319.47,315.3314286,320.9209091,321.91,330.4184211,,,,,,324.21,321.1709091,323.46,327.4192308,337.57,,,,L7
2011-08-04 21:59:28+00:00,,,,,281.1133333,274.27,,,271.3214286,298.5614286,295.3614286,290.7855556,291.24,,,,297.2855556,292.04,295.0155556,,,,,275.09,276.9957143,,,,300.07,302.35,298.6555556,301.6555556,298.1655556,282.9,300.557619,307.6236364,315.59,321.3315789,,,316.5091304,306.2238462,315.4836364,315.515,321.4936364,316.2366667,314.6838462,321.2766667,,,,L7
2011-08-20 21:59:26+00:00,341.27,326.86,,,,289.15,282.13,320.54,295.41,304.04,310.66,302.3977778,301.26,308.56,,,,305.61,299.2477778,295.9277778,296.55,296.52,292.6036364,297.35,300.02,309.8277778,,,,307.95,300.3777778,309.1277778,307.9677778,308.26,316.1166667,321.5436364,327.14,327.8184211,,,,323.5346154,322.8336364,319.305,325.3236364,330.9233333,333.6546154,336.3733333,343.4033333,339.3146154,343.03,L7
2011-09-05 21:59:22+00:00,345.07,335.9185714,322.54,312.69,,,,307.1185714,314.1385714,318.3985714,308.8885714,312.46,309.45,308.8,311.6185714,308.21,311.35,,,304.07,301.37,302.4485714,303.5936364,299.96,301.8042857,304.64,303.53,302.4,304.58,,,,312.92,323.64,327.9457143,328.6436364,328.25,334.4852632,334.29,330.86,327.2247826,,,,328.4536364,330.8,335.6653846,344.3,347.18,336.6653846,334.3542857,L7
2011-10-23 21:59:23+00:00,,,,315.17,325.78,313.37,308.52,334.8485714,330.4985714,309.0785714,304.0685714,316.02,,,,315.38,315.42,327.76,312.58,299.94,290.07,294.6185714,301.4490909,307.26,,,,302.02,320.79,320.15,311.9,319.64,307.08,314.63,318.7757143,324.3490909,333.29,,,,326.5382609,342.7530769,326.4390909,332.12,331.9290909,336.82,334.6730769,333.56,342.39,,,L7
2011-10-24 21:47:48+00:00,353.73,352.7414286,351.72,320.21,314.82,303.99,310.66,325.0714286,334.2214286,306.5714286,306.4114286,319.3233333,311.63,298.23,303.9414286,311.1633333,318.9333333,324.49,319.8333333,302.9633333,292.47,298.1514286,305.1036364,310,306.3957143,306.1433333,303.03,300.68,319.3,314.75,308.0433333,317.2033333,313.2433333,319.4,319.9242857,327.0036364,327.33,319.2305263,326.9833333,322.31,336.7265217,346.2715385,327.8536364,331.125,332.6836364,341.2,338.3215385,340.63,348.68,343.1815385,332.6957143,L5
2011-11-01 21:53:12+00:00,,,,,296.5233333,289.13,280.61,,305.9142857,309.7742857,313.1442857,,,,,,,301.55,296.1322222,283.4722222,290.24,291.2242857,291.36,,,,,,,304.28,299.4822222,303.5622222,305.6622222,308.79,311.7561905,315.27,,,,,,321.3715385,317.99,309.035,316.66,317.9866667,325.2315385,327.3466667,,,,L7
2012-01-20 21:53:51+00:00,,,,,333.2533333,336.1,,336.0128571,,,289.3928571,,,,,,324.7388889,313.99,316.4388889,305.3288889,292.89,301.1928571,304.6227273,,,,,,323.15,314.4,308.8188889,321.7788889,324.2788889,315.97,306.6119048,,,,,,,313.2330769,324.0027273,317.285,323.2327273,337.0466667,329.0630769,321.9566667,,,,L7
2012-01-27 22:00:03+00:00,356.71,335.6357143,342.8033333,338.2133333,331.6333333,328.88,,,,318.0857143,321.4457143,307.3888889,309.48,309.53,321.6957143,325.5388889,327.1388889,316.96,,,,316.8057143,308.6845455,308.73,306.3528571,315.1988889,314.21,315.63,308.17,317.24,312.6788889,,,,316.4004762,326.8445455,331.78,338.3447368,333.9388889,333.09,334.9226087,333.3469231,334.4645455,,,,338.0969231,334.3066667,343.8066667,350.9569231,358.3528571,L7
2012-03-08 21:53:55+00:00,331.86,318.0728571,311.03,302.9,307.96,293.14,287.55,,,,,,302.17,297,300.6328571,295.23,298.68,302.36,300.65,,,,,,,301.01,296.11,296.35,301.43,294.68,296.49,,,,,,,318.1694737,322.53,315.64,321.1204348,324.3692308,322.4227273,311.63,,,,,,343.9492308,338.5414286,L7
2012-03-15 22:00:09+00:00,,,327.9166667,316.6266667,314.7166667,308.53,311.63,319.6271429,317.1371429,319.8071429,316.7371429,,,,310.3371429,308.5511111,306.4511111,309.28,307.4811111,310.5311111,302.54,303.7671429,307.3627273,,,,306.26,309.43,308.95,303.72,306.3611111,318.9311111,323.2111111,325.26,327.2280952,,,,329.6011111,329.62,325.2043478,324.2046154,326.5027273,317.22,331.7627273,334.4733333,338.4246154,336.6333333,,,,L7
2012-04-09 21:53:53+00:00,,,,294.54,284.23,287.69,,,272.1114286,292.6814286,,,,,,296.2166667,291.0266667,288.92,282.6966667,282.5066667,283,290.4714286,,,,,,,286.86,294.84,291.8166667,296.0666667,292.9566667,287.3,,,,,,,311.063913,305.8976923,309.5490909,300.305,312.8490909,308.35,311.8176923,,,,,L7
2012-04-25 21:54:10+00:00,321.71,315.6957143,305.54,295.03,285.78,,,,,290.9757143,296.3457143,298.6266667,294.21,300.51,297.8357143,297.9866667,294.8266667,,,,,,281.1736364,279.39,277.6528571,289.1466667,293.23,295.77,293.36,,,,,,296.6471429,299.4236364,302.3,317.45,321.7866667,317.22,311.6830435,,,,,,314.5092308,320.39,322.24,321.4192308,333.9628571,L7
2012-05-02 22:00:31+00:00,339.24,354.26,344.7133333,327.5633333,,,,,304.54,313.61,308.33,310.8688889,319.26,316.42,302.12,302.2788889,,,,,302.79,296.53,298.16,310.02,315.76,292.2388889,295.73,296.26,302.32,,,,296.6388889,298.21,318.4833333,316.06,308.26,319.3794737,322.9888889,318.04,316.7986957,,,,317.94,318.9066667,321.1538462,329.1366667,331.2166667,327.0838462,333.96,L7
2012-06-12 21:54:14+00:00,322.44,320.9442857,327.69,325.64,318.65,306.2,,,,,294.7042857,306.83,315.13,315.38,309.4942857,305.47,305.07,304.76,,,,,,298.68,301.4671429,299.26,299.99,305.89,313.73,310.29,,,,,,313.7145455,325.03,319.5310526,328.15,332.1,327.9191304,330.1215385,,,,,,327.02,,332.1815385,332.4371429,L7
2012-08-06 22:01:04+00:00,308.85,,,300.8566667,293.3166667,296.36,,,282.4128571,302.7628571,303.4228571,308.1044444,305.04,,,304.7244444,302.3844444,302.29,297.0444444,299.2644444,290.64,289.5828571,278.8645455,288.31,281.4214286,,,,296.18,300.18,296.7144444,302.0644444,295.5244444,309.83,316.1452381,314.6945455,309.17,,,,318.7995652,321.3846154,320.9845455,319.21,321.9245455,311.8333333,317.9146154,331.6533333,327.0933333,334.0446154,,L7
2012-08-22 22:01:14+00:00,341.71,327.6671429,322.0166667,315.9066667,,,,,,311.9771429,316.9171429,310.6677778,319.52,325.37,323.2071429,318.8677778,,,,302.3877778,288.02,302.8671429,295.8554545,295.98,298.2985714,308.6377778,303.3,309.21,,,,307.8877778,311.3777778,312.97,317.5580952,320.6754545,329.59,330.5521053,336.5177778,331.12,,,,,323.2854545,322.5333333,328.2476923,333.0433333,335.7433333,351.0476923,344.4985714,L7
2012-10-18 21:55:37+00:00,331.25,308.4257143,310.61,301.72,293.8,,,,,,300.8657143,299.08,293.78,304.73,308.7657143,297.57,302.01,,,,,,274.32,281.91,276.6028571,293.49,293.47,300.35,296.61,,,,,,308.3371429,308.69,307.62,314.3921053,321.79,323.82,317.1573913,,,,,,,319.6,328.61,329.9307692,334.9228571,L7
2012-10-25 22:01:51+00:00,325.37,334.03,322.89,,,,305.82,328.32,301.27,305.37,303.87,309.08,312.22,308.82,305.48,,,,306.51,304.43,305.84,304.49,302.9454545,292.64,290.67,294.8,294.57,293.54,,,303.21,306.97,299.47,311.49,313.42,318.7454545,320.91,323.4568421,321.61,323.4,,,,323.815,329.3954545,326.27,319.3776923,317.88,331.26,340.8476923,336.45,L7
2012-11-03 21:55:41+00:00,353.54,342.4457143,341.2566667,,,,,,297.6957143,309.4957143,319.1557143,313.3677778,314.3,322.29,325.5457143,,,,,,,302.6057143,295.6690909,297.97,295.9928571,304.3577778,314.15,305.64,,,,,,313.88,321.7638095,317.9690909,327.07,331.7673684,340.3077778,338.45,,,,,,324.7833333,328.7930769,331.4733333,330.8333333,346.7730769,342.7728571,L7
2012-11-26 22:02:01+00:00,340.55,334.3957143,332.8966667,326.7266667,326.6966667,323.14,318.31,336.0457143,,,,,321.6,320.31,316.3957143,318.3244444,315.1844444,308.87,306.1244444,309.7044444,313.63,,,,301.2628571,303.0944444,303.85,301.32,305.24,308.15,313.0344444,314.1244444,309.2944444,,,,329.1,329.9721053,331.0444444,329.18,326.5269565,327.7692308,330.3281818,327.26,328.4781818,,,,,339.5792308,341.5628571,L7
2012-12-28 22:02:11+00:00,342.68,336.6457143,336.8533333,332.8933333,326.6233333,,,,312.7957143,314.0157143,317.3157143,320.7888889,322.27,317.92,319.1457143,318.5688889,318.2988889,,,,304.68,309.7057143,306.06,303.96,302.9328571,308.9088889,296.82,302.2,302.91,,,,313.7888889,315.36,321.4404762,329.62,326.3,326.6115789,334.7688889,330.17,325.846087,321.6346154,,,,327.7266667,329.2746154,329.8066667,336.2566667,337.3946154,332.8828571,L7
2013-01-06 21:56:01+00:00,,,,,,304.53,296.12,330.6942857,291.5642857,297.8542857,304.1242857,310.9811111,,,,,,,290.9411111,286.2311111,287.79,284.4242857,286.08,289.01,294.9371429,,,,,,288.2111111,292.7811111,296.7511111,306.11,311.9095238,326.39,319.79,,,,,,,311.19,308.62,313.2333333,318.8653846,317.7933333,323.9333333,,,L7
2013-02-07 21:56:04+00:00,,300.0114286,314.4533333,309.7633333,304.9733333,293.74,,,,,,,,,,,,297.81,,,,,,,,,,,,,,,,,,325.7163636,322.89,321.1442105,324.5188889,323.93,319.503913,314.4884615,,,,,,,328.2966667,327.1484615,336.4457143,L7
2013-02-23 21:56:00+00:00,331.06,328.7657143,328.0166667,318.7066667,312.0566667,308.08,,,,,,,311.29,308.53,308.7957143,306.8844444,308.3444444,308.17,,,,,,,305.4628571,308.6844444,301.88,298.82,301.26,292.33,294.2544444,,,,,,322.97,328.4621053,329.5144444,322.01,320.6069565,315.1892308,313.1181818,,,,,,334.2633333,333.1492308,335.2728571,L7
2013-03-11 21:55:59+00:00,327.39,322.79,312.39,,,,,,285.02,296,298.73,297.65,302.37,308.2,302.03,,,,,,283.72,283.15,282.74,289.11,288.89,289.38,294.37,,,,,,296.81,298.04,304.32,309.01,317.83,315.36,314.09,,,,,,,309.72,315.29,320.52,324.36,333.79,335.83,L7
2013-03-27 21:55:53+00:00,345.47,,,,,,,341.9557143,306.4257143,301.4757143,312.3057143,317.6577778,316.66,,,,,,,291.4677778,294.57,288.7857143,288.2545455,296.01,299.0628571,298.1677778,,,,,,297.5177778,301.6777778,301.73,309.4738095,326.4545455,323.13,327.3742105,,,,,,311.6,309.7745455,311.4333333,321.6107692,328.0133333,330.7933333,338.8707692,,L7
2013-05-29 22:08:05+00:00,346.84,337.6028571,340.46,327.6,334.91,330.05,323.92,298.9228571,312.9428571,319.9028571,326.5228571,328.27,318.78,329.75,320.8428571,316.65,312.1,314.04,309.76,306.09,309.87,306.1728571,300.8572727,306.95,294.5614286,312.95,305.28,307.4,306.52,311.93,312.47,313.04,317.28,317.89,325.1485714,324.6072727,327.61,334.9126316,334.63,332.26,327.1069565,330.3715385,333.7072727,322.555,330.5472727,340.16,340.5815385,341.36,348.79,353.5515385,349.8114286,L8
2013-06-22 22:01:38+00:00,312.03,320.3428571,303.2433333,284.1733333,290.2733333,289.88,290.33,,,,,315.5688889,311.84,308.58,302.7428571,295.4788889,288.5588889,292.38,287.1788889,286.0788889,,,297.0027273,285.88,295.3814286,298.1188889,293.91,294.99,295.4,293.95,299.4788889,304.6688889,,,319.6219048,313.6127273,312.87,310.7089474,318.1788889,325.3,318.8691304,309.2530769,310.5227273,314.935,,,,336.8966667,,339.3330769,335.0514286,L7
2013-06-23 22:01:46+00:00,322.3,322.0128571,308.5833333,308.4833333,305.5033333,303.45,287.45,328.3828571,304.6928571,305.7828571,302.0728571,310.4322222,303.2,309.05,304.8628571,303.9022222,299.0322222,296.75,288.2122222,287.3822222,289.5,289.8128571,286.9890909,286.83,294.8314286,299.1222222,294.89,295.05,290.14,293.57,294.6522222,300.3822222,309.4622222,309.33,315.7719048,311.8690909,307.06,312.5810526,315.3122222,326.47,327.0134783,317.2846154,318.4690909,315.425,316.9590909,328.1266667,325.7046154,328.5466667,340.3266667,340.3946154,339.0514286,L8
2013-06-30 22:08:00+00:00,345.81,339.5542857,335.3066667,325.6466667,323.4266667,319.95,311.71,336.2442857,323.0542857,324.3342857,317.0142857,321.1177778,324.7,325.04,323.7442857,318.7577778,316.8877778,304.62,304.9077778,292.5277778,302.82,306.1242857,300.2581818,292.92,303.9071429,309.5377778,308.3,304.93,312.08,303.11,317.0777778,320.1277778,325.8777778,326.38,328.5295238,330.5681818,317.37,328.4494737,331.3977778,334.31,332.426087,322.0361538,321.1281818,320.615,326.9381818,331.8533333,332.7061538,339.1433333,347.6233333,343.7361538,343.7371429,L8
2013-07-08 22:01:27+00:00,,,323.79,318.1,315.38,311.3,297.24,308.0471429,314.5271429,322.1271429,315.7471429,,,,320.4671429,311.3666667,313.5566667,303.23,296.7766667,293.4466667,302.36,303.5071429,293.8054545,,,,308.07,297.81,304.3,304.69,308.8866667,313.9166667,322.4466667,319.76,328.6714286,325.9954545,,,335.9066667,335.12,333.8217391,325.4315385,323.4654545,332.885,333.7754545,330.17,333.9115385,340.53,,,,L7
2013-07-09 22:01:50+00:00,,,,,,310.31,302.76,347.0485714,314.7085714,323.5985714,313.8985714,317.1577778,319.61,319.14,322.8185714,314.3277778,306.4077778,306.76,293.9377778,296.0777778,301.09,302.3585714,294.3872727,294.82,298.4942857,309.6977778,300.11,300.88,302.3,299.81,307.0877778,307.9577778,313.6677778,317.16,324.312381,325.0272727,317.05,319.0936842,328.7377778,334.84,332.2717391,325.85,325.4072727,325.99,321.3972727,328.2133333,331.29,329.3833333,345.8833333,342.82,340.6042857,L8
2013-07-16 22:08:00+00:00,270.62,309.8014286,312.8666667,311.8866667,316.2966667,317.13,310.1,321.3714286,318.8714286,324.1014286,319.4414286,317.5544444,324.75,319.63,323.5014286,316.6544444,317.0944444,311.24,297.9044444,299.3644444,300.35,303.8914286,303.9036364,295.97,299.0157143,308.1344444,311.66,302.78,292.46,301.2,290.3944444,296.4444444,298.9444444,303.38,328.8709524,325.1136364,310.2,311.0610526,336.4344444,331.66,330.8878261,321.6676923,316.6136364,320.04,311.3436364,316.8833333,328.5176923,329.2533333,,,,L8
2013-08-17 22:08:03+00:00,291.07,325.6628571,299.9533333,270.5933333,282.4033333,272.9,290.8,323.7328571,293.7228571,303.4828571,300.7128571,305.5422222,308.37,305.78,297.5328571,291.0122222,286.3522222,285.72,283.4022222,283.4922222,285.57,278.7828571,277.1145455,277.17,289.1214286,291.2022222,290.4,277.19,286.66,285.55,293.6422222,302.3022222,290.0122222,298.68,316.9619048,317.3445455,307.1,308.1278947,313.4422222,314.3,322.2369565,314.9323077,309.8445455,313.86,315.0745455,314.5466667,318.5923077,327.3766667,327.7966667,332.7823077,330.0914286,L8
2013-08-18 21:55:10+00:00,318.05,319.1171429,281.7366667,,,,,,288.6871429,291.2771429,288.6771429,296.5144444,308.45,303.08,295.8471429,,,,,,279.86,274.6171429,270.82,272.03,291.0985714,295.4544444,293.22,,,,,,,291.32,310.8480952,315.4,301.77,302.8236842,306.1644444,306.63,,,,,,300.9133333,313.4815385,319.8433333,,334.2715385,331.0685714,L7
2013-08-25 22:01:25+00:00,324.43,318.6528571,309.99,308.06,302.18,306.66,288.12,,,,,,,,,,,,293.87,287.71,283.85,,,,281.1814286,293.07,297.53,292.51,288.64,296.26,297.84,300.18,301.15,,,,,308.4326316,311.24,312.6,313.7569565,307.1015385,306.3172727,304.225,310.3872727,306.73,,,,326.0615385,329.4414286,L7
2013-09-02 22:08:04+00:00,322.33,327.7985714,309.4566667,303.1066667,293.4066667,287.39,285.36,322.4585714,296.1185714,301.6685714,300.7285714,305.7011111,305.14,298.66,300.3485714,294.6011111,286.7011111,289.08,276.3111111,279.0211111,282.36,271.8085714,275.7945455,274.82,284.3042857,283.7911111,279.06,271.98,274.61,275.89,281.1411111,286.9411111,284.3111111,291.35,301.442381,297.3545455,296.99,297.5094737,301.0611111,299.35,301.0730435,299.6969231,288.6045455,303.76,298.3145455,298.2433333,304.8469231,313.6333333,321.6033333,329.0169231,328.2442857,L8
2013-09-27 22:01:43+00:00,324.22,322.12,314.3,315.3,312.01,309.12,298.88,337.02,301.95,307.09,310.03,316.7,310.65,311.35,306.06,304.57,303.04,301.07,292,290.23,287.95,286.77,284.41,289.08,295.85,301.2,295.15,,,,,299.04,303.34,305.69,313.56,309.64,312.44,320.45,316.49,320.02,320.33,316.92,319.65,315.92,319.7,327.1,327.87,330.8,331.83,338.76,334.77,L8
2013-10-04 22:07:55+00:00,317.01,312.1428571,304.16,304.23,298.2,284.23,276.19,321.4428571,292.2028571,295.9528571,302.9728571,309.0766667,303.67,303.88,297.1228571,298.2866667,291.3466667,294.43,280.9366667,283.7366667,275.37,271.9428571,279.1363636,274.05,285.4714286,281.6666667,282.15,279.94,281.79,285.03,287.2466667,289.6966667,292.5466667,296.92,302.0585714,301.8163636,306.08,305.5373684,306.0366667,305.77,301.096087,306.5476923,308.8863636,310.74,307.2063636,308.59,322.4976923,321.7,326.05,331.9176923,330.8314286,L8
2013-10-20 22:07:50+00:00,337.16,328.02,320.62,317.22,313.12,312.85,298.58,350.02,306.29,311.24,320.11,321.5333333,316.4,321.21,316.89,313.1033333,304.4433333,309.29,293.7733333,299.0433333,292.82,297.16,292.8263636,295.26,298.06,302.4233333,303.86,297.22,295.37,303.71,304.4133333,306.0233333,309.2433333,313.75,316.36,314.5163636,324.25,326.3021053,331.3133333,323.09,323.2643478,327.9115385,325.3863636,322.46,323.6663636,333.95,334.3515385,331.71,349.47,346.0515385,345.88,L8
2013-10-28 22:02:06+00:00,353.76,348.3885714,342.2033333,343.2033333,335.7733333,327.37,320.49,330.6085714,328.1585714,,,,329.71,332.7,321.8585714,321.6288889,315.2188889,314.15,306.6788889,304.0588889,297.91,,,,311.4342857,312.5388889,309.68,303.91,303.89,304.79,309.1088889,300.9688889,315.3088889,,,,325.57,331.5778947,330.7388889,328.21,328.15,332.9415385,329.5881818,336.125,335.0981818,,,,,340.9615385,341.4442857,L7
2013-11-13 22:02:12+00:00,,,,,331.05,315.4,310.57,326.8828571,,,,314.3533333,315.72,307.8,306.0428571,298.0233333,304.0833333,302.39,295.0333333,288.5233333,,,,288.64,293.5214286,295.5033333,293.54,290.09,298.77,294.26,299.7633333,305.7633333,301.2533333,,,,311.12,316.9852632,318.9133333,313.42,311.9517391,315.5461538,315.15,321.66,321.94,,,,334.81,328.3661538,336.8514286,L7
2013-11-14 22:01:33+00:00,339.84,335.6842857,329.7666667,325.7666667,317.5066667,319.75,309.54,326.1242857,318.7242857,301.7042857,303.9242857,312.9677778,314.42,309.09,305.8242857,298.9677778,,,,,,,,,,,,,,286.58,292.3977778,300.4977778,301.2477778,310.57,315.1395238,311.5836364,314.72,316.4463158,323.5977778,311.05,312.2495652,313.2038462,310.2436364,315.99,316.3836364,321.9933333,324.3138462,329.5433333,334.8233333,329.5438462,336.4971429,L8
2013-11-21 22:07:37+00:00,347.11,336.8057143,335.11,324.32,317.59,323.94,301.3,,308.5257143,317.8857143,324.7157143,316.7233333,317.9,324.32,319.1557143,317.2733333,,,,,,,,,,,,,,,,,,,319.6171429,319.0018182,,,,,,,,,,,,,,335.48,340.2328571,L8
2013-11-22 21:56:04+00:00,347.43,,,,,,291.31,,295.4971429,312.3771429,320.1071429,314.2722222,313.34,,,,,,293.0122222,283.0322222,284.06,292.8571429,290.0627273,286.88,290.7785714,,,,,,,302.5622222,296.4522222,308.23,313.4547619,313.4527273,317.19,,,,,,,307.205,316.8127273,317.7966667,322.2807692,329.2266667,329.3166667,325.9107692,,L7
2013-12-15 22:02:21+00:00,332.91,328.2828571,328.2266667,319.7966667,316.7266667,313.66,,,,308.0128571,307.2828571,312.6911111,313.78,308.44,304.1228571,303.9211111,303.5011111,298.64,,,,282.0428571,286.2936364,286.72,296.4214286,298.0811111,298.81,286.5,291.3,287.77,,,,308.12,307.6852381,313.2336364,312.23,319.4836842,328.3311111,320.8,319.0186957,318.9807692,,,,,323.2407692,325.5333333,331.8433333,332.9807692,335.3814286,L7
