dates,nzd0233-0001,nzd0233-0002,nzd0233-0003,nzd0233-0004,nzd0233-0005,nzd0233-0006,nzd0233-0007,nzd0233-0008,nzd0233-0009,nzd0233-0010,nzd0233-0011,nzd0233-0012,nzd0233-0013,nzd0233-0014,nzd0233-0015,nzd0233-0016,nzd0233-0017,nzd0233-0018,nzd0233-0019,nzd0233-0020,nzd0233-0021,nzd0233-0022,nzd0233-0024,satname
2020-03-14 21:36:56+00:00,376.64,375.31,375.2355556,374.0678947,377.09,375.49,380.7066667,380.7415385,,,,,,376.67,382.16,385.9642857,381.4842857,377.5442857,373.38,377.6055556,379.83,376.3642857,,L7
2020-03-30 21:36:02+00:00,,,,,,377.21,375.8433333,377.5838462,377.2642857,377.6142857,380.5733333,380.09,382.32,378.5558824,386.79,393.2642857,,,,,382.9458824,376.5642857,368.6527273,L7
2020-03-31 21:53:22+00:00,376.88,376.22,374.9866667,377.2363158,379.3235294,376.71,376.47,377.6523077,375.8185714,375.7485714,377.22,381.27,381.62,383.2935294,385.59,387.4785714,381.4085714,379.5085714,378.21,379.6466667,383.3935294,377.5785714,367.9536364,L8
2020-05-09 21:59:15+00:00,395.09,391.19,390.3755556,387.1178947,385.49,387.88,385.4266667,388.7215385,387.3442857,387.9042857,389.2366667,387.74,389.49,389.99,395.02,394.6542857,391.0242857,387.3642857,388.32,382.6755556,389.08,377.1842857,359.6936364,L8
2020-07-21 21:53:34+00:00,378.77,374.715,374.9111111,373.52,374.4852941,372.905,374.6633333,372.2830769,371.7742857,369.6842857,373.5433333,378.075,375.195,378.3652941,378.365,379.2842857,373.6642857,370.0042857,368.925,365.8211111,368.0252941,361.5742857,,L8
2020-07-28 21:59:47+00:00,389.88,386.54,383.6388889,384.2826316,386.1358824,382.99,388.4366667,,,,,,,,,,,,,,,,,L8
2020-08-05 21:28:22+00:00,379.22,376.73,376.69,371.5542105,387.8929412,376.99,379.45,,,,,,380.45,379.8629412,386.51,384.5342857,376.9542857,373.8742857,369.6,372,386.1529412,373.8942857,,L7
2020-08-21 21:27:21+00:00,,,,,,385.07,379.59,375.3430769,375.41,373.68,370.96,381.19,377.86,375.6823529,398.27,391.39,,,,,,369.64,,L7
2020-09-07 21:53:52+00:00,391.07,391.855,387.0911111,387.9494737,385.0005882,386.895,385.0533333,386.1415385,385.3571429,384.7871429,384.7433333,385.175,386.725,388.9105882,391.485,392.2471429,386.2771429,379.9571429,382.505,375.3011111,384.2505882,373.8671429,351.39,L8
2020-10-08 21:24:14+00:00,394.67,386.34,378.3211111,377.4073684,,,,,,376.84,379.1633333,381.96,381.72,383.2441176,385.48,388.02,383.09,379.6,381.54,378.4811111,,,,L7
2020-10-16 22:00:11+00:00,381.36,382.805,381.2222222,377.5084211,382.3188235,381.915,379.6466667,378.3538462,378.0085714,380.4485714,382.8766667,383.435,384.745,385.0388235,390.245,389.4185714,384.6785714,375.3285714,381.115,377.0622222,379.7288235,368.2385714,365.1145455,L8
2020-12-03 22:00:12+00:00,376.13,375.43,374.07,372.2789474,371.3105882,373.7,372.54,375.1869231,374.6557143,372.9057143,376.06,374.42,375.59,377.5205882,381.1,383.7757143,377.2457143,374.9157143,372.96,370.97,376.0605882,370.8257143,373.4609091,L8
2020-12-11 21:19:48+00:00,380.06,366.835,364.9533333,370.3468421,366.8223529,369.845,368.6,,,,,,379.405,377.4023529,378.345,378.1828571,374.5328571,367.7128571,374.825,364.9133333,374.0723529,338.1928571,,L7
2020-12-12 21:54:01+00:00,372.51,369.16,371.7988889,370.8631579,369.6405882,368.4,368.1966667,365.6438462,366.1771429,366.1471429,367.7766667,370.5,369.11,371.9405882,376.01,375.8971429,371.4171429,364.0471429,369.67,366.8988889,373.9705882,360.6571429,362.3836364,L8
2020-12-19 22:00:11+00:00,384.5,382.98,381.9688889,378.6910526,377.9217647,382.57,378.1366667,379.6876923,381.4285714,381.4885714,382.2766667,380.27,381.64,385.0917647,381.95,385.8385714,383.2985714,378.9985714,378.14,377.5488889,385.3117647,376.8685714,379.4254545,L8
2021-01-04 22:00:06+00:00,379.33,380.685,381.0233333,374.8247368,378.5235294,380.645,380.18,383.5084615,382.1642857,376.6442857,379.84,380.115,382.635,380.3835294,386.755,384.9242857,383.9242857,378.0942857,381.595,377.3333333,385.9035294,377.5342857,382.3863636,L8
2021-01-12 21:17:30+00:00,,,,,,384.78,382.9333333,385.0215385,385.8557143,383.5957143,388.1233333,388.89,385.57,385.7923529,387.83,389.9657143,,,,,,,,L7
2021-01-20 21:59:59+00:00,373.42,368.415,372.1711111,368.29,371.1652941,370.245,369.2933333,370.3530769,369.6642857,365.7642857,371.7033333,370.525,370.745,376.0252941,375.305,376.4742857,372.2642857,367.7842857,365.545,364.1111111,370.0352941,361.6342857,357.3945455,L8
2021-01-29 21:53:48+00:00,,,,380.7521053,355.7317647,360.29,358.6433333,354.9069231,353.6914286,362.2314286,375.4633333,376.48,376.74,381.5917647,386.01,383.0514286,,,,,,,381.7736364,L8
2021-02-13 21:15:10+00:00,388.34,373.88,376.4811111,382.2915789,,,,,,382.3042857,384.0333333,386.01,387.9,385.7870588,381.8,383.4042857,384.7342857,373.9442857,373.09,,,,378.7090909,L7
2021-02-21 21:59:53+00:00,378.5,377.28,375.1433333,372.3436842,372.4064706,369.33,370.05,370.2876923,371.7314286,376.0414286,381.01,380.1,378.21,380.2064706,378.13,379.7614286,377.7614286,370.4814286,369.72,366.1533333,371.3064706,363.4314286,364.5063636,L8
2021-03-17 21:12:41+00:00,,,,,,378.2,379.01,380.3538462,374.3285714,377.8185714,380.75,381.29,395.25,381.7647059,390.33,390.5885714,,,,,382.6947059,380.9285714,388.75,L7
2021-03-18 21:53:29+00:00,383.51,386.88,384.8166667,383.2957895,381.6888235,385.38,385.16,384.1307692,383.8014286,386.2214286,387.06,388.94,384.98,386.5988235,389.07,390.3714286,389.4914286,382.5414286,384.5,379.7466667,384.8088235,378.4114286,384.3590909,L8
2021-03-25 21:59:39+00:00,382.55,380.965,378.3966667,374.92,380.0441176,380.675,377.92,373.3607692,376.3371429,377.9671429,379.33,378.915,383.395,385.7241176,386.825,384.8771429,379.3571429,373.9171429,377.415,389.4866667,380.6141176,365.4571429,364.9063636,L8
2021-04-02 21:11:23+00:00,386.15,385.54,380.8155556,380.6331579,378.1523529,381.53,378.6566667,386.3023077,378.8728571,375.7628571,,,,,,390.5228571,382.3528571,382.0728571,372.53,,376.7623529,371.3728571,,L7
2021-04-03 21:53:26+00:00,382.37,377.525,375.5988889,376.3442105,375.2076471,377.115,376.3066667,376.6246154,374.94,372.87,377.6166667,377.595,378.025,378.0076471,382.455,384.07,379.05,372.89,376.715,371.7888889,378.3376471,370.52,362.0336364,L8
2021-04-18 21:10:03+00:00,,,384.1277778,381.5042105,382.9523529,380.43,379.3133333,382.4915385,374.0657143,373.0857143,377.4733333,378.23,379.88,378.4923529,,,,,377.81,,380.7123529,380.4957143,,L7
2021-05-04 21:08:42+00:00,379.11,383.385,378.38,,,,,,374.7614286,371.4614286,375.44,387.425,371.265,370.7658824,380.575,374.6914286,375.8914286,373.7814286,,,,,,L7
2021-05-05 21:53:09+00:00,383.64,379.755,374.9655556,377.0921053,377.2152941,375.705,375.5166667,373.6715385,373.41,370.17,374.2766667,374.835,373.905,374.5452941,377.615,378.15,374.39,370.72,370.595,365.8255556,373.6452941,362.68,338.7809091,L8
2021-07-07 21:03:21+00:00,,,352.3966667,,,,,,347.5642857,345.9142857,347.35,,,357.5005882,,,,,,,,,,L7
2021-07-08 21:53:34+00:00,,,,,,,,,,,,,,,,,,,,,,355.7057143,,L8
2021-07-23 21:01:59+00:00,387.58,378.925,382.7233333,377.5357895,374.6829412,372.545,385.5,374.4715385,377.4585714,,,,,379.8829412,379.755,,,,335.665,,,,,L7
2021-07-24 21:53:40+00:00,396.04,389.215,391.5577778,382.8968421,387.6935294,383.745,384.4733333,385.9269231,384.38,378.91,381.0933333,383.915,385.125,382.1035294,390.155,390.92,382.43,377.78,379.895,369.6377778,371.4935294,362.39,,L8
2021-07-31 21:59:54+00:00,389.2,385.35,383.78,377.75,373.47,377.64,373.87,376.31,379.32,371.17,371.9,371.61,375.34,377.57,376.87,375.87,368.39,364.46,363.4,357.8,363.09,345.19,,L8
2021-08-09 21:53:47+00:00,388.82,386.815,384.2455556,383.6310526,382.4158824,381.685,380.1066667,379.9084615,378.3557143,375.8257143,378.0166667,378.335,378.725,378.1958824,382.065,380.2557143,375.5457143,368.7457143,369.055,365.3555556,364.5858824,355.6857143,,L8
2021-09-01 22:00:05+00:00,386.99,383.94,387.1755556,388.0994737,387.0541176,387.52,388.1566667,386.3961538,377.8357143,376.3657143,383.4466667,386.34,386.36,381.6541176,387.58,389.0857143,375.8757143,369.5757143,378.8,369.3955556,374.1641176,364.1757143,354.6472727,L8
2021-10-12 21:54:05+00:00,379.33,382.26,377.8044444,381.3605263,376.0158824,375.02,374.1633333,375.6138462,370.8042857,371.1942857,370.2133333,373.49,374.38,374.9058824,377.3,376.8042857,370.9342857,369.2742857,365.24,362.5544444,368.4758824,361.4142857,359.6227273,L8
2021-10-19 22:00:17+00:00,382.85,380.255,380.33,378.6478947,378.2735294,378.395,374.81,371.2461538,371.0228571,369.1828571,376.44,376.995,372.695,374.1435294,377.515,375.8728571,,358.5328571,367.995,363.29,372.6435294,362.7528571,361.4809091,L8
2021-11-18 21:59:23+00:00,389.66,386.84,383.4288889,385.7473684,383.7235294,380.91,382.9866667,380.7915385,377.6214286,378.1514286,380.8466667,380.92,379.45,380.7035294,381.22,381.5814286,376.9314286,371.0814286,372.69,369.0788889,375.5135294,367.7914286,370.5718182,L9
2021-11-28 20:50:26+00:00,383.52,381.49,375.4455556,376.4794737,379.4341176,376.14,378.5866667,376.8061538,378.8657143,373.5457143,376.9966667,,,,,376.1257143,,,,365.4755556,373.1341176,372.6557143,365.9472727,L7
2021-11-29 21:54:02+00:00,390.66,387.22,388.2555556,380.7594737,379.8041176,378.22,377.6166667,370.6961538,369.2057143,371.0957143,369.3466667,374.37,368.97,372.1441176,375.49,370.9957143,367.0657143,366.4557143,364.29,366.9655556,371.5441176,365.9857143,365.1972727,L8
2021-12-07 21:54:02+00:00,389.17,385.77,383.6177778,385.0378947,387.0605882,385.43,386.9233333,385.4076923,380.1828571,378.9128571,377.5733333,381.6,381.05,381.9005882,385.38,388.0428571,379.4628571,381.6028571,380.05,377.6277778,388.2005882,380.1328571,389.3927273,L9
2021-12-23 21:53:57+00:00,379.93,379.88,375.3522222,371.9694737,376.9558824,373.78,368.3166667,368.1746154,368.7014286,370.9814286,371.6766667,375.27,367.62,370.9458824,373.05,374.3614286,363.3414286,365.2114286,362.15,,,,,L9
2021-12-30 20:47:20+00:00,389.26,372.15,370.5255556,370.1647368,,,,,,370.8342857,374.3566667,374.31,374.94,372.8264706,377.81,375.0942857,369.5642857,358.1542857,364.83,361.5055556,,,,L7
2021-12-30 22:00:08+00:00,379.38,376.055,375.4955556,375.9073684,372.6876471,370.865,367.0666667,364.2923077,363.9285714,362.0285714,367.3066667,369.315,370.235,370.3176471,372.565,367.9985714,363.8485714,359.6585714,359.105,359.3255556,362.4076471,354.9485714,355.3581818,L9
2021-12-31 21:53:55+00:00,378.92,377.365,375.9422222,372.3389474,373.1335294,375.425,374.0166667,369.5153846,368.4257143,370.7257143,373.1066667,371.255,370.695,375.5535294,377.985,375.6157143,368.5957143,365.8457143,368.215,364.5822222,371.0135294,360.2457143,361.2190909,L8
2022-01-07 22:00:05+00:00,377.55,370.525,368.3922222,370.2368421,373.4847059,365.935,367.6166667,368.0192308,363.1271429,362.0871429,365.9766667,368.765,364.915,368.6847059,371.555,373.4271429,361.6571429,361.0671429,362.705,359.6022222,366.7647059,363.2871429,371.7909091,L8
2022-01-08 21:53:55+00:00,379.83,378.125,377.5544444,373.6278947,375.7547059,374.205,376.1533333,375.4084615,371.86,371.52,373.0733333,374.325,372.675,372.9547059,375.995,378.97,367.88,365.52,366.315,367.9744444,372.3147059,368.93,374.3590909,L9
2022-01-31 20:44:14+00:00,377.22,375.435,370.3577778,368.7463158,371.7188235,379.205,,,,,,372.325,367.815,367.7188235,365.355,369.2628571,363.0728571,360.3728571,365.865,355.8177778,367.9988235,,,L7
2022-01-31 22:00:07+00:00,375.24,372.78,369.4544444,368.3263158,372.1729412,371.32,369.8033333,365.1061538,362.59,364.67,368.6133333,365.96,364.95,368.1329412,370.54,367.15,361.98,358.46,362.27,363.1244444,365.8429412,356.83,363.4245455,L9
2022-02-01 21:53:48+00:00,377.13,379.93,369.2077778,372.8789474,375.28,372.15,373.0633333,377.0007692,369.9871429,366.9771429,373.2833333,370.73,370.09,369.67,376.68,378.5271429,,,,,,,,L8
2022-02-16 20:42:35+00:00,382.96,382.35,384.1844444,381.2252632,379.3935294,376.92,377.4433333,377.6030769,377.3257143,370.2457143,371.5833333,373.29,,,,,371.4157143,368.0757143,367.66,359.5744444,370.5935294,365.1757143,378.2154545,L7
2022-02-16 22:00:02+00:00,382.58,381.51,381.81,378.2247368,377.6076471,376.52,376.39,376.1092308,375.7714286,372.8014286,373.92,374.29,375.16,376.0776471,378.53,380.2214286,372.4814286,369.8114286,370.41,368.65,370.9976471,365.0314286,376.0327273,L9
2022-02-24 21:59:52+00:00,383.23,382.185,381.4166667,380.9442105,381.5570588,380.955,379.27,375.7484615,373.2014286,379.6714286,381.92,375.775,372.015,382.5170588,383.845,380.6714286,373.4914286,372.8614286,367.865,362.0966667,376.9470588,363.7214286,376.7545455,L8
2022-03-04 20:41:04+00:00,386.5,375.56,377.4244444,,,,,,,,,,,,,,,,365.45,,,,,L7
2022-03-05 21:53:40+00:00,384.51,381.655,375.3066667,376.6078947,377.6452941,378.315,374.6,379.4146154,374.1785714,375.8085714,376.13,372.075,372.925,380.9252941,374.145,377.3185714,373.3385714,366.0285714,368.995,365.8566667,365.5752941,366.9985714,378.4981818,L8
2022-03-21 21:53:31+00:00,386.55,385.945,385.5966667,378.3678947,366.0452941,363.755,365.24,363.7246154,360.3985714,364.4085714,364.94,360.125,360.735,364.3652941,365.525,,,,,,,390.4685714,,L8
2022-03-29 21:53:37+00:00,385.82,382.685,386.1188889,381.4705263,381.7494118,377.945,377.2366667,377.7484615,374.6928571,374.5728571,378.3666667,379.625,376.915,378.9494118,382.985,383.5928571,375.0028571,369.3328571,371.015,366.7888889,371.0694118,358.5028571,364.92,L9
2022-04-06 21:53:27+00:00,384.2,383.925,381.3088889,382.3189474,379.9652941,379.965,380.2566667,379.6538462,376.2914286,375.2214286,378.4366667,379.075,376.595,376.0752941,377.735,380.2414286,372.8214286,369.7814286,367.615,365.5988889,371.8452941,365.2614286,367.2463636,L8
2022-04-13 21:59:41+00:00,378.49,374.005,374.8588889,376.5405263,375.0394118,370.495,371.1266667,368.8584615,368.9628571,366.9728571,366.1766667,368.745,370.695,368.7194118,367.565,368.5528571,362.5228571,359.2428571,355.505,353.0988889,364.3294118,356.7528571,352.06,L8
2022-04-22 21:53:28+00:00,385.91,379.76,379.7577778,379.3789474,380.39,377.7,380.1033333,375.2807692,368.7271429,368.3871429,376.4933333,374.7,368.15,371.06,376.51,378.7971429,369.3071429,368.6371429,366.9,362.3977778,370.93,362.2571429,356.7518182,L8
2022-04-29 21:59:37+00:00,395.98,390.105,384.7255556,383.6868421,386.1129412,382.495,385.1966667,384.6407692,374.6614286,377.0814286,378.1166667,382.585,379.235,381.0529412,381.655,386.6314286,380.0714286,375.4114286,376.105,371.3955556,374.7029412,366.7314286,358.6236364,L8
2022-05-07 21:59:32+00:00,394.3,389.025,381.9855556,383.9610526,385.1358824,379.965,383.4966667,384.9984615,381.2257143,376.0857143,382.2966667,383.785,381.685,382.3958824,382.445,384.4857143,378.9557143,372.3257143,372.785,369.0255556,373.0158824,365.6757143,354.8218182,L9
2022-05-23 21:59:21+00:00,388.2,383.8,382.0911111,383.7431579,383.4111765,382.61,381.5233333,380.04,377.9357143,376.8757143,379.3333333,378.07,379.04,379.6611765,381.06,383.4857143,375.0057143,370.8357143,370.3,368.2111111,368.6011765,359.7457143,,L9
2022-05-24 21:53:36+00:00,391.53,385.3,386.1077778,384.8452632,385.2417647,381.51,381.4033333,380.3146154,378.21,,,,,,,,,,,,,,,L8
2022-05-31 21:59:50+00:00,377.98,376.945,367.7633333,365.6105263,366.4305882,374.035,369.45,372.9407692,364.06,365.36,365.39,371.815,364.615,360.6105882,370.645,371.32,361,356.46,354.035,352.0933333,357.6105882,350.41,,L8
2022-07-02 22:00:06+00:00,394.36,387.635,387.0044444,386.9478947,385.5447059,,,,,,,,,,,,,,,,,,326.6690909,L8
2022-07-03 20:30:23+00:00,,,,,378.1094118,372.61,374.53,,,,,,,,,,,,,,,,,L7
2022-07-03 21:53:32+00:00,391.56,391.245,391.0944444,388.1178947,387.7947059,,,,,,,,,,,,,,,,,,,L9
2022-08-01 20:22:22+00:00,,391.71,393.3266667,,,,392.1,,398.29,,,,,,,,,,,,,336.07,,L7
2022-08-03 22:00:18+00:00,394.57,391.98,391.3755556,386.2531579,389.0323529,384.96,384.1166667,387.1023077,382.6028571,382.0428571,384.5066667,385.76,386.56,383.6223529,386.61,385.6528571,379.5028571,373.4628571,370.56,366.6955556,363.3423529,363.4028571,258.2709091,L8
2022-08-04 21:53:47+00:00,390.69,389.255,387.1122222,386.3126316,383.6717647,383.715,384.9566667,381.0515385,380.6928571,379.4228571,382.7066667,381.865,383.775,384.3217647,382.955,384.2328571,377.6428571,370.5428571,369.215,367.2622222,366.0717647,358.5528571,255.6127273,L9
2022-08-11 22:00:01+00:00,,,,,,,,,,,,,379.205,388.2464706,414.885,383.7628571,372.4228571,367.3328571,371.485,363.3244444,364.9164706,351.7428571,276.4154545,L9
2022-08-12 21:54:11+00:00,396.34,394.975,392.5,386.8873684,387.8288235,389.395,388.08,388.5746154,383.4757143,381.6957143,386.55,385.335,386.145,386.1188235,387.825,387.5357143,380.4357143,372.1457143,374.985,369.5,375.1888235,363.8357143,285.0163636,L8
2022-08-20 21:53:53+00:00,377.97,377.4,378.6744444,372.3315789,376.7852941,370.32,374.3233333,372.1469231,372.5185714,362.3285714,371.6433333,374.31,372.41,372.7752941,369.23,367.0085714,364.2685714,364.6185714,360.81,354.2344444,358.3552941,348.0385714,295.2018182,L9
2022-08-27 22:00:05+00:00,394.33,390.84,385.3922222,383.9905263,384.3652941,383.64,383.3266667,382.8976923,378.6957143,377.9157143,381.4166667,382.13,381.32,382.0552941,383.19,382.5157143,373.4957143,366.9357143,367.31,362.6922222,364.4752941,358.1657143,316.2936364,L9
2022-08-28 21:54:12+00:00,400.84,396.24,395.2733333,391.1878947,391.0494118,391.05,392.29,389.1453846,385.9057143,385.6957143,390.18,389.71,386.66,386.8094118,389.09,389.8557143,382.7057143,374.9257143,378.43,369.3233333,376.7394118,365.9357143,319.7245455,L8
2022-09-05 21:53:54+00:00,369.63,366.245,365.7155556,361.7421053,359.4152941,366.205,364.5366667,365.0415385,362.6,355.2,364.0166667,368.515,361.805,361.9952941,360.235,365.21,357.8,356.58,349.915,343.9455556,349.5152941,341.41,338.3409091,L9
2022-09-12 22:00:07+00:00,381.48,380.86,375.9388889,371.5963158,376.1441176,377.48,375.3066667,380.9584615,366.8671429,370.8271429,371.5366667,368.24,367.58,364.8241176,374.59,371.5371429,362.2071429,354.3471429,358.14,351.9088889,357.9141176,349.3871429,338.9927273,L9
2022-10-06 22:00:26+00:00,390.92,384.9,385.2177778,383.1705263,382.8441176,381.13,380.7433333,377.1053846,375.0285714,372.5285714,377.6233333,378.08,378.1,377.6641176,379.73,378.6885714,370.8485714,365.2485714,368.97,364.0277778,364.8041176,354.9285714,350.2954545,L8
2022-10-22 22:00:27+00:00,391.86,388.275,389.6211111,388.1910526,389.7947059,386.265,385.5733333,381.5461538,379.5785714,377.0585714,380.4333333,385.185,385.095,383.4247059,386.465,384.4085714,375.8985714,369.9385714,372.335,367.8011111,371.3647059,361.2585714,360.1536364,L8
2022-10-23 21:54:07+00:00,395.01,388.3,390.4333333,390.2889474,389.9888235,385.56,381.36,379.8484615,380.27,379.64,383.91,381.22,381.24,382.5788235,385.65,383.79,377.77,371.52,373.18,365.5733333,373.9288235,362.08,363.9236364,L9
2022-11-08 21:54:07+00:00,,,,,,,,,379.0342857,,,,,,,,,,,,,,,L9
2022-12-01 22:00:15+00:00,379.71,380.11,376.0066667,374.5268421,371.8082353,372.73,373.55,371.8938462,372.2957143,370.3757143,373.67,372.59,370.65,370.4682353,374.19,372.4657143,364.5957143,361.2657143,361.75,359.8466667,359.3882353,353.4557143,358.6481818,L9
2022-12-02 21:54:14+00:00,380.19,376.885,372.37,372.8031579,375.0658824,373.395,374.91,372.0569231,371.9714286,372.4414286,375.15,376.905,375.445,373.6158824,373.985,368.2214286,364.0814286,362.6014286,363.365,361.7,369.6958824,358.4814286,364.4581818,L8
2022-12-03 20:13:45+00:00,371.65,366.45,372.6822222,373.2463158,371.2323529,365.98,362.4766667,360.72,366.3814286,357.1014286,372.8766667,363.08,,,,,360.1814286,354.8914286,356.27,357.8322222,361.0823529,353.4114286,367.0254545,L7
2022-12-25 22:00:15+00:00,381.66,380.54,376.3277778,374.0831579,369.4929412,373.82,376.1633333,375.8484615,372.9714286,370.7414286,373.2733333,369.84,370.84,368.8629412,370.69,372.6914286,362.6114286,361.5014286,361.85,360.1977778,362.0729412,359.6914286,372.82,L8
2022-12-26 21:54:05+00:00,387.62,386.795,383.7488889,385.3931579,382.0782353,386.095,388.3166667,385.7115385,381.7357143,378.5157143,381.4366667,378.405,376.955,374.4782353,372.815,374.0657143,369.6857143,367.0557143,370.265,365.2688889,377.6282353,376.9657143,384.5045455,L9
2023-01-19 21:53:58+00:00,380.34,377.06,371.8877778,376.0952632,376.5317647,368.83,372.0333333,367.4846154,365.33,369.15,373.9433333,373.23,368.23,368.1817647,370.7,372.53,,,,,,,,L8
2023-02-19 22:00:13+00:00,386.34,378.08,374.97,376.8052632,379.7723529,377.73,373.74,372.4107692,369.8985714,371.0285714,370.56,369.12,368.63,370.8223529,369.89,375.0885714,367.5685714,362.9485714,362,362.06,364.0423529,355.6785714,359.4072727,L9
2023-02-28 21:53:56+00:00,388.87,387.695,381.6966667,394.3194737,391.5794118,378.655,379.17,376.5292308,376.92,374.13,372.06,370.755,370.955,371.5794118,375.955,377.47,368.17,364.45,362.085,360.5066667,365.3194118,358.38,358.8618182,L9
2023-03-07 22:00:01+00:00,385.3,384.245,382.1033333,382.1305263,374.9205882,375.885,376.12,375.5007692,371.67,372.39,375.58,375.495,374.775,372.6505882,374.835,377.07,369.84,362.11,362.565,357.0833333,360.2305882,351.3,351.0681818,L9
2023-03-08 21:53:38+00:00,383.65,381.805,378.6022222,379.8573684,377.2894118,377.875,380.1666667,375.3507692,375.3342857,372.7142857,377.1666667,374.955,373.195,372.8794118,375.365,376.5942857,368.7742857,363.2042857,361.965,357.4522222,360.2594118,356.0242857,355.3054545,L8
2023-03-15 21:59:48+00:00,389.52,385.49,382.97,383.31,382.35,380.89,378.55,376.85,375.38,377.24,379.44,379.34,375.42,373.47,375.5,,,359.18,360.11,359.39,357.96,351.97,353.65,L8
2023-03-23 21:59:55+00:00,394.27,394.32,390.0577778,390.4284211,390.2452941,390.76,388.3633333,391.0592308,386.24,387.02,387.1833333,386.34,385.74,384.9352941,385.81,385.94,379.96,374.54,376.21,370.6677778,378.2652941,369.16,372.4372727,L9
2023-03-24 21:53:30+00:00,388.07,389.74,386.6077778,389.4831579,386.6929412,386.26,385.3533333,386.3284615,383.5414286,382.4314286,384.7033333,383.71,386.84,390.5129412,392.8,393.2614286,387.6614286,380.0914286,377.8,375.7777778,376.4129412,371.9314286,365.35,L8
2023-04-08 21:59:46+00:00,384.04,382.285,385.0155556,381.1705263,382.9011765,382.365,381.0266667,381.1969231,375.8385714,377.1285714,381.4166667,378.585,377.965,372.6711765,373.365,374.8985714,368.5385714,364.8685714,365.145,359.0155556,361.5911765,355.1985714,342.8872727,L9
2023-04-17 21:53:31+00:00,382.1,378.08,371.1466667,374.9126316,373.9252941,375.5,371.71,372.2161538,367.5014286,364.7814286,369.14,369.41,366.77,369.0752941,371.69,369.0814286,358.4814286,356.6714286,361.55,358.2566667,359.8652941,344.2914286,340.5,L9
2023-04-24 21:59:40+00:00,395.21,392.905,,,,,,,,,,,,,,,,,370.355,364.1922222,370.2970588,365.0757143,360.6381818,L9
2023-05-11 21:52:58+00:00,389.37,387.285,386.1266667,384.1036842,380.8523529,378.705,381.6,380.2869231,376.0542857,375.5742857,374.7,373.865,374.735,375.6623529,374.535,375.4642857,363.3042857,359.8042857,359.545,353.8766667,356.1023529,343.2942857,,L8
2023-05-27 21:52:59+00:00,389.15,386.305,383.8377778,384.1921053,385.9558824,381.375,380.9933333,380.3076923,376.4985714,377.3185714,378.1433333,377.785,379.515,376.2758824,376.095,374.2385714,364.8485714,358.9185714,358.265,353.2377778,355.7158824,348.2885714,,L8
2023-06-03 21:59:11+00:00,403.49,394.075,394.7933333,390.2663158,392.3776471,389.555,387.16,387.9630769,384.2957143,383.1057143,383.55,383.765,384.785,382.1276471,382.105,381.2657143,375.2657143,367.4557143,368.165,358.6033333,360.5776471,350.1557143,,L8
2023-06-11 21:59:13+00:00,394.91,392.77,391.4933333,389.4136842,388.9664706,387.45,386.43,383.9876923,381.1214286,379.0214286,380.16,378.64,379.39,379.1864706,379.02,380.0414286,369.8914286,363.1214286,362.73,355.8333333,357.4764706,342.4214286,,L9
2023-06-19 21:59:19+00:00,399.18,395.64,393.6566667,390.9963158,390.2435294,390.25,390.15,387.2023077,385.3985714,381.6585714,384.94,384.68,384.28,380.9535294,383.82,384.2385714,372.1285714,367.0385714,361.11,358.5966667,357.1135294,348.6085714,,L8
2023-06-20 21:53:00+00:00,376.95,384.35,383.9611111,385.5721053,382.9317647,385.87,387.7233333,388.3869231,380.1114286,382.7714286,386.3433333,386.73,382.09,376.4617647,375.48,375.5514286,368.2114286,362.9314286,363.39,358.1411111,360.5217647,349.6814286,251.9436364,L9
2023-07-05 21:59:30+00:00,389.9,389.995,387.2733333,387.92,388.3758824,388.265,387.49,385.1492308,381.4428571,381.4228571,380.22,379.815,381.625,379.9358824,377.885,379.2728571,370.7628571,368.4528571,364.195,359.0033333,360.5058824,354.7928571,,L8
2023-07-14 21:53:22+00:00,385.37,381.99,378.6644444,379.3721053,381.13,377.32,376.0133333,374.6184615,373.9657143,371.8757143,375.7333333,374.9,372.8,371.5,371.21,370.8257143,359.6157143,356.6957143,357.2,,355.21,351.4657143,,L8
2023-07-21 21:59:34+00:00,383.69,382.815,383.7588889,382.6989474,381.9952941,381.735,383.6866667,384.8138462,373.5914286,374.3514286,376.3366667,376.985,375.975,371.8652941,379.535,374.2114286,367.3214286,363.3314286,361.685,354.2488889,361.7852941,358.7214286,206.0163636,L8
2023-07-22 21:53:15+00:00,384.21,383.47,382.3455556,381.1131579,383.1823529,385.39,382.9966667,380.6923077,374.5428571,372.9628571,374.9866667,374.36,373.3,373.5123529,373.83,376.0528571,366.7728571,367.5528571,360.19,354.1255556,363.3223529,356.7028571,220.8709091,L9
2023-07-29 21:59:31+00:00,391.13,388.6,390.6655556,387.97,388.8488235,387.17,,,,,,,,,,,,,,,,,199.1018182,L9
2023-08-14 21:59:37+00:00,383.98,379.19,381.3611111,381.4084211,381.6735294,381.78,380.4033333,376.6607692,377.3042857,374.7042857,374.7533333,375.11,374.1,374.5835294,372.72,371.5842857,366.6142857,363.3242857,360.92,353.1711111,356.5135294,350.3642857,,L9
