dates,nzd0295-0000,nzd0295-0001,nzd0295-0002,nzd0295-0003,nzd0295-0004,nzd0295-0005,nzd0295-0006,nzd0295-0007,nzd0295-0008,nzd0295-0009,nzd0295-0010,nzd0295-0011,nzd0295-0012,nzd0295-0013,nzd0295-0014,nzd0295-0015,nzd0295-0016,nzd0295-0017,nzd0295-0018,nzd0295-0019,nzd0295-0020,nzd0295-0021,nzd0295-0022,nzd0295-0023,nzd0295-0024,nzd0295-0025,nzd0295-0026,nzd0295-0027,nzd0295-0028,nzd0295-0029,nzd0295-0030,nzd0295-0031,nzd0295-0032,nzd0295-0033,nzd0295-0034,nzd0295-0035,nzd0295-0036,nzd0295-0037,nzd0295-0038,nzd0295-0039,nzd0295-0040,nzd0295-0041,nzd0295-0042,nzd0295-0043,nzd0295-0044,nzd0295-0045,nzd0295-0046,nzd0295-0047,nzd0295-0048,nzd0295-0049,nzd0295-0050,nzd0295-0051,nzd0295-0052,nzd0295-0053,nzd0295-0054,nzd0295-0055,nzd0295-0056,nzd0295-0057,nzd0295-0058,nzd0295-0059,nzd0295-0060,nzd0295-0061,nzd0295-0062,nzd0295-0063,nzd0295-0064,nzd0295-0065,nzd0295-0066,nzd0295-0067,nzd0295-0068,nzd0295-0069,nzd0295-0070,nzd0295-0071,nzd0295-0072,nzd0295-0073,nzd0295-0074,nzd0295-0075,nzd0295-0076,nzd0295-0077,nzd0295-0078,nzd0295-0079,nzd0295-0080,nzd0295-0081,satname
2018-11-05 21:54:24+00:00,377.4366667,402.3157143,371.28,356.8966667,373.0966667,363.7366667,353.9966667,363.94,362.9266667,364.28,365.0866667,364.07,366.46,365.6066667,368.4166667,364.29,364.46,366.92,367.4766667,372.87,375.7866667,375.22,376.1866667,376.02,376.7566667,378.02,385.8866667,390.0666667,374.9157143,366.2566667,357.3966667,357.2,354.96,358.3866667,359.27,365.0157143,371.2,367.8566667,359.9966667,354.61,360.59,364.4566667,375.46,382.32,383.6166667,385.12,383.5466667,412.05,413.55,403.64,383.3866667,388.16,393.95,397.53,396.61,386.7666667,407.3966667,416.1166667,406.89,400.6266667,397.2866667,392.31,382.76,371.5557143,369.3957143,372.6357143,377.15,378.03,372.4657143,374.2157143,368.3357143,369.88,358.68,347.4266667,339.0766667,328.63,327.16,326.61,329.7366667,343.09,360.13,338.95,L8
2018-12-07 21:54:21+00:00,368.2155556,377.4057143,361.73,352.1855556,349.5455556,342.3755556,336.3455556,335.39,332.5155556,329.13,336.9855556,340.25,346.25,355.4155556,362.8155556,368.04,370.85,364.35,356.0255556,365.11,368.9355556,371.56,365.9655556,365.14,360.8855556,368.37,371.0055556,377.8255556,374.7657143,375.0355556,344.9055556,344.03,351.61,361.5655556,364.17,355.3057143,369.74,362.1855556,362.8055556,359.99,362.3,373.2855556,379.54,380.9,380.8155556,389.14,388.2055556,388.94,382.5633333,383.29,378.2755556,374.3,385.92,386.47,382.82,383.4255556,386.5855556,385.3555556,373.01,368.8655556,372.1355556,368.35,356.35,348.4457143,364.4357143,367.6857143,364.17,344.04,331.2057143,351.1557143,352.9657143,348.95,343.27,334.4855556,323.8555556,318.66,331.54,330.76,331.6555556,327.31,324.75,334.36,L8
2018-12-14 22:00:31+00:00,377.0411111,383.1557143,366.28,357.7111111,359.1311111,351.5511111,341.2811111,343.63,348.1611111,344.64,343.2111111,348.88,349.52,357.4111111,369.0911111,371.72,373.29,371.97,363.9311111,363.09,369.0011111,372.3,371.6811111,371.35,369.5111111,369.92,375.2811111,385.7911111,381.7157143,372.3011111,359.1211111,349.79,351,366.8411111,362.94,369.3257143,375.02,367.0711111,365.8711111,367.49,364.04,371.6111111,382.04,386.99,387.9911111,386.23,394.3911111,395.53,394.6166667,391.06,384.0711111,378.04,392.78,391.6,391.78,385.3611111,388.9111111,387.3411111,380.57,371.6511111,375.8311111,371.38,364.78,357.0357143,374.0057143,375.5657143,374.56,355.31,344.8357143,354.6157143,364.9857143,356.74,348.35,344.6711111,325.7811111,330.05,333.66,341.75,332.0011111,335.55,338.29,337.61,L8
2018-12-30 22:00:31+00:00,374.2977778,383.0071429,370.12,360.0577778,363.1577778,351.4977778,343.6377778,343.52,346.5577778,343.07,347.8177778,352.83,362.7,368.6777778,375.6777778,377.37,379.62,381.34,379.2977778,370.97,372.3977778,380.85,376.1377778,383.17,378.7477778,382.02,385.0477778,394.8277778,384.8971429,376.3577778,368.2777778,358.54,358.61,364.1977778,367.21,375.4071429,371.47,378.7477778,373.4777778,374.55,373.62,374.9977778,372.54,390.96,394.9077778,392.61,399.7177778,398.24,397.4566667,392.1,396.8777778,381.96,389.89,396.32,398.71,395.4977778,393.7677778,392.9077778,382.09,379.2077778,384.2677778,377.65,367.74,358.5371429,375.1471429,376.8071429,377.51,363.35,352.0971429,344.7671429,355.6871429,355.81,349.03,344.7377778,339.5077778,340.48,340.78,348.7,344.5677778,352.34,351.15,343.85,L8
2019-01-31 22:00:25+00:00,373.93,380.9628571,369.63,358.65,353.74,346.69,341.56,328.58,337.45,340.82,335.43,346.91,360.78,367.99,378.08,374.01,371.2,376.75,372.41,383.83,375.29,372.84,365.39,372.7,370.51,366.97,373.53,400.42,380.4228571,363.96,364.5,362.24,365.5,367.59,365.5,368.5428571,363.07,365.39,378.95,382.7,371.56,382.06,374.28,386.58,395.38,388.78,395.44,395.88,383.55,387.1,388.24,388.67,378.57,391.32,397.75,397.8,396.78,379.3,392.22,380.7,380.62,381.4,379.79,370.8628571,370.5828571,368.0128571,371.67,369.18,366.5228571,367.9728571,353.2928571,347.86,346.15,342.98,338.38,329.81,323.15,326.17,333.62,345.98,345.25,347.57,L8
2019-02-08 21:54:40+00:00,365.9,377.0285714,366.07,356.46,349.38,349.06,345.31,340.07,343.21,344.88,351.15,,,,,,,370.12,376.96,379.78,374.59,381.17,375.89,374.15,382.71,381.35,,,,,,357.66,369.2,367.46,366.77,370.2485714,375.12,379.7,391.99,382.1,,,,,394.44,394,390.23,399.94,397.54,396.24,396,394.48,388.86,,,,,,386.22,384.5,372.24,376.55,374.75,386.4285714,379.8585714,376.5785714,378.74,,,,,347.85,349.09,349.48,332.88,325.97,328.19,335.52,349.91,362.88,,,L7
2019-02-09 21:54:13+00:00,378.7211111,389.0471429,377.21,368.4511111,362.7611111,358.4511111,347.6411111,341.56,343.4511111,347.89,345.2411111,362.85,367.25,379.0311111,383.5411111,388.95,375.5,376.73,389.0611111,390.79,382.4211111,382.21,372.5511111,375.79,378.3511111,379.87,388.5211111,407.6211111,394.7571429,374.7311111,369.0211111,369.05,380.52,372.0711111,378.84,380.4171429,379.39,377.5811111,388.6711111,380.62,386.26,395.0211111,380.64,387.14,402.9011111,399.47,401.9611111,406.77,408.4766667,396.43,398.6411111,396.91,392.49,398.33,407.89,406.9811111,401.9311111,392.6111111,394.16,394.7711111,380.4311111,383.28,375.67,372.5171429,370.6171429,378.5871429,374.66,378.46,378.6271429,361.5671429,366.1271429,359.58,356.13,354.0511111,339.7511111,332.78,328.69,335.98,345.0811111,353.25,357.38,353.83,L8
2019-02-17 21:48:13+00:00,,,360.77,359.4733333,359.8233333,339.6733333,332.1333333,328.9,325.0533333,329.6,332.3133333,338.01,348.29,353.9333333,,,,,363.1933333,370.03,367.9033333,364.82,362.7333333,361.85,365.4933333,373.78,385.2833333,389.1333333,,,,,358.15,358.6533333,368.51,365.2114286,369.09,379.1533333,383.4733333,377.17,376.88,,,,,,393.3933333,395.79,398.45,389.96,382.5833333,388.97,377.61,377.27,389.17,,,,,380.9233333,377.1733333,377.18,368.76,367.4514286,358.4914286,358.3414286,358.84,364.51,365.9114286,,,,,317.8933333,315.1433333,328.66,326.6,334.85,334.2833333,340.21,343.03,,L7
2019-02-25 21:54:10+00:00,376.2911111,378.9571429,368.5,360.3211111,354.4611111,347.2711111,335.6611111,333.76,332.5511111,323.58,337.1111111,346.41,350.19,360.2411111,368.3911111,364.89,360.03,359.45,368.5211111,368.14,368.3211111,367.7,365.0511111,368.36,370.6511111,376.94,379.9711111,376.8111111,379.4771429,368.8511111,364.7311111,357.68,358.19,365.2911111,367.2,369.3971429,372.23,378.1111111,374.1211111,373.68,375.68,379.4011111,382.7,378.98,387.0311111,389.01,400.5211111,399.62,391.3766667,392.83,384.3211111,384.51,377.43,382.01,381.34,388.8811111,390.7011111,390.5011111,387.68,375.6311111,377.1611111,379.4,373.13,362.8571429,365.5171429,351.5671429,356.27,353.58,353.7471429,349.0571429,350.3971429,351.79,338.82,331.8511111,324.4711111,328.67,331.16,333.44,329.3411111,337.63,340.01,340.52,L8
2019-03-04 22:00:18+00:00,369.4311111,371.98,360.96,353.1511111,353.7011111,343.8711111,332.2311111,328.85,323.6311111,329.08,332.1811111,335.84,348.52,355.0211111,367.6311111,364.8,363.56,362.47,363.4911111,355.51,356.3911111,361.2,367.1011111,372.11,377.6111111,378.36,383.3411111,386.3211111,364.87,357.3311111,353.2711111,351.04,351.53,353.6511111,350.82,360.61,370.3,374.7711111,377.4411111,366.4,370.55,376.0711111,381.55,377.74,386.9811111,387.21,399.5711111,398.29,389.2566667,391.31,386.7111111,384.37,381.09,381.74,380.99,385.1311111,391.3911111,385.8111111,382.13,373.8911111,378.7111111,377.48,367.54,360.24,356.44,350.97,351.85,359.26,363.28,351.72,350.52,350.2,339.34,330.7911111,328.8411111,329.84,332.18,329.12,325.8211111,321.96,327.93,340.87,L8
2019-03-05 21:47:43+00:00,,,,,366.8244444,352.9444444,337.2944444,340.29,333.3944444,339.5,340.0344444,344.73,351.81,362.3144444,370.6644444,,,,,362.54,359.5644444,369.41,373.6744444,377.14,386.7644444,379.19,382.1044444,384.6744444,369.7357143,,,,,,355.8,371.1557143,380.19,381.2944444,384.0244444,374.86,372.85,374.7044444,382.02,,,,,397.76,393.2166667,392.43,389.7244444,385.01,382.24,385.67,384.13,387.2244444,,,,,,381.47,369,364.1157143,359.1857143,351.9257143,354.79,354.57,361.3057143,353.8457143,,,,,332.7744444,333.72,339,332.37,330.8944444,326.85,332.85,340.6,L7
2019-05-07 21:59:44+00:00,359.8622222,361.66,348.92,341.4222222,336.2422222,331.2722222,328.1622222,324,334.9922222,324.73,337.4422222,349.09,352.87,348.9222222,353.3422222,356.51,351.44,348.3,344.8422222,347.94,336.5522222,339.71,344.6022222,364.52,363.6122222,373.68,376.5922222,377.4022222,358.02,360.1122222,355.2022222,364.46,362.14,363.6722222,364.5,368.43,365.04,372.4722222,367.8322222,363.98,360.09,367.2622222,370.03,370.61,372.5522222,376.94,391.9222222,393.56,381.1133333,383.64,377.7522222,380.64,375.64,374.94,386.54,384.0222222,384.7722222,379.7322222,376.89,376.4222222,367.5022222,360.32,361.41,343.11,350.02,339.33,347.62,348.27,350.33,342.79,344.06,344.34,339.8,332.3522222,331.3122222,326.09,319.55,325.02,318.8422222,332.27,334.23,334.58,L8
2019-05-08 21:45:27+00:00,365.6433333,371.0014286,354.6,,,,,,330.1433333,326.63,331.4633333,347.11,345.5,345.2433333,357.4233333,359.07,352.53,349.88,349.3133333,,,,,358.06,355.7733333,368.26,372.6033333,373.9533333,358.2114286,354.2033333,355.3233333,363.28,361.18,,,,,362.5433333,364.5233333,361.09,363.62,365.1933333,369.97,370.33,377.5333333,383.11,,,,,377.0733333,373.94,367.17,370.12,376.14,380.7733333,380.6633333,381.9533333,379.87,378.1033333,,,,,344.5014286,339.5314286,343.67,344.67,348.1414286,350.3914286,349.7414286,347.48,348.65,,,,,325.18,315.5933333,320.34,325.56,327.83,L7
2019-05-15 21:51:21+00:00,,,,347.6444444,348.9744444,334.5444444,338.3144444,334.4,340.4644444,345.33,351.3444444,353.58,349.6,,,,,,353.7744444,363.23,359.1644444,358.73,361.8844444,364.97,372.1444444,381.94,387.4444444,,,,,,373.88,373.4244444,368.97,368.52,369.68,372.6144444,376.6044444,381.24,374.03,,,,,,399.0844444,399.19,399.3166667,404.33,401.2644444,384.81,373.91,381.23,380.51,,,,,376.8944444,368.8344444,375.3,380.21,368.75,360.38,371.73,367.53,364.94,,,,,,348.3644444,344.7144444,330.53,331.46,331.33,333.8444444,339.39,340.4,337.01,L7
2019-05-16 21:54:03+00:00,349.3688889,353.43,337.29,336.6088889,331.3788889,325.2388889,321.9388889,318.16,332.0288889,333.44,335.4988889,336.43,343.04,353.2688889,357.5788889,356.42,350.2,346.51,349.3088889,349.16,342.1188889,343.63,349.7288889,354.26,358.9488889,366.07,373.0188889,385.5988889,362.47,356.5388889,354.7588889,360.17,362.15,354.8988889,357.54,355.48,359.71,361.6888889,367.9288889,369.63,367.63,370.7888889,366.57,370.34,370.8788889,380.37,388.9288889,384.84,383.1333333,384.65,375.9988889,369.69,367.14,363.28,367.65,368.1088889,370.2688889,372.4188889,373.75,366.7788889,357.0188889,349.9,348.78,341.7,338.96,341.8,347,350.49,351.29,345.84,345.6,339.94,333.99,330.8888889,331.3588889,321.38,318.27,319.12,322.6188889,320.86,325.16,326.85,L8
2019-05-23 22:00:18+00:00,370.58,382.4285714,367.3,361.56,360.83,354.64,348.8,353.62,353.34,350.39,348.73,367.01,371.61,379.85,383.21,375.68,369.91,367.49,367.03,361.53,365.95,364.71,372.35,373.96,376.07,372.22,396.89,406.83,396.7285714,375.08,379.44,374.33,374.68,372.59,379.46,377.8785714,378.87,385.42,388.53,379.73,375.62,381.67,380.31,386.1,386.68,388.49,400.01,409.9,397.55,402.36,396.96,399.8,394.54,394.71,390.89,392.42,385.06,397.56,392.99,389.84,387.5,392.06,381.15,374.5385714,372.2385714,375.4085714,372.37,372.68,378.1885714,373.0685714,371.5585714,365.59,363.03,349.6,345.18,332.6,331.08,336.66,345.54,345.81,344.97,344.05,L8
2019-05-24 21:44:50+00:00,,,362.35,356.5622222,353.2422222,343.8522222,338.2322222,342.53,350.6722222,349.99,354.9522222,364.69,374.3,,,,,,361.0622222,360.17,357.5022222,364.16,369.3522222,382.94,377.6222222,377.02,395.7122222,,,,,,368.33,368.8522222,371.28,373.0328571,377.26,382.1922222,384.8122222,374.37,374.99,,,,,385.75,402.0122222,402.95,392.8433333,399.47,399.6222222,394.23,387.17,389.23,388.85,,,,,385.2022222,385.0822222,381.88,375.79,370.0228571,377.6128571,,,376.73,,,,,358.89,346.9322222,336.6422222,325.95,323.72,340.28,345.8922222,342.57,347.52,,L7
2019-05-31 21:50:46+00:00,,376.4985714,363.2,359.4511111,361.0711111,348.9611111,346.9211111,346.41,345.4811111,349.08,348.6211111,352.38,361.58,,,,,,361.4011111,364.33,366.7911111,366.92,369.2011111,365.73,360.2711111,367.84,377.7111111,,,,,,383.15,382.8111111,371.23,370.5685714,381.12,382.9511111,373.7511111,374.45,371.46,,,,,388.08,413.9811111,406.4,399.5866667,403.6,402.0811111,391,378.17,374.33,366.41,,,,,397.0711111,389.6411111,383.04,383.49,379.5085714,368.9685714,363.9385714,363.04,368.83,,,,,363.06,349.4511111,344.6611111,335.3,329.74,330.37,338.6711111,337.7,338.33,,L7
2019-06-08 22:00:26+00:00,365.1944444,371.5814286,,347.0444444,344.4044444,334.1244444,329.2744444,328.83,335.9944444,331.34,334.1844444,344.44,358.32,360.5844444,368.7844444,360.72,361.08,358.24,351.0844444,341.94,342.9744444,351.2,351.0444444,356.11,356.0144444,375.51,384.2344444,375.4344444,365.3914286,367.0644444,356.7544444,353.5,347.22,353.5544444,364.32,367.0114286,366.12,359.8344444,361.9844444,352.31,353.44,359.7844444,366.35,363.31,366.9844444,374.73,391.3644444,387.94,381.9866667,388.85,381.7944444,375.06,369.23,375.59,374.22,376.1344444,383.4644444,384.5244444,384.56,378.3844444,375.2844444,373.21,362.28,354.9614286,355.0414286,350.6514286,349.69,347.51,342.5714286,345.4614286,338.3014286,345.1,332.99,328.0944444,318.2344444,312.35,318.29,326.45,323.9744444,324.61,328.76,325,L8
2019-06-16 21:49:48+00:00,,,,,,,,,,,,,,,,,,,350.29,349.93,,,,,,,,,,,,,,350.35,,,,,,356.96,352.59,351.4,361.3,358.99,358.48,,,,,,,,365.2,363.3,367.36,368.86,,,,,,,,,,352.4214286,356.16,359.3,347.8114286,350.0814286,338.3614286,336.69,322.52,311.49,,,,,,,,321.7,L7
2019-06-17 21:54:18+00:00,365.2211111,373.0228571,,353.6911111,346.3911111,339.1811111,335.2111111,339.94,342.1711111,346.54,349.7411111,360.27,369.08,377.1711111,377.7611111,369.4,365.35,361.96,354.3611111,354.61,354.4511111,351.08,357.3311111,362.58,371.4311111,378.98,383.3811111,389.2111111,375.8728571,369.2211111,365.2411111,368.66,360.22,362.0211111,364.83,366.5928571,370.46,372.8111111,365.0811111,356.3,360.17,351.3311111,365.34,367.64,368.2411111,387,390.1411111,395.44,381.5966667,392.78,385.7311111,385.33,373.76,378.89,372.87,378.6211111,391.0311111,393.5611111,390.25,385.8511111,380.9611111,374.11,369.42,360.7928571,362.0328571,354.1328571,357.28,356.33,349.2728571,351.9828571,341.4728571,343.05,331.33,325.5411111,309.1211111,312.11,327.85,327.2,330.8611111,324.59,324.99,330.3,L8
2019-06-24 22:00:31+00:00,368.0288889,371.5171429,,,348.1588889,346.3788889,337.9388889,337.93,344.3388889,345.61,351.0788889,356.05,371.58,369.2288889,367.2188889,364.94,362.27,365.33,356.5588889,352.68,348.9888889,357.66,361.5588889,369.71,361.5288889,372.68,382.3988889,389.7088889,376.1471429,366.5488889,358.3088889,359.6,353.58,357.6988889,360.43,369.8971429,370.71,373.9788889,362.8288889,360.63,351.29,357.6888889,365.01,364.35,370.1988889,376.82,397.9388889,394.99,381.3733333,382.65,380.1288889,374.72,375.65,370.4,374.7,379.2188889,390.1788889,388.2188889,383.92,382.9288889,388.7388889,372.62,372.92,357.3671429,359.4371429,356.6671429,362.45,352.67,354.2971429,352.9971429,344.7271429,345.24,335.46,319.6388889,315.9388889,317.41,322.11,336.19,326.2588889,327.42,330.68,327,L8
2019-07-10 22:00:35+00:00,371.1577778,374.0357143,,360.2677778,354.8677778,350.0477778,345.1577778,344.52,346.5477778,350.6,351.4277778,359.78,363.72,370.1277778,373.7577778,365.66,359.47,351.57,347.7777778,353.12,363.0977778,368.53,372.9177778,378.1,378.3877778,376.02,380.3377778,376.6677778,363.7757143,361.8877778,356.7977778,362.05,354.95,353.6777778,345.76,358.5557143,368.73,372.1177778,371.8177778,359.27,357.73,351.9077778,362.99,366.79,374.7977778,381.94,395.7977778,393.58,381.6666667,381,388.7577778,379.54,375.78,373.53,391.68,394.9877778,394.3077778,393.6377778,392.03,383.6577778,383.5477778,380.63,373.46,357.7457143,355.1657143,347.9957143,348.9,350.64,341.0457143,335.4957143,320.7957143,334.71,327.63,326.0177778,318.8477778,323.41,322.33,326.44,324.9877778,326.67,326.81,324.26,L8
2019-07-26 22:00:16+00:00,359.4722222,366.0757143,359.13,354.1822222,343.9322222,328.1222222,319.6122222,319.14,332.0122222,321.44,321.4222222,335.13,334.74,335.6322222,338.4122222,339.14,341.54,337.8,336.5422222,333.68,330.4222222,342.23,346.6322222,352.84,351.3922222,360.04,358.2522222,356.6822222,347.4057143,353.6122222,347.6022222,344.43,333.09,335.8322222,329.68,322.6557143,333.51,355.9222222,350.0022222,345.33,341.58,341.8322222,347.02,355.78,354.8222222,367.96,380.0922222,377.32,356.2733333,360.09,372.7222222,370.42,360.32,368.56,368.96,367.9422222,370.8122222,365.4722222,367.93,361.4122222,364.8222222,355.95,341.03,321.9057143,336.0757143,320.4057143,332.78,329.01,320.5057143,305.4557143,293.0757143,312.04,309.32,303.8122222,297.6422222,302.04,295.28,273.54,296.5422222,310.89,303.19,312.67,L8
2019-07-27 21:42:26+00:00,345.1777778,348.85,342.62,338.0277778,334.4477778,317.0777778,304.7377778,307.3,,,,,330.49,321.9777778,323.9377778,326.02,328.62,330.83,334.6077778,334.07,331.7977778,335.82,335.6277778,,,,,341.1577778,327.14,335.6177778,330.1677778,329.94,330.12,328.6977778,318.7,319.1,,,,,,329.7477778,341.36,349.14,,,,,,,,,,,358.34,360.1677778,355.5277778,357.8177778,,,,,,,,,,,,,,,,,297.3177778,289.85,282.95,,,,,,L7
2019-08-04 21:54:33+00:00,372.3466667,378.6771429,368.03,361.5966667,353.4766667,340.1766667,335.8766667,337.23,342.6466667,342.41,346.4066667,350.97,352.87,354.2066667,354.9666667,355.74,358.33,354.52,363.6066667,359.87,359.7866667,361.87,365.0066667,364.99,364.1266667,369.24,370.4466667,369.9666667,369.9271429,365.4766667,362.6466667,357.72,356.33,352.8866667,348.34,355.6671429,358.57,358.6466667,365.8266667,371.4,377.15,367.5266667,357.65,378.66,383.0366667,377.29,386.5266667,389.8,385.74,382.33,384.0866667,382.79,375.16,379.55,384.66,386.1666667,378.0066667,378.6766667,383.6,381.2266667,375.8366667,373.32,367.64,356.1571429,357.0571429,347.9071429,349.9,345.58,341.2671429,338.4571429,334.0071429,340.06,340.62,332.7766667,322.0866667,316.96,314.74,306.6,313.1166667,320.77,323.06,333.96,L8
2019-08-12 21:41:47+00:00,,,,,335.7988889,329.2788889,323.4588889,321.87,322.5188889,329.22,336.3888889,333.54,336.74,336.7388889,343.8288889,353.33,,,,,356.6488889,351.95,348.0788889,349.94,353.1888889,349.56,356.9788889,357.0888889,352.7328571,351.1188889,,,,,328.88,340.9228571,347.17,341.4288889,345.4088889,355.89,360.84,357.5888889,345.24,,,,,366.42,361.4833333,361.89,367.0888889,365.81,360.49,373.27,374.76,374.3088889,369.6288889,,,,,356.28,346.63,340.8428571,332.1028571,335.7828571,335.66,326.98,328.6128571,321.4428571,,,,,308.9888889,293.26,293.52,294.61,297.3088889,311.14,318.61,322.56,L7
2019-08-19 21:47:40+00:00,,,,,354.2477778,350.0277778,340.0877778,335.51,334.1077778,334.23,333.1277778,343.16,341.56,345.5177778,355.4377778,,,,,,362.8077778,363.18,365.2477778,362.12,358.4877778,355.05,360.5177778,357.9977778,354.3514286,,,,,,348.05,349.9114286,351.95,360.0877778,359.8477778,352.21,355.85,358.8077778,362.01,,,,,387.71,385.3866667,379.24,384.4877778,381.96,379.2,380.66,379.8,377.4977778,,,,,,371.22,367.7,353.4114286,358.5214286,346.8714286,344.28,342.13,330.8314286,330.8614286,,,,,314.7877778,312.95,308.19,300.17,307.2777778,312.07,312.18,317.87,L7
2019-08-27 22:00:50+00:00,368.6333333,389.1742857,361.46,356.8833333,357.1333333,343.3533333,342.7833333,338.24,327.8833333,341.55,339.7833333,339.86,351.22,349.4933333,367.0733333,369.4,353.77,351.13,352.2133333,359.23,369.1133333,366.91,364.2433333,358.44,374.0733333,364.28,361.3433333,371.0233333,367.6142857,356.9633333,355.0933333,348.85,348.12,348.7433333,356.88,354.7642857,352.84,357.0633333,360.4733333,354.82,352.99,360.0733333,365.94,392.02,381.5133333,378.69,376.7933333,388.21,395.75,383.46,376.6433333,386.04,380.94,391.41,381.56,368.7533333,369.5633333,379.2933333,379.18,376.8633333,371.5533333,365.37,362.25,356.2142857,357.1042857,352.0442857,345.54,353.14,352.1842857,323.6242857,324.1942857,329.46,329.84,324.1533333,319.6333333,305.59,299.91,301.51,300.8633333,316.5,316.28,316.59,L8
2019-08-28 21:41:06+00:00,,379.0414286,352.05,350.9933333,353.2733333,339.2233333,338.8333333,334.58,323.6033333,339.51,334.1833333,342.16,349.35,,,,,346.69,352.3333333,360.72,365.2433333,359.09,357.5433333,357.04,369.6233333,360.08,357.3133333,,,,,347.37,339.29,339.9433333,349.23,353.5414286,345.63,354.6033333,356.0433333,348.19,353.02,,,,,368.84,375.1433333,384.53,391.25,383.68,377.9633333,387.13,382.58,392,,,,,377.05,373.6533333,369.7933333,368.38,356.98,352.9814286,363.3614286,364.6814286,342.06,354.17,,,,,328.01,306.0733333,309.8033333,300.64,301.14,305.34,318.2633333,315.15,314.84,,L7
2019-10-06 21:45:36+00:00,371.6766667,384.89,,,,,,,341.8066667,352.4,357.8566667,360.07,360.78,369.0366667,372.3666667,374.46,371.17,370.21,,,,,,370.64,371.1266667,367.66,376.2466667,384.1166667,381.41,364.9866667,357.6066667,353.56,348.96,,,,,367.2766667,364.0966667,360.15,363.32,368.2566667,368.52,376.52,380.0166667,384.98,,,,,389.9066667,383.23,388.86,384.9,386.51,393.6266667,390.3766667,387.2966667,381.44,379.4966667,,,,,358.75,358.31,351.06,356.48,355.26,359.24,350.14,352.43,343.9,,,,,313.49,317.1566667,312.37,319.79,318.5,L7
2019-10-07 21:54:50+00:00,376.1311111,383.5671429,376.09,368.8711111,366.6311111,355.0711111,349.9411111,347.63,351.4311111,353.73,355.4911111,361.07,367.59,371.7511111,380.8011111,375.33,376.17,369.07,371.3811111,370.54,370.4411111,370.66,373.7711111,373.12,376.7811111,373.3,381.5211111,391.0711111,382.3171429,367.9311111,365.3711111,354.14,354.31,360.9711111,359.76,365.5771429,365.33,370.7611111,368.2611111,365.57,372.42,375.5411111,375.07,377.14,386.2711111,389.95,392.6811111,399.89,396.8166667,396.8,390.9911111,392.93,388.72,389.87,385.84,396.7011111,397.4611111,392.2411111,387.61,384.0311111,377.3011111,373,375.4,369.9071429,364.6271429,362.1571429,359.79,358.92,360.6071429,362.3071429,355.1871429,361.63,344.77,340.7211111,337.1811111,323.04,320.12,323.7,326.8611111,320.66,325.44,321.35,L8
